t,own_known,merged_known,total
1.0,0,0,45369
2.0,1716,1716,45369
3.0,3166,3586,45369
4.0,4619,5773,45369
5.0,5502,6741,45369
6.0,6021,7289,45369
7.0,6234,7806,45369
8.0,6490,8316,45369
9.0,6809,8813,45369
10.0,7227,9238,45369
11.0,7617,9954,45369
12.0,7891,10714,45369
13.0,8264,11702,45369
14.0,8518,12387,45369
15.0,8711,12978,45369
16.0,9146,13450,45369
17.0,9658,14137,45369
18.0,10477,14802,45369
19.0,11146,15467,45369
20.0,11777,16148,45369
21.0,12305,16897,45369
22.0,12824,17670,45369
23.0,13415,18520,45369
24.0,13918,19297,45369
25.0,14239,19964,45369
26.0,14842,20633,45369
27.0,15381,21300,45369
28.0,16074,21769,45369
29.0,16704,22329,45369
30.0,17363,22912,45369
31.0,17970,23593,45369
32.0,18649,24342,45369
33.0,19019,25082,45369
34.0,19624,25891,45369
35.0,20213,26742,45369
36.0,20807,27615,45369
37.0,21342,28470,45369
38.0,21707,28888,45369
39.0,22176,29313,45369
40.0,22636,29537,45369
41.0,22940,29683,45369
42.0,23439,30018,45369
43.0,24101,30430,45369
44.0,24909,30776,45369
45.0,25545,31024,45369
46.0,25890,31192,45369
47.0,25994,31283,45369
48.0,26088,31353,45369
49.0,26148,31388,45369
50.0,26220,31458,45369
51.0,26275,31535,45369
52.0,26342,31593,45369
53.0,26379,31668,45369
54.0,26454,31761,45369
55.0,26571,31897,45369
56.0,26680,32042,45369
57.0,26772,32218,45369
58.0,26977,32331,45369
59.0,27183,32563,45369
60.0,27427,32832,45369
61.0,27589,33139,45369
62.0,27833,33445,45369
63.0,28142,33670,45369
64.0,28448,34026,45369
65.0,28753,34400,45369
66.0,28968,34680,45369
67.0,29325,35089,45369
68.0,29695,35415,45369
69.0,29969,35664,45369
70.0,30320,35846,45369
71.0,30524,35953,45369
72.0,30614,36030,45369
73.0,30789,36081,45369
74.0,30923,36164,45369
75.0,31015,36235,45369
76.0,31103,36324,45369
77.0,31187,36473,45369
78.0,31208,36565,45369
79.0,31245,36624,45369
80.0,31279,36653,45369
81.0,31299,36682,45369
82.0,31294,36741,45369
83.0,31297,36757,45369
84.0,31311,36772,45369
85.0,31319,36779,45369
86.0,31335,36784,45369
87.0,31354,36788,45369
88.0,31369,36790,45369
89.0,31391,36793,45369
90.0,31422,36799,45369
91.0,31419,36803,45369
92.0,31426,36804,45369
93.0,31442,36814,45369
94.0,31453,36818,45369
95.0,31451,36824,45369
96.0,31481,36828,45369
97.0,31494,36845,45369
98.0,31510,36853,45369
99.0,31518,36867,45369
100.0,31519,36868,45369
101.0,31517,36869,45369
102.0,31528,36880,45369
103.0,31555,36889,45369
104.0,31602,36906,45369
105.0,31634,36979,45369
106.0,31688,37133,45369
107.0,31776,37351,45369
108.0,31884,37776,45369
109.0,31957,38233,45369
110.0,32085,38568,45369
111.0,32167,39135,45369
