t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
0.5,-12.8,-10.2,-12.8,-10.2,-12.8,-10.2,-12.8,-10.2,0.02002,-12.8,-10.2,0.0,-0.0564
1.02,-12.8,-10.2,-12.8,-10.2,-12.8,-10.2,-12.8,-10.2,0.02004,-12.8,-10.2,0.0,-0.0564
1.5,-12.713,-10.115,-12.713,-10.115,-12.712,-10.115,-12.648,-10.147,0.04019,-12.648,-10.147,-0.0,-0.0564
2.0,-12.569,-9.979,-12.579,-9.99,-12.578,-9.991,-12.517,-10.035,0.04047,-12.517,-10.035,0.0002,-0.0564
2.5,-12.568,-9.979,-12.578,-9.991,-12.577,-9.992,-12.506,-10.04,0.04002,-12.506,-10.04,0.0,-0.0564
3.0,-12.531,-10.07,-12.548,-10.079,-12.545,-10.079,-12.493,-10.113,0.04001,-12.493,-10.113,0.0001,-0.0564
3.5,-12.537,-10.177,-12.557,-10.177,-12.552,-10.178,-12.486,-10.215,0.04002,-12.486,-10.216,-0.0003,-0.0564
4.0,-12.537,-10.177,-12.557,-10.177,-12.552,-10.178,-12.497,-10.241,0.04002,-12.497,-10.241,0.0,-0.0564
4.5,-12.518,-10.188,-12.538,-10.188,-12.532,-10.188,-12.472,-10.241,0.04005,-12.472,-10.241,-0.0001,-0.0564
5.0,-12.345,-10.161,-12.372,-10.157,-12.368,-10.155,-12.297,-10.194,0.04045,-12.297,-10.194,-0.0005,-0.0564
5.5,-12.169,-10.028,-12.204,-10.031,-12.202,-10.026,-12.094,-10.066,0.04075,-12.093,-10.066,-0.0028,-0.0564
6.0,-11.988,-9.853,-12.03,-9.871,-12.034,-9.86,-11.909,-9.885,0.04115,-11.906,-9.884,-0.0044,-0.0564
6.5,-11.8,-9.665,-11.847,-9.693,-11.853,-9.68,-11.713,-9.718,0.04165,-11.711,-9.715,-0.0053,-0.0564
7.0,-11.595,-9.438,-11.65,-9.484,-11.659,-9.468,-11.551,-9.5,0.04255,-11.549,-9.499,-0.0017,-0.0564
7.5,-11.358,-9.181,-11.421,-9.246,-11.435,-9.226,-11.367,-9.248,0.0446,-11.365,-9.251,0.003,-0.0564
8.0,-11.119,-8.927,-11.19,-9.008,-11.208,-8.984,-11.102,-8.964,0.0461,-11.088,-8.956,-0.0093,-0.0564
8.5,-10.862,-8.606,-10.939,-8.701,-10.96,-8.675,-10.89,-8.663,0.05031,-10.882,-8.664,-0.0007,-0.0564
9.0,-10.632,-8.262,-10.716,-8.383,-10.744,-8.352,-10.653,-8.323,0.05375,-10.634,-8.31,-0.0089,-0.0564
9.5,-10.399,-7.972,-10.484,-8.107,-10.518,-8.071,-10.474,-8.028,0.05883,-10.457,-8.03,-0.0015,-0.0564
10.0,-10.112,-7.674,-10.2,-7.826,-10.238,-7.786,-10.174,-7.791,0.06365,-10.183,-7.807,0.0074,-0.0564
10.5,-9.824,-7.44,-9.922,-7.613,-9.964,-7.569,-9.845,-7.563,0.06596,-9.825,-7.537,-0.011,-0.0564
11.0,-9.47,-7.252,-9.578,-7.444,-9.624,-7.393,-9.513,-7.359,0.07313,-9.47,-7.32,-0.0171,-0.0564
11.5,-9.113,-7.157,-9.231,-7.362,-9.278,-7.303,-9.164,-7.265,0.07849,-9.109,-7.221,-0.0193,-0.0564
12.0,-8.765,-7.118,-8.905,-7.332,-8.953,-7.268,-8.826,-7.273,0.08324,-8.799,-7.245,-0.0103,-0.0564
12.5,-8.394,-7.114,-8.55,-7.336,-8.598,-7.269,-8.462,-7.281,0.08897,-8.43,-7.249,-0.0117,-0.0564
13.0,-8.347,-7.121,-8.508,-7.345,-8.556,-7.276,-8.418,-7.293,0.08904,-8.387,-7.261,-0.0112,-0.0564
13.5,-8.299,-7.198,-8.459,-7.419,-8.507,-7.35,-8.343,-7.414,0.08857,-8.314,-7.37,-0.0123,-0.0564
14.0,-8.016,-7.423,-8.196,-7.632,-8.242,-7.56,-8.088,-7.613,0.09165,-8.064,-7.58,-0.0097,-0.0564
14.5,-7.998,-7.479,-8.187,-7.686,-8.23,-7.613,-8.079,-7.62,0.08909,-8.03,-7.588,-0.0155,-0.0564
15.0,-7.851,-7.618,-8.051,-7.823,-8.085,-7.741,-7.948,-7.741,0.08828,-7.924,-7.727,-0.0085,-0.0564
15.5,-7.468,-7.752,-7.705,-7.976,-7.729,-7.868,-7.615,-7.865,0.09128,-7.634,-7.875,0.0029,-0.0564
16.0,-7.116,-7.867,-7.379,-8.111,-7.392,-7.976,-7.267,-7.973,0.08743,-7.26,-7.971,-0.0034,-0.0564
16.5,-6.717,-7.895,-7.013,-8.164,-7.023,-7.996,-6.854,-7.96,0.07808,-6.762,-7.933,-0.0234,-0.0564
17.0,-6.352,-7.841,-6.66,-8.14,-6.675,-7.938,-6.463,-7.868,0.07215,-6.318,-7.829,-0.0365,-0.0564
17.5,-5.963,-7.711,-6.284,-8.046,-6.309,-7.808,-6.107,-7.725,0.07001,-5.984,-7.696,-0.0301,-0.0564
18.0,-5.604,-7.513,-5.931,-7.886,-5.97,-7.622,-5.794,-7.546,0.06748,-5.715,-7.533,-0.0187,-0.0564
18.5,-5.311,-7.286,-5.631,-7.691,-5.688,-7.401,-5.549,-7.312,0.06435,-5.515,-7.32,-0.007,-0.0564
19.0,-5.026,-6.988,-5.34,-7.431,-5.424,-7.114,-5.242,-7.019,0.05762,-5.172,-7.005,-0.0173,-0.0564
19.5,-4.801,-6.691,-5.102,-7.163,-5.214,-6.823,-5.046,-6.723,0.05439,-4.992,-6.716,-0.013,-0.0564
20.0,-4.58,-6.34,-4.873,-6.857,-5.014,-6.497,-4.889,-6.413,0.05338,-4.867,-6.426,-0.0029,-0.0564
20.5,-4.38,-5.976,-4.66,-6.538,-4.833,-6.16,-4.686,-6.064,0.05072,-4.653,-6.067,-0.0071,-0.0564
21.0,-4.212,-5.641,-4.48,-6.244,-4.673,-5.854,-4.49,-5.752,0.0483,-4.445,-5.735,-0.013,-0.0564
21.5,-4.028,-5.268,-4.277,-5.911,-4.5,-5.505,-4.323,-5.41,0.04785,-4.285,-5.395,-0.0109,-0.0564
22.0,-3.835,-4.9,-4.066,-5.583,-4.32,-5.159,-4.141,-5.044,0.04763,-4.095,-5.023,-0.0125,-0.0564
22.5,-3.649,-4.576,-3.861,-5.289,-4.143,-4.847,-3.99,-4.73,0.04808,-3.948,-4.721,-0.0087,-0.0564
23.0,-3.433,-4.22,-3.632,-4.978,-3.943,-4.517,-3.786,-4.383,0.04829,-3.736,-4.366,-0.0105,-0.0564
23.5,-3.231,-3.905,-3.416,-4.699,-3.752,-4.22,-3.606,-4.087,0.04877,-3.559,-4.076,-0.0086,-0.0564
24.0,-3.004,-3.557,-3.177,-4.394,-3.539,-3.896,-3.355,-3.757,0.04885,-3.304,-3.721,-0.0134,-0.0564
24.5,-2.773,-3.211,-2.938,-4.096,-3.326,-3.579,-3.061,-3.442,0.04933,-3.009,-3.359,-0.0218,-0.0564
25.0,-2.57,-2.896,-2.72,-3.816,-3.136,-3.28,-2.873,-3.142,0.05085,-2.819,-3.055,-0.0214,-0.0564
25.5,-2.341,-2.549,-2.47,-3.504,-2.916,-2.946,-2.641,-2.804,0.05167,-2.582,-2.703,-0.0228,-0.0564
26.0,-2.129,-2.241,-2.247,-3.235,-2.715,-2.661,-2.461,-2.517,0.05352,-2.398,-2.421,-0.0208,-0.0564
26.5,-1.895,-1.897,-1.999,-2.931,-2.494,-2.336,-2.218,-2.186,0.05395,-2.151,-2.071,-0.0231,-0.0564
27.0,-1.656,-1.557,-1.741,-2.625,-2.266,-2.008,-1.975,-1.869,0.05505,-1.913,-1.746,-0.0229,-0.0564
27.5,-1.432,-1.257,-1.505,-2.362,-2.053,-1.726,-1.685,-1.533,0.0547,-1.59,-1.33,-0.0354,-0.0564
28.0,-1.177,-0.929,-1.242,-2.078,-1.818,-1.419,-1.465,-1.229,0.05588,-1.369,-1.031,-0.0332,-0.0564
28.5,-0.923,-0.599,-0.987,-1.799,-1.588,-1.119,-1.229,-0.947,0.05722,-1.143,-0.752,-0.0311,-0.0564
29.0,-0.693,-0.304,-0.748,-1.543,-1.374,-0.842,-1.018,-0.673,0.0579,-0.931,-0.477,-0.0301,-0.0564
29.5,-0.431,0.019,-0.475,-1.26,-1.124,-0.538,-0.761,-0.361,0.05866,-0.667,-0.151,-0.031,-0.0564
30.0,-0.198,0.311,-0.229,-1.002,-0.9,-0.261,-0.535,-0.082,0.05915,-0.438,0.134,-0.0308,-0.0564
30.5,0.06,0.638,0.043,-0.713,-0.655,0.051,-0.245,0.211,0.06039,-0.161,0.444,-0.0317,-0.0564
31.0,0.318,0.964,0.319,-0.42,-0.405,0.367,0.041,0.523,0.06115,0.123,0.779,-0.0335,-0.0564
31.5,0.552,1.256,0.558,-0.172,-0.189,0.635,0.243,0.785,0.06178,0.324,1.032,-0.0314,-0.0564
32.0,0.812,1.581,0.826,0.107,0.053,0.936,0.449,1.082,0.063,0.53,1.305,-0.0277,-0.0564
