t,own_known,merged_known,total
1.0,0,0,45369
2.0,39,39,45369
3.0,3293,4127,45369
4.0,4037,5508,45369
5.0,4985,6701,45369
6.0,5562,7235,45369
7.0,5988,7794,45369
8.0,6215,8291,45369
9.0,6534,8744,45369
10.0,6910,9109,45369
11.0,7288,9752,45369
12.0,7627,10613,45369
13.0,7995,11548,45369
14.0,8241,12339,45369
15.0,8813,13055,45369
16.0,9437,13490,45369
17.0,10145,14172,45369
18.0,10963,14893,45369
19.0,11699,15568,45369
20.0,12428,16310,45369
21.0,13117,17014,45369
22.0,13689,17775,45369
23.0,14236,18606,45369
24.0,14755,19360,45369
25.0,15282,19995,45369
26.0,15812,20648,45369
27.0,16459,21315,45369
28.0,17199,21777,45369
29.0,17844,22350,45369
30.0,18458,22959,45369
31.0,19030,23622,45369
32.0,19653,24369,45369
33.0,20236,25151,45369
34.0,20612,25829,45369
35.0,21144,26744,45369
36.0,21697,27660,45369
37.0,22200,28519,45369
38.0,22510,28945,45369
39.0,23065,29338,45369
40.0,23542,29558,45369
41.0,24408,29750,45369
42.0,25226,30015,45369
43.0,25592,30298,45369
44.0,25935,30611,45369
45.0,26054,30900,45369
46.0,26236,31146,45369
47.0,26339,31294,45369
48.0,26414,31358,45369
49.0,26548,31439,45369
50.0,26686,31509,45369
51.0,26726,31534,45369
52.0,26757,31568,45369
53.0,26840,31653,45369
54.0,26932,31753,45369
55.0,26975,31874,45369
56.0,27026,32024,45369
57.0,27076,32193,45369
58.0,27114,32191,45369
59.0,27164,32204,45369
60.0,27307,32525,45369
61.0,27416,32814,45369
62.0,27609,33152,45369
63.0,27845,33420,45369
64.0,28114,33858,45369
65.0,28268,34290,45369
66.0,28498,34660,45369
67.0,28689,35075,45369
68.0,28841,35409,45369
69.0,28898,35666,45369
70.0,29073,35861,45369
71.0,29396,35973,45369
72.0,29834,36047,45369
73.0,30474,36121,45369
74.0,30982,36200,45369
75.0,31308,36305,45369
76.0,31675,36455,45369
77.0,31848,36544,45369
78.0,31959,36601,45369
79.0,32049,36641,45369
80.0,32114,36665,45369
81.0,32230,36727,45369
82.0,32271,36743,45369
83.0,32289,36753,45369
84.0,32284,36754,45369
85.0,32282,36753,45369
86.0,32272,36750,45369
87.0,32282,36762,45369
88.0,32285,36767,45369
89.0,32294,36773,45369
90.0,32304,36778,45369
91.0,32303,36779,45369
92.0,32308,36788,45369
93.0,32309,36789,45369
94.0,32322,36794,45369
95.0,32327,36798,45369
96.0,32353,36815,45369
97.0,32366,36823,45369
98.0,32386,36838,45369
99.0,32390,36839,45369
100.0,32391,36839,45369
101.0,32393,36840,45369
102.0,32397,36851,45369
103.0,32400,36854,45369
104.0,32403,36873,45369
105.0,32412,36948,45369
106.0,32438,37097,45369
107.0,32526,37315,45369
108.0,32577,37728,45369
109.0,32690,38193,45369
110.0,32884,38528,45369
111.0,33048,39092,45369
112.0,33387,39757,45369
113.0,33827,40170,45369
114.0,34175,40775,45369
115.0,34653,41310,45369
116.0,35083,41591,45369
117.0,35502,41922,45369
118.0,35772,42208,45369
119.0,36154,42331,45369
120.0,36564,42527,45369
121.0,36808,42648,45369
122.0,36950,42676,45369
123.0,37062,42712,45369
124.0,37115,42764,45369
125.0,37199,42796,45369
126.0,37260,42813,45369
127.0,37301,42844,45369
128.0,37328,42863,45369
129.0,37369,42889,45369
130.0,37392,42914,45369
131.0,37427,42932,45369
132.0,37507,42970,45369
133.0,37536,43048,45369
134.0,37586,43087,45369
135.0,37629,43151,45369
136.0,37669,43226,45369
137.0,37687,43260,45369
138.0,37688,43284,45369
139.0,37689,43301,45369
140.0,37698,43313,45369
141.0,37698,43330,45369
142.0,37699,43345,45369
143.0,37702,43381,45369
144.0,37714,43422,45369
145.0,37727,43457,45369
146.0,37745,43487,45369
147.0,37750,43520,45369
148.0,37761,43540,45369
149.0,37768,43555,45369
150.0,37764,43566,45369
151.0,37772,43589,45369
152.0,37772,43605,45369
153.0,37771,43630,45369
154.0,37781,43650,45369
155.0,37784,43685,45369
156.0,37793,43720,45369
157.0,37804,43743,45369
158.0,37806,43764,45369
159.0,37823,43790,45369
160.0,37828,43808,45369
161.0,37845,43813,45369
162.0,37861,43825,45369
163.0,37872,43829,45369
164.0,37918,43832,45369
165.0,37939,43832,45369
166.0,37957,43833,45369
167.0,37980,43833,45369
168.0,37992,43833,45369
169.0,37996,43834,45369
170.0,37998,43834,45369
171.0,38005,43834,45369
172.0,38011,43836,45369
173.0,38014,43836,45369
174.0,38010,43836,45369
175.0,38004,43837,45369
176.0,38009,43837,45369
177.0,38009,43837,45369
178.0,38014,43838,45369
179.0,38029,43838,45369
180.0,38039,43839,45369
181.0,38047,43841,45369
182.0,38058,43846,45369
183.0,38059,43848,45369
184.0,38064,43852,45369
185.0,38071,43852,45369
186.0,38078,43854,45369
187.0,38089,43857,45369
188.0,38096,43859,45369
189.0,38101,43861,45369
190.0,38102,43860,45369
191.0,38118,43866,45369
192.0,38115,43866,45369
193.0,38118,43865,45369
194.0,38116,43868,45369
195.0,38111,43868,45369
196.0,38116,43869,45369
197.0,38118,43869,45369
198.0,38118,43869,45369
199.0,38111,43869,45369
200.0,38105,43869,45369
201.0,38108,43869,45369
202.0,38114,43870,45369
203.0,38117,43870,45369
204.0,38114,43870,45369
205.0,38124,43870,45369
206.0,38131,43870,45369
207.0,38129,43870,45369
208.0,38139,43870,45369
209.0,38152,43870,45369
210.0,38152,43870,45369
211.0,38147,43870,45369
212.0,38153,43870,45369
213.0,38170,43870,45369
214.0,38196,43870,45369
215.0,38205,43870,45369
216.0,38235,43870,45369
217.0,38249,43870,45369
218.0,38256,43870,45369
219.0,38277,43870,45369
220.0,38306,43870,45369
221.0,38344,43870,45369
222.0,38381,43870,45369
223.0,38399,43870,45369
224.0,38400,43870,45369
225.0,38406,43870,45369
226.0,38411,43870,45369
227.0,38412,43870,45369
228.0,38435,43870,45369
229.0,38449,43870,45369
230.0,38444,43870,45369
231.0,38440,43870,45369
232.0,38441,43870,45369
233.0,38440,43870,45369
234.0,38440,43870,45369
235.0,38434,43870,45369
236.0,38441,43870,45369
237.0,38448,43870,45369
238.0,38447,43870,45369
239.0,38448,43870,45369
240.0,38449,43870,45369
241.0,38452,43870,45369
242.0,38445,43870,45369
243.0,38438,43870,45369
244.0,38441,43870,45369
245.0,38442,43870,45369
246.0,38449,43870,45369
247.0,38449,43870,45369
248.0,38450,43870,45369
249.0,38450,43870,45369
250.0,38456,43870,45369
251.0,38456,43870,45369
252.0,38459,43870,45369
253.0,38463,43870,45369
254.0,38459,43870,45369
255.0,38462,43870,45369
256.0,38465,43870,45369
257.0,38460,43870,45369
258.0,38460,43870,45369
259.0,38460,43871,45369
260.0,38464,43871,45369
261.0,38467,43871,45369
262.0,38474,43871,45369
263.0,38474,43871,45369
264.0,38479,43871,45369
265.0,38491,43871,45369
266.0,38507,43871,45369
267.0,38514,43871,45369
268.0,38516,43871,45369
269.0,38563,43871,45369
270.0,38605,43872,45369
271.0,38633,43874,45369
272.0,38656,43873,45369
273.0,38679,43877,45369
274.0,38696,43878,45369
275.0,38711,43879,45369
276.0,38725,43879,45369
