t,own_known,merged_known,total
1.2,1755,1755,45369
2.0,3379,3379,45369
3.0,4757,4921,45369
4.0,5731,6511,45369
5.0,6140,7204,45369
6.0,6391,7570,45369
7.0,6573,7967,45369
8.0,6786,8433,45369
9.0,7017,8814,45369
10.0,7273,9319,45369
11.0,7648,10037,45369
12.0,8026,10945,45369
13.0,8278,11748,45369
14.0,8473,12427,45369
15.0,8636,13086,45369
16.0,8967,13794,45369
17.0,9600,14434,45369
18.0,10462,14873,45369
19.0,11122,15462,45369
20.0,11723,16192,45369
21.0,12260,16976,45369
22.0,12780,17840,45369
23.0,13258,18595,45369
24.0,13711,19433,45369
25.0,14149,20130,45369
26.0,14609,20820,45369
27.0,15031,21438,45369
28.0,15456,21934,45369
29.0,16062,22386,45369
30.0,16826,22929,45369
31.0,17643,23514,45369
32.0,18378,24236,45369
33.0,19170,24903,45369
34.0,19807,25719,45369
35.0,20169,26562,45369
36.0,20626,27494,45369
37.0,20876,28191,45369
38.0,21091,28844,45369
39.0,21297,29210,45369
40.0,21547,29393,45369
41.0,21870,29515,45369
42.0,22463,29642,45369
43.0,23350,29750,45369
44.0,24113,29847,45369
45.0,24656,29937,45369
46.0,25090,30025,45369
47.0,25577,30195,45369
48.0,25856,30316,45369
49.0,26228,30493,45369
50.0,26481,30617,45369
51.0,26603,30711,45369
52.0,26812,30789,45369
53.0,26977,30884,45369
54.0,27199,30995,45369
55.0,27324,31138,45369
56.0,27553,31329,45369
57.0,27736,31538,45369
58.0,27920,31738,45369
59.0,28172,31981,45369
60.0,28356,32249,45369
61.0,28493,32503,45369
62.0,28668,32723,45369
63.0,28878,33069,45369
64.0,29113,33454,45369
65.0,29285,33711,45369
66.0,29582,34101,45369
67.0,29847,34457,45369
68.0,30049,34671,45369
69.0,30351,34885,45369
70.0,30661,35076,45369
71.0,30880,35178,45369
72.0,31289,35294,45369
73.0,31747,35428,45369
74.0,32054,35519,45369
75.0,32492,35644,45369
76.0,32670,35683,45369
77.0,32969,35743,45369
78.0,33189,35776,45369
79.0,33348,35814,45369
80.0,33421,35844,45369
81.0,33537,35858,45369
82.0,33629,35880,45369
83.0,33698,35899,45369
84.0,33732,35904,45369
85.0,33770,35907,45369
86.0,33784,35922,45369
87.0,33810,35932,45369
88.0,33839,35939,45369
89.0,33861,35952,45369
90.0,33869,35955,45369
91.0,33890,35962,45369
92.0,33892,35971,45369
93.0,33897,35973,45369
94.0,33903,35978,45369
95.0,33907,35985,45369
96.0,33911,35987,45369
97.0,33909,35987,45369
98.0,33916,35988,45369
99.0,33921,35990,45369
100.0,33935,35993,45369
101.0,33945,35994,45369
102.0,33954,35994,45369
103.0,33953,35994,45369
104.0,33964,35994,45369
105.0,33977,35995,45369
106.0,33986,35995,45369
107.0,34010,35995,45369
108.0,34019,35995,45369
109.0,34031,35995,45369
110.0,34057,35995,45369
111.0,34058,36007,45369
112.0,34058,36091,45369
113.0,34078,36273,45369
114.0,34096,36516,45369
115.0,34144,36977,45369
116.0,34204,37517,45369
117.0,34356,37911,45369
118.0,34515,38568,45369
119.0,34785,39042,45369
120.0,35035,39705,45369
121.0,35244,40373,45369
122.0,35488,40734,45369
123.0,35687,41168,45369
124.0,35853,41589,45369
125.0,36057,41885,45369
126.0,36216,42146,45369
127.0,36298,42269,45369
128.0,36347,42397,45369
129.0,36401,42539,45369
130.0,36454,42592,45369
