t,own_known,merged_known,total
1.2,0,0,45369
2.0,1606,2481,45369
3.0,4308,5125,45369
4.0,5731,6566,45369
5.0,6378,7279,45369
6.0,7058,7784,45369
7.0,7578,8265,45369
8.0,7885,8590,45369
9.0,8225,9008,45369
10.0,8745,9615,45369
11.0,9642,10473,45369
12.0,10567,11427,45369
13.0,11309,12250,45369
14.0,11985,12953,45369
15.0,12712,13723,45369
16.0,13369,14377,45369
17.0,13806,14821,45369
18.0,14377,15429,45369
19.0,15012,16089,45369
20.0,15668,16838,45369
21.0,16383,17691,45369
22.0,16979,18423,45369
23.0,17632,19214,45369
24.0,18185,19932,45369
25.0,18724,20609,45369
26.0,19274,21298,45369
27.0,19790,21875,45369
28.0,20232,22345,45369
29.0,20754,22869,45369
30.0,21248,23396,45369
31.0,21763,23991,45369
32.0,22130,24469,45369
33.0,22648,25218,45369
34.0,23312,26175,45369
35.0,24021,27125,45369
36.0,24528,27833,45369
37.0,25118,28588,45369
38.0,25526,29067,45369
39.0,25698,29318,45369
40.0,25851,29502,45369
41.0,25957,29620,45369
42.0,26026,29711,45369
43.0,26081,29777,45369
44.0,26131,29852,45369
45.0,26157,29924,45369
46.0,26228,30015,45369
47.0,26284,30102,45369
48.0,26350,30246,45369
49.0,26397,30366,45369
50.0,26514,30566,45369
51.0,26629,30665,45369
52.0,26735,30763,45369
53.0,26895,30909,45369
54.0,27096,31062,45369
55.0,27318,31243,45369
56.0,27570,31434,45369
57.0,27730,31627,45369
58.0,27978,31864,45369
59.0,28268,32156,45369
60.0,28546,32440,45369
61.0,28728,32646,45369
62.0,29073,32970,45369
63.0,29436,33369,45369
64.0,29695,33648,45369
65.0,30066,34033,45369
66.0,30401,34367,45369
67.0,30599,34597,45369
68.0,30794,34802,45369
69.0,30975,34972,45369
70.0,31037,35093,45369
71.0,31129,35208,45369
72.0,31191,35297,45369
73.0,31216,35380,45369
74.0,31223,35482,45369
75.0,31232,35584,45369
76.0,31265,35724,45369
77.0,31266,35756,45369
78.0,31282,35814,45369
79.0,31290,35864,45369
80.0,31300,35893,45369
81.0,31344,35910,45369
82.0,31351,35936,45369
83.0,31366,35948,45369
84.0,31375,35955,45369
85.0,31389,35960,45369
86.0,31400,35969,45369
87.0,31445,35976,45369
88.0,31486,35980,45369
89.0,31508,35997,45369
90.0,31554,36002,45369
91.0,31601,36010,45369
92.0,31628,36012,45369
93.0,31668,36016,45369
94.0,31701,36019,45369
95.0,31711,36024,45369
96.0,31710,36024,45369
97.0,31706,36026,45369
98.0,31718,36027,45369
99.0,31729,36030,45369
100.0,31735,36033,45369
101.0,31746,36034,45369
102.0,31752,36034,45369
103.0,31758,36034,45369
104.0,31764,36033,45369
105.0,31768,36033,45369
106.0,31777,36033,45369
107.0,31802,36033,45369
108.0,31844,36034,45369
109.0,31915,36034,45369
110.0,32033,36046,45369
111.0,32288,36128,45369
112.0,32628,36302,45369
113.0,32955,36539,45369
114.0,33523,37000,45369
115.0,34116,37537,45369
116.0,34538,37930,45369
117.0,35230,38592,45369
118.0,35722,39067,45369
119.0,36415,39732,45369
120.0,37092,40392,45369
121.0,37444,40731,45369
122.0,37834,41136,45369
123.0,38149,41496,45369
124.0,38326,41772,45369
125.0,38504,42079,45369
126.0,38540,42187,45369
127.0,38610,42328,45369
128.0,38678,42456,45369
129.0,38701,42543,45369
130.0,38731,42612,45369
131.0,38761,42683,45369
132.0,38788,42728,45369
133.0,38811,42750,45369
134.0,38820,42759,45369
135.0,38846,42771,45369
136.0,38881,42788,45369
137.0,38940,42820,45369
138.0,38985,42839,45369
139.0,39046,42886,45369
140.0,39089,42921,45369
141.0,39107,42935,45369
142.0,39128,42951,45369
143.0,39144,42971,45369
144.0,39153,42985,45369
145.0,39155,42988,45369
146.0,39153,42986,45369
147.0,39164,42989,45369
148.0,39156,42990,45369
149.0,39162,42992,45369
150.0,39167,42997,45369
151.0,39177,43001,45369
152.0,39183,43006,45369
153.0,39181,43009,45369
154.0,39184,43009,45369
155.0,39185,43010,45369
156.0,39196,43011,45369
157.0,39199,43011,45369
158.0,39203,43016,45369
159.0,39212,43015,45369
160.0,39215,43015,45369
161.0,39226,43016,45369
162.0,39235,43017,45369
163.0,39233,43016,45369
164.0,39212,43015,45369
165.0,39217,43014,45369
166.0,39215,43015,45369
167.0,39227,43016,45369
168.0,39222,43016,45369
169.0,39233,43017,45369
170.0,39238,43017,45369
171.0,39245,43017,45369
172.0,39258,43017,45369
173.0,39260,43019,45369
174.0,39258,43017,45369
175.0,39255,43017,45369
176.0,39260,43017,45369
177.0,39260,43017,45369
178.0,39265,43017,45369
179.0,39271,43017,45369
180.0,39269,43020,45369
181.0,39277,43022,45369
182.0,39275,43022,45369
183.0,39271,43024,45369
184.0,39281,43024,45369
185.0,39296,43025,45369
186.0,39298,43025,45369
187.0,39294,43025,45369
188.0,39293,43024,45369
189.0,39294,43023,45369
190.0,39295,43023,45369
191.0,39287,43022,45369
192.0,39290,43022,45369
193.0,39294,43023,45369
194.0,39287,43024,45369
195.0,39293,43025,45369
196.0,39297,43025,45369
197.0,39302,43024,45369
198.0,39303,43022,45369
199.0,39308,43023,45369
200.0,39304,43023,45369
201.0,39308,43023,45369
202.0,39310,43024,45369
203.0,39311,43025,45369
204.0,39308,43025,45369
205.0,39314,43026,45369
206.0,39318,43026,45369
207.0,39318,43026,45369
208.0,39318,43027,45369
209.0,39321,43027,45369
210.0,39317,43026,45369
211.0,39317,43026,45369
212.0,39314,43026,45369
213.0,39313,43027,45369
214.0,39312,43027,45369
215.0,39310,43027,45369
216.0,39309,43028,45369
217.0,39306,43028,45369
218.0,39306,43028,45369
219.0,39304,43028,45369
220.0,39306,43026,45369
221.0,39307,43026,45369
222.0,39309,43026,45369
223.0,39308,43027,45369
224.0,39309,43027,45369
225.0,39309,43027,45369
226.0,39310,43027,45369
227.0,39307,43027,45369
228.0,39315,43028,45369
229.0,39317,43028,45369
230.0,39316,43028,45369
231.0,39314,43028,45369
232.0,39316,43028,45369
233.0,39317,43028,45369
234.0,39320,43028,45369
235.0,39323,43028,45369
236.0,39327,43028,45369
237.0,39322,43027,45369
238.0,39324,43027,45369
239.0,39317,43027,45369
240.0,39317,43027,45369
241.0,39309,43025,45369
242.0,39306,43025,45369
243.0,39299,43026,45369
244.0,39303,43026,45369
245.0,39300,43026,45369
246.0,39306,43026,45369
247.0,39308,43026,45369
248.0,39311,43026,45369
249.0,39313,43026,45369
250.0,39313,43026,45369
251.0,39305,43026,45369
252.0,39306,43026,45369
253.0,39301,43026,45369
254.0,39298,43026,45369
255.0,39302,43026,45369
256.0,39304,43026,45369
257.0,39304,43026,45369
258.0,39305,43026,45369
259.0,39311,43026,45369
260.0,39307,43026,45369
261.0,39311,43025,45369
262.0,39315,43026,45369
263.0,39315,43026,45369
264.0,39318,43026,45369
265.0,39318,43026,45369
266.0,39315,43026,45369
267.0,39316,43026,45369
268.0,39310,43026,45369
269.0,39317,43026,45369
270.0,39314,43026,45369
271.0,39318,43026,45369
272.0,39316,43026,45369
273.0,39319,43026,45369
274.0,39323,43026,45369
275.0,39320,43026,45369
276.0,39320,43026,45369
