t,own_known,merged_known,total
231.0,38784,43064,45369
232.0,38785,43064,45369
233.0,38782,43064,45369
234.0,38780,43064,45369
235.0,38778,43064,45369
236.0,38784,43064,45369
237.0,38785,43064,45369
238.0,38786,43064,45369
239.0,38783,43064,45369
240.0,38786,43064,45369
241.0,38784,43064,45369
242.0,38783,43064,45369
243.0,38785,43064,45369
244.0,38785,43064,45369
245.0,38781,43064,45369
246.0,38782,43064,45369
247.0,38782,43064,45369
248.0,38783,43064,45369
249.0,38784,43064,45369
250.0,38787,43064,45369
251.0,38790,43064,45369
252.0,38788,43064,45369
253.0,38785,43064,45369
254.0,38791,43064,45369
255.0,38793,43064,45369
256.0,38797,43064,45369
257.0,38793,43064,45369
258.0,38787,43064,45369
259.0,38783,43064,45369
260.0,38792,43064,45369
261.0,38782,43064,45369
262.0,38782,43064,45369
263.0,38785,43064,45369
264.0,38784,43064,45369
265.0,38781,43064,45369
266.0,38780,43064,45369
267.0,38783,43064,45369
268.0,38785,43064,45369
269.0,38786,43064,45369
270.0,38782,43064,45369
271.0,38782,43064,45369
272.0,38782,43064,45369
273.0,38783,43064,45369
274.0,38790,43064,45369
275.0,38789,43064,45369
276.0,38789,43064,45369
