t,own_known,merged_known,total
1.2,0,0,45369
2.0,1544,1544,45369
3.0,3556,3982,45369
4.0,4440,6117,45369
5.0,5323,7155,45369
6.0,5696,7931,45369
7.0,6119,8489,45369
8.0,6498,8952,45369
9.0,6881,9479,45369
10.0,7139,10196,45369
11.0,7513,11129,45369
12.0,7892,12017,45369
13.0,8322,12791,45369
14.0,8618,13394,45369
15.0,9144,13920,45369
16.0,9512,14485,45369
17.0,10252,15042,45369
18.0,11272,15658,45369
19.0,12164,16339,45369
20.0,12820,16943,45369
21.0,13430,17758,45369
22.0,14009,18623,45369
23.0,14545,19468,45369
24.0,15038,20260,45369
25.0,15509,20984,45369
26.0,15878,21618,45369
27.0,16234,22158,45369
28.0,16826,22713,45369
29.0,17845,23270,45369
30.0,18900,23973,45369
31.0,19736,24749,45369
32.0,20411,25519,45369
33.0,21022,26336,45369
34.0,21491,27208,45369
35.0,21868,27961,45369
36.0,22188,28531,45369
37.0,22464,29017,45369
38.0,22710,29333,45369
39.0,22959,29595,45369
40.0,23262,29865,45369
41.0,23634,30102,45369
42.0,23912,30306,45369
43.0,24263,30450,45369
44.0,24554,30558,45369
45.0,24769,30635,45369
46.0,24936,30712,45369
47.0,25089,30757,45369
48.0,25204,30814,45369
49.0,25319,30872,45369
50.0,25357,30912,45369
51.0,25363,30992,45369
52.0,25373,31088,45369
53.0,25385,31181,45369
54.0,25393,31343,45369
55.0,25408,31522,45369
56.0,25438,31734,45369
57.0,25485,31861,45369
58.0,25584,32077,45369
59.0,25717,32354,45369
60.0,25893,32640,45369
61.0,26078,32836,45369
62.0,26218,33139,45369
63.0,26458,33502,45369
64.0,26692,33745,45369
65.0,26954,34076,45369
66.0,27177,34386,45369
67.0,27380,34537,45369
68.0,27523,34686,45369
69.0,27624,34793,45369
70.0,27674,34858,45369
71.0,27712,34910,45369
72.0,27729,34951,45369
73.0,27739,34975,45369
74.0,27739,35028,45369
75.0,27754,35075,45369
76.0,27772,35138,45369
77.0,27776,35176,45369
78.0,27775,35218,45369
79.0,27790,35223,45369
80.0,27815,35261,45369
81.0,27826,35305,45369
82.0,27841,35357,45369
83.0,27853,35420,45369
84.0,27872,35453,45369
85.0,27876,35491,45369
86.0,27882,35521,45369
87.0,27890,35553,45369
88.0,27895,35600,45369
89.0,27906,35636,45369
90.0,27912,35657,45369
91.0,27917,35685,45369
92.0,27925,35721,45369
93.0,27936,35749,45369
94.0,27946,35775,45369
95.0,27962,35814,45369
96.0,27969,35855,45369
97.0,27982,35909,45369
98.0,27993,35943,45369
99.0,27991,35960,45369
100.0,27993,35967,45369
101.0,27997,35975,45369
102.0,28006,35987,45369
103.0,28023,36006,45369
104.0,28057,36025,45369
105.0,28119,36079,45369
106.0,28212,36219,45369
107.0,28304,36475,45369
108.0,28515,36920,45369
109.0,28741,37468,45369
110.0,29002,37789,45369
111.0,29243,38324,45369
112.0,29480,38810,45369
113.0,29839,39167,45369
114.0,30482,39627,45369
115.0,31430,40158,45369
116.0,32453,40586,45369
117.0,33009,41045,45369
118.0,33779,41391,45369
119.0,34259,41693,45369
120.0,34821,41899,45369
121.0,35087,42035,45369
122.0,35347,42100,45369
123.0,35417,42130,45369
