t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
0.5,-10.108,-12.707,-10.104,-12.702,-10.104,-12.702,-10.104,-12.702,0.02023,-10.104,-12.702,0.0,0.0842
1.0,-9.978,-12.57,-9.967,-12.556,-9.969,-12.555,-9.957,-12.573,0.04003,-9.957,-12.573,0.0002,0.0842
1.5,-10.026,-12.417,-10.03,-12.39,-10.029,-12.387,-10.001,-12.41,0.04034,-10.001,-12.41,-0.0001,0.0842
2.0,-10.16,-12.282,-10.181,-12.252,-10.174,-12.243,-10.173,-12.277,0.04055,-10.173,-12.278,0.0015,0.0842
2.5,-10.275,-12.308,-10.304,-12.291,-10.299,-12.276,-10.289,-12.226,0.04002,-10.289,-12.226,-0.0061,0.0842
3.0,-10.306,-12.333,-10.338,-12.324,-10.334,-12.306,-10.348,-12.27,0.03999,-10.349,-12.269,-0.0057,0.0842
3.5,-10.306,-12.333,-10.338,-12.325,-10.335,-12.307,-10.367,-12.253,0.04002,-10.368,-12.253,-0.0072,0.0842
4.0,-10.306,-12.333,-10.338,-12.325,-10.334,-12.308,-10.378,-12.271,0.04002,-10.379,-12.271,-0.0065,0.0842
4.5,-10.262,-12.352,-10.285,-12.34,-10.283,-12.327,-10.313,-12.334,0.03999,-10.314,-12.334,-0.0038,0.0842
5.0,-9.982,-12.286,-9.989,-12.222,-9.975,-12.245,-9.96,-12.251,0.04071,-9.96,-12.251,-0.0033,0.0842
5.5,-9.711,-12.09,-9.726,-11.976,-9.687,-12.029,-9.698,-12.001,0.04185,-9.696,-12.0,-0.004,0.0842
6.0,-9.43,-11.809,-9.459,-11.633,-9.381,-11.72,-9.39,-11.718,0.04402,-9.388,-11.718,-0.0021,0.0842
6.5,-9.205,-11.554,-9.245,-11.327,-9.135,-11.44,-9.174,-11.438,0.04627,-9.176,-11.441,0.002,0.0842
7.0,-8.966,-11.252,-9.029,-10.968,-8.877,-11.108,-8.896,-11.134,0.05002,-8.9,-11.136,0.003,0.0842
7.5,-8.844,-10.949,-8.945,-10.621,-8.753,-10.774,-8.768,-10.836,0.05309,-8.783,-10.848,0.0101,0.0842
8.0,-8.876,-10.6,-9.031,-10.257,-8.788,-10.402,-8.842,-10.473,0.05482,-8.868,-10.506,0.0199,0.0842
