t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
0.5,-10.907,-10.907,-10.917,-10.918,-10.918,-10.918,-10.918,-10.918,0.02017,-10.918,-10.918,0.0,-0.0599
1.0,-10.611,-10.616,-10.639,-10.643,-10.64,-10.642,-10.663,-10.654,0.04075,-10.663,-10.654,0.0015,-0.0599
1.5,-10.339,-10.359,-10.384,-10.401,-10.384,-10.401,-10.383,-10.458,0.04158,-10.385,-10.459,0.0028,-0.0599
2.0,-10.043,-10.067,-10.111,-10.131,-10.109,-10.134,-10.105,-10.188,0.04299,-10.108,-10.19,0.0023,-0.0599
2.5,-9.751,-9.77,-9.84,-9.853,-9.836,-9.857,-9.859,-9.891,0.04375,-9.862,-9.896,0.0031,-0.0599
3.0,-9.487,-9.505,-9.592,-9.604,-9.589,-9.608,-9.603,-9.641,0.04427,-9.604,-9.643,0.0013,-0.0599
3.5,-9.192,-9.212,-9.311,-9.325,-9.308,-9.329,-9.314,-9.332,0.04646,-9.307,-9.329,-0.0056,-0.0599
4.0,-8.925,-8.949,-9.059,-9.076,-9.057,-9.078,-9.066,-9.119,0.0471,-9.072,-9.122,0.0031,-0.0599
4.5,-8.629,-8.657,-8.776,-8.797,-8.777,-8.797,-8.765,-8.84,0.04976,-8.766,-8.836,-0.0015,-0.0599
5.0,-8.332,-8.366,-8.501,-8.526,-8.5,-8.529,-8.46,-8.558,0.0532,-8.445,-8.535,-0.0121,-0.0599
5.5,-8.064,-8.105,-8.245,-8.276,-8.247,-8.276,-8.237,-8.288,0.0551,-8.224,-8.277,-0.0076,-0.0599
6.0,-7.764,-7.817,-7.961,-8.002,-7.963,-8.002,-7.926,-7.988,0.05919,-7.88,-7.945,-0.0228,-0.0599
6.5,-7.487,-7.589,-7.697,-7.793,-7.7,-7.792,-7.643,-7.769,0.06123,-7.577,-7.706,-0.0306,-0.0599
7.0,-7.278,-7.577,-7.499,-7.792,-7.502,-7.792,-7.461,-7.787,0.05741,-7.422,-7.752,-0.0179,-0.0599
7.5,-6.913,-7.726,-7.166,-7.92,-7.169,-7.92,-7.158,-7.982,0.05307,-7.191,-7.994,0.0104,-0.0599
8.0,-6.557,-7.751,-6.832,-7.936,-6.835,-7.937,-6.843,-7.976,0.05238,-6.873,-7.994,0.0103,-0.0599
8.5,-6.153,-7.679,-6.46,-7.864,-6.463,-7.864,-6.463,-7.886,0.05323,-6.477,-7.896,0.0039,-0.0599
9.0,-5.764,-7.544,-6.1,-7.733,-6.103,-7.734,-6.062,-7.74,0.05573,-6.034,-7.722,-0.0115,-0.0599
9.5,-5.435,-7.373,-5.797,-7.57,-5.798,-7.574,-5.729,-7.576,0.05711,-5.674,-7.537,-0.0204,-0.0599
10.0,-5.094,-7.138,-5.466,-7.337,-5.469,-7.339,-5.37,-7.341,0.05934,-5.287,-7.277,-0.0285,-0.0599
10.5,-4.809,-6.899,-5.204,-7.114,-5.207,-7.117,-5.133,-7.111,0.05864,-5.07,-7.065,-0.0207,-0.0599
11.0,-4.513,-6.608,-4.927,-6.838,-4.93,-6.841,-4.852,-6.83,0.06154,-4.777,-6.775,-0.0225,-0.0599
11.5,-4.231,-6.302,-4.671,-6.559,-4.673,-6.562,-4.584,-6.538,0.06472,-4.483,-6.464,-0.028,-0.0599
12.0,-3.982,-6.023,-4.432,-6.29,-4.434,-6.293,-4.347,-6.271,0.06616,-4.25,-6.198,-0.0258,-0.0599
12.5,-3.708,-5.71,-4.172,-5.992,-4.174,-5.996,-4.056,-5.964,0.06947,-3.907,-5.847,-0.0369,-0.0599
13.0,-3.461,-5.429,-3.938,-5.725,-3.94,-5.73,-3.882,-5.702,0.06516,-3.823,-5.662,-0.0147,-0.0599
13.5,-3.184,-5.118,-3.676,-5.43,-3.679,-5.433,-3.64,-5.395,0.06415,-3.592,-5.37,-0.0109,-0.0599
14.0,-2.91,-4.805,-3.418,-5.134,-3.418,-5.139,-3.376,-5.105,0.06339,-3.331,-5.08,-0.0102,-0.0599
14.5,-2.663,-4.524,-3.185,-4.868,-3.187,-4.873,-3.141,-4.815,0.06346,-3.065,-4.771,-0.0157,-0.0599
15.0,-2.388,-4.212,-2.923,-4.569,-2.922,-4.576,-2.86,-4.494,0.06451,-2.739,-4.417,-0.0239,-0.0599
15.5,-2.114,-3.899,-2.671,-4.281,-2.669,-4.289,-2.605,-4.185,0.06467,-2.456,-4.09,-0.028,-0.0599
16.0,-1.866,-3.619,-2.439,-4.018,-2.432,-4.03,-2.379,-3.928,0.0626,-2.252,-3.853,-0.023,-0.0599
16.5,-1.592,-3.305,-2.181,-3.721,-2.172,-3.736,-2.12,-3.636,0.06147,-2.003,-3.569,-0.0206,-0.0599
17.0,-1.348,-3.022,-1.954,-3.458,-1.948,-3.469,-1.887,-3.344,0.06139,-1.734,-3.252,-0.0263,-0.0599
17.5,-1.072,-2.711,-1.693,-3.161,-1.684,-3.175,-1.61,-3.071,0.05978,-1.476,-2.983,-0.0234,-0.0599
18.0,-0.799,-2.397,-1.439,-2.869,-1.429,-2.885,-1.34,-2.756,0.06024,-1.164,-2.638,-0.0296,-0.0599
18.5,-0.551,-2.117,-1.204,-2.602,-1.193,-2.619,-1.093,-2.504,0.0593,-0.929,-2.387,-0.0278,-0.0599
19.0,-0.278,-1.803,-0.952,-2.309,-0.939,-2.328,-0.847,-2.202,0.05839,-0.686,-2.092,-0.0263,-0.0599
19.5,-0.033,-1.52,-0.726,-2.046,-0.71,-2.067,-0.637,-1.942,0.0561,-0.508,-1.861,-0.0208,-0.0599
20.0,0.242,-1.208,-0.474,-1.758,-0.46,-1.778,-0.384,-1.645,0.05564,-0.247,-1.557,-0.0216,-0.0599
20.5,0.518,-0.897,-0.211,-1.46,-0.194,-1.482,-0.108,-1.336,0.05565,0.049,-1.233,-0.0241,-0.0599
21.0,0.763,-0.613,0.018,-1.193,0.037,-1.217,0.141,-1.065,0.05561,0.319,-0.942,-0.027,-0.0599
21.5,1.036,-0.3,0.266,-0.906,0.287,-0.932,0.376,-0.731,0.0557,0.59,-0.594,-0.0306,-0.0599
22.0,1.31,0.013,0.521,-0.611,0.548,-0.642,0.646,-0.418,0.05597,0.89,-0.26,-0.034,-0.0599
22.5,1.555,0.296,0.754,-0.342,0.782,-0.375,0.901,-0.132,0.05631,1.18,0.058,-0.0385,-0.0599
23.0,1.828,0.61,1.012,-0.042,1.044,-0.077,1.181,0.164,0.05623,1.468,0.366,-0.0393,-0.0599
23.5,2.076,0.89,1.248,0.224,1.275,0.192,1.399,0.466,0.05563,1.7,0.669,-0.0399,-0.0599
24.0,2.36,1.194,1.514,0.512,1.541,0.481,1.649,0.724,0.05373,1.887,0.88,-0.0314,-0.0599
24.5,2.638,1.503,1.771,0.799,1.798,0.768,1.919,1.02,0.05323,2.167,1.187,-0.0326,-0.0599
25.0,2.885,1.784,2.005,1.067,2.034,1.033,2.127,1.286,0.05178,2.342,1.419,-0.0274,-0.0599
25.5,3.159,2.098,2.262,1.364,2.293,1.328,2.388,1.608,0.05199,2.626,1.756,-0.0297,-0.0599
26.0,3.406,2.379,2.489,1.624,2.522,1.587,2.621,1.878,0.05141,2.866,2.031,-0.0303,-0.0599
26.5,3.682,2.69,2.752,1.922,2.786,1.884,2.895,2.202,0.05089,3.164,2.372,-0.0328,-0.0599
27.0,3.958,3.001,3.012,2.216,3.047,2.177,3.17,2.516,0.05109,3.464,2.707,-0.0355,-0.0599
27.5,4.208,3.28,3.249,2.483,3.286,2.443,3.385,2.801,0.05034,3.669,2.974,-0.0333,-0.0599
28.0,4.486,3.589,3.508,2.77,3.544,2.73,3.631,3.068,0.04891,3.875,3.21,-0.0283,-0.0599
28.5,4.768,3.895,3.766,3.053,3.803,3.012,3.89,3.339,0.048,4.116,3.469,-0.0261,-0.0599
