t,tx,rx,relayed,dup_dropped
2.0,6,11,10,10
4.0,16,31,30,29
6.0,26,51,50,49
8.0,36,72,70,69
10.0,46,92,90,89
12.0,56,112,110,108
14.0,66,132,130,128
16.0,76,153,150,148
18.0,86,174,170,167
20.0,96,195,190,187
22.0,106,215,210,206
24.0,116,237,230,226
26.0,126,260,250,246
28.0,136,281,270,265
30.0,146,302,290,285
32.0,156,324,310,305
34.0,166,346,330,324
36.0,176,367,350,344
38.0,187,391,372,366
40.0,199,417,396,390
42.0,210,442,419,413
44.0,220,464,439,433
46.0,230,487,459,453
48.0,240,509,479,473
50.0,250,531,499,493
52.0,260,553,519,513
54.0,270,575,539,533
56.0,281,596,559,553
58.0,290,618,579,573
60.0,300,638,599,593
62.0,310,660,619,613
64.0,320,682,639,633
66.0,330,705,660,653
68.0,342,730,683,676
70.0,354,756,707,700
72.0,365,781,730,723
74.0,377,806,753,746
76.0,389,833,777,770
78.0,401,857,799,792
80.0,411,879,819,812
82.0,421,901,839,832
84.0,431,923,859,852
86.0,441,945,879,872
88.0,451,968,899,892
90.0,461,990,919,912
92.0,471,1012,939,932
94.0,481,1034,958,949
96.0,491,1055,977,965
98.0,501,1076,997,985
100.0,511,1097,1017,1005
102.0,521,1118,1037,1025
104.0,531,1139,1057,1045
106.0,541,1161,1077,1064
108.0,551,1183,1094,1073
110.0,561,1203,1113,1086
112.0,571,1223,1133,1105
114.0,581,1246,1153,1125
116.0,593,1272,1177,1148
118.0,604,1297,1199,1170
120.0,616,1322,1222,1193
122.0,628,1348,1246,1217
124.0,639,1373,1269,1240
126.0,651,1398,1292,1263
128.0,661,1422,1314,1285
130.0,671,1444,1334,1305
132.0,681,1466,1354,1325
134.0,691,1488,1374,1345
136.0,701,1510,1393,1364
138.0,711,1532,1413,1384
140.0,721,1554,1433,1404
142.0,731,1576,1452,1423
144.0,741,1598,1472,1442
146.0,751,1619,1492,1462
148.0,761,1641,1512,1482
150.0,771,1662,1532,1502
152.0,781,1683,1552,1522
154.0,791,1706,1572,1542
156.0,801,1726,1592,1562
158.0,811,1747,1612,1582
160.0,821,1767,1632,1602
162.0,831,1787,1652,1622
164.0,841,1807,1672,1641
166.0,851,1828,1692,1661
168.0,861,1848,1712,1681
170.0,871,1868,1732,1701
172.0,881,1888,1752,1721
174.0,891,1909,1772,1741
176.0,901,1930,1792,1761
178.0,911,1950,1812,1781
180.0,921,1971,1832,1801
182.0,931,1991,1852,1821
184.0,941,2012,1872,1841
186.0,951,2033,1892,1861
188.0,961,2053,1912,1881
190.0,971,2073,1932,1901
192.0,981,2093,1952,1921
194.0,991,2113,1972,1941
196.0,1001,2134,1992,1961
198.0,1011,2155,2012,1981
200.0,1021,2175,2032,2001
202.0,1031,2195,2052,2021
204.0,1041,2215,2072,2041
206.0,1051,2235,2092,2061
208.0,1061,2255,2112,2081
210.0,1071,2275,2132,2101
212.0,1081,2295,2152,2121
214.0,1091,2316,2172,2141
216.0,1101,2336,2192,2161
218.0,1111,2356,2212,2181
220.0,1121,2376,2232,2201
222.0,1131,2397,2252,2221
224.0,1141,2418,2272,2241
226.0,1151,2439,2292,2261
228.0,1161,2459,2311,2280
230.0,1171,2480,2331,2300
232.0,1181,2501,2351,2320
234.0,1191,2523,2371,2340
236.0,1201,2545,2391,2360
238.0,1211,2565,2411,2380
240.0,1221,2586,2431,2400
242.0,1231,2606,2451,2420
244.0,1241,2626,2471,2440
246.0,1251,2646,2491,2459
248.0,1261,2666,2511,2479
250.0,1271,2687,2531,2499
252.0,1281,2707,2551,2519
254.0,1291,2728,2571,2539
256.0,1301,2748,2591,2559
258.0,1311,2768,2611,2579
260.0,1321,2790,2631,2599
262.0,1331,2810,2651,2619
264.0,1341,2831,2671,2639
266.0,1351,2851,2691,2659
268.0,1361,2871,2711,2679
270.0,1371,2891,2731,2699
272.0,1381,2912,2751,2719
274.0,1391,2933,2771,2739
276.0,1401,2953,2791,2759
