t,tx,rx,relayed,dup_dropped
2.0,4,13,12,12
4.0,14,33,32,32
6.0,24,53,52,52
8.0,34,73,72,72
10.0,44,93,92,92
12.0,54,113,112,111
14.0,64,133,132,131
16.0,74,154,152,151
18.0,84,174,172,171
20.0,94,196,192,191
22.0,104,218,212,211
24.0,114,238,232,230
26.0,124,259,252,250
28.0,134,281,272,270
30.0,144,303,292,290
32.0,154,326,312,310
34.0,164,349,331,329
36.0,174,372,351,348
38.0,185,396,373,370
40.0,197,422,397,393
42.0,208,447,420,416
44.0,218,469,440,436
46.0,228,491,460,456
48.0,238,513,480,476
50.0,248,535,500,496
52.0,258,557,520,515
54.0,268,579,540,535
56.0,278,602,560,555
58.0,288,625,580,575
60.0,299,648,600,594
62.0,308,672,620,613
64.0,318,694,640,633
66.0,328,717,661,653
68.0,340,744,684,676
70.0,352,770,708,700
72.0,363,795,731,723
74.0,375,820,754,746
76.0,387,846,778,770
78.0,398,871,801,793
80.0,408,893,821,813
82.0,418,915,841,833
84.0,428,937,861,853
86.0,438,959,881,873
88.0,448,981,901,893
90.0,458,1003,921,913
92.0,468,1025,941,933
94.0,478,1047,961,951
96.0,488,1069,981,968
98.0,498,1090,1001,988
100.0,508,1110,1021,1007
102.0,518,1131,1041,1027
104.0,528,1151,1061,1047
106.0,538,1172,1080,1066
108.0,548,1192,1099,1076
110.0,558,1214,1119,1089
112.0,568,1236,1139,1109
114.0,578,1258,1159,1128
116.0,590,1284,1182,1151
118.0,601,1309,1205,1174
120.0,613,1334,1228,1197
122.0,625,1360,1252,1221
124.0,636,1385,1275,1243
126.0,648,1410,1298,1266
128.0,659,1433,1319,1287
130.0,669,1455,1339,1307
132.0,679,1477,1359,1327
134.0,689,1499,1379,1347
136.0,699,1521,1399,1366
138.0,709,1543,1419,1386
140.0,719,1565,1439,1406
142.0,729,1586,1459,1425
144.0,739,1607,1478,1443
146.0,749,1628,1498,1462
148.0,759,1649,1518,1482
150.0,769,1671,1538,1502
152.0,779,1691,1558,1522
154.0,790,1712,1578,1542
156.0,799,1734,1598,1562
158.0,809,1755,1618,1582
160.0,819,1775,1638,1602
162.0,829,1796,1658,1622
164.0,839,1817,1678,1642
166.0,849,1837,1698,1662
168.0,859,1857,1718,1682
170.0,869,1877,1738,1702
172.0,879,1898,1758,1722
174.0,889,1918,1778,1742
176.0,899,1938,1798,1762
178.0,909,1958,1818,1782
180.0,919,1978,1838,1802
182.0,929,1999,1858,1822
184.0,939,2019,1878,1842
186.0,949,2039,1898,1862
188.0,959,2060,1918,1882
190.0,969,2080,1938,1902
192.0,979,2100,1958,1922
194.0,989,2120,1978,1942
196.0,999,2140,1998,1962
198.0,1009,2160,2018,1982
200.0,1019,2181,2038,2002
202.0,1029,2201,2058,2022
204.0,1039,2222,2078,2042
206.0,1049,2243,2098,2062
208.0,1059,2263,2118,2082
210.0,1069,2283,2138,2102
212.0,1079,2303,2158,2122
214.0,1089,2323,2178,2142
216.0,1099,2343,2198,2162
218.0,1109,2364,2218,2182
220.0,1119,2385,2238,2202
222.0,1129,2405,2257,2221
224.0,1139,2426,2277,2241
226.0,1149,2446,2297,2261
228.0,1159,2466,2317,2281
230.0,1169,2486,2337,2301
232.0,1179,2506,2357,2321
234.0,1189,2526,2377,2341
236.0,1199,2546,2397,2361
238.0,1209,2567,2417,2381
240.0,1219,2587,2437,2401
242.0,1229,2607,2457,2421
244.0,1239,2627,2477,2441
246.0,1249,2647,2497,2461
248.0,1259,2667,2517,2481
250.0,1269,2688,2537,2501
252.0,1279,2709,2557,2520
254.0,1289,2729,2577,2540
256.0,1299,2749,2597,2560
258.0,1309,2769,2617,2580
260.0,1319,2789,2637,2600
262.0,1329,2809,2657,2620
264.0,1339,2829,2677,2640
266.0,1349,2849,2697,2660
268.0,1359,2869,2717,2680
270.0,1369,2890,2737,2700
272.0,1379,2910,2757,2720
274.0,1389,2930,2777,2740
276.0,1399,2951,2797,2759
