t,own_known,merged_known,total
1.2,0,0,45369
2.0,1934,1934,45369
3.0,4562,4735,45369
4.0,5693,6420,45369
5.0,6804,7501,45369
6.0,7499,8216,45369
7.0,7841,8621,45369
8.0,8250,9122,45369
9.0,8876,9822,45369
10.0,9828,10868,45369
11.0,10736,11825,45369
12.0,11515,12624,45369
13.0,12183,13302,45369
14.0,12789,13866,45369
15.0,13424,14451,45369
16.0,14002,14997,45369
17.0,14555,15553,45369
18.0,15074,16097,45369
19.0,15509,16614,45369
20.0,16131,17400,45369
21.0,16788,18240,45369
22.0,17434,19095,45369
23.0,18046,19906,45369
24.0,18673,20721,45369
25.0,19291,21471,45369
26.0,19817,22062,45369
27.0,20340,22604,45369
28.0,20772,23088,45369
29.0,21295,23695,45369
30.0,21812,24380,45369
31.0,22276,25076,45369
32.0,22842,25875,45369
33.0,23561,26814,45369
34.0,24303,27752,45369
35.0,24918,28422,45369
36.0,25471,28934,45369
37.0,25797,29246,45369
38.0,25956,29435,45369
39.0,26027,29645,45369
40.0,26128,29932,45369
41.0,26180,30095,45369
42.0,26217,30293,45369
43.0,26248,30433,45369
44.0,26291,30554,45369
45.0,26314,30622,45369
46.0,26361,30714,45369
47.0,26440,30778,45369
48.0,26533,30839,45369
49.0,26613,30891,45369
50.0,26765,30984,45369
51.0,26930,31080,45369
52.0,27071,31167,45369
53.0,27304,31327,45369
54.0,27552,31499,45369
55.0,27831,31712,45369
56.0,28016,31838,45369
57.0,28293,32051,45369
58.0,28630,32325,45369
59.0,28964,32609,45369
60.0,29205,32813,45369
61.0,29549,33111,45369
62.0,29953,33462,45369
63.0,30230,33716,45369
64.0,30592,34042,45369
65.0,30945,34353,45369
66.0,31120,34511,45369
67.0,31292,34646,45369
68.0,31405,34737,45369
69.0,31501,34826,45369
70.0,31547,34867,45369
71.0,31593,34917,45369
72.0,31622,34939,45369
73.0,31656,34968,45369
74.0,31706,35021,45369
75.0,31753,35076,45369
76.0,31772,35112,45369
77.0,31800,35160,45369
78.0,31803,35183,45369
79.0,31843,35216,45369
80.0,31884,35256,45369
81.0,31946,35300,45369
82.0,31989,35347,45369
83.0,32022,35383,45369
84.0,32057,35422,45369
85.0,32072,35443,45369
86.0,32086,35464,45369
87.0,32110,35513,45369
88.0,32127,35551,45369
89.0,32153,35588,45369
90.0,32176,35612,45369
91.0,32220,35638,45369
92.0,32232,35664,45369
93.0,32246,35692,45369
94.0,32257,35718,45369
95.0,32281,35759,45369
96.0,32329,35807,45369
97.0,32356,35854,45369
98.0,32395,35893,45369
99.0,32461,35905,45369
100.0,32542,35913,45369
101.0,32605,35919,45369
102.0,32704,35938,45369
103.0,32754,35958,45369
104.0,32894,36013,45369
105.0,33160,36152,45369
106.0,33530,36401,45369
107.0,34204,36836,45369
108.0,34943,37391,45369
109.0,35355,37718,45369
110.0,35988,38244,45369
111.0,36522,38730,45369
112.0,36892,39075,45369
113.0,37355,39503,45369
114.0,37836,39972,45369
115.0,38159,40351,45369
116.0,38494,40746,45369
117.0,38640,41037,45369
118.0,38831,41382,45369
119.0,38865,41586,45369
120.0,38928,41785,45369
121.0,38947,41926,45369
122.0,38950,41993,45369
123.0,38973,42042,45369
124.0,38993,42066,45369
125.0,39015,42093,45369
126.0,39024,42110,45369
127.0,39036,42114,45369
128.0,39047,42131,45369
129.0,39051,42136,45369
130.0,39057,42143,45369
131.0,39062,42165,45369
132.0,39057,42223,45369
133.0,39056,42282,45369
134.0,39061,42388,45369
135.0,39063,42460,45369
136.0,39060,42533,45369
137.0,39066,42584,45369
138.0,39060,42609,45369
139.0,39075,42622,45369
140.0,39084,42645,45369
141.0,39084,42655,45369
142.0,39088,42676,45369
143.0,39093,42685,45369
144.0,39100,42697,45369
145.0,39094,42700,45369
146.0,39097,42702,45369
147.0,39105,42704,45369
148.0,39108,42707,45369
149.0,39109,42707,45369
150.0,39114,42708,45369
151.0,39112,42709,45369
152.0,39122,42712,45369
153.0,39124,42721,45369
154.0,39124,42751,45369
155.0,39133,42792,45369
156.0,39142,42893,45369
157.0,39137,42932,45369
158.0,39136,42980,45369
159.0,39139,43002,45369
160.0,39145,43013,45369
161.0,39142,43019,45369
162.0,39145,43029,45369
163.0,39141,43033,45369
164.0,39152,43036,45369
165.0,39157,43036,45369
166.0,39164,43036,45369
167.0,39167,43036,45369
168.0,39172,43037,45369
169.0,39176,43037,45369
170.0,39177,43037,45369
171.0,39184,43041,45369
172.0,39189,43041,45369
173.0,39183,43041,45369
174.0,39189,43043,45369
175.0,39186,43046,45369
176.0,39175,43048,45369
177.0,39170,43048,45369
178.0,39171,43048,45369
179.0,39173,43056,45369
180.0,39175,43056,45369
181.0,39174,43061,45369
182.0,39187,43063,45369
183.0,39186,43064,45369
184.0,39197,43064,45369
185.0,39198,43065,45369
186.0,39200,43065,45369
187.0,39201,43065,45369
188.0,39206,43070,45369
189.0,39214,43071,45369
190.0,39211,43072,45369
191.0,39215,43076,45369
192.0,39216,43076,45369
193.0,39196,43077,45369
194.0,39206,43077,45369
195.0,39209,43077,45369
196.0,39206,43077,45369
197.0,39209,43080,45369
198.0,39208,43080,45369
199.0,39212,43080,45369
200.0,39212,43080,45369
201.0,39215,43080,45369
202.0,39216,43080,45369
203.0,39228,43081,45369
204.0,39232,43081,45369
205.0,39238,43081,45369
206.0,39230,43081,45369
207.0,39228,43081,45369
208.0,39233,43082,45369
209.0,39238,43082,45369
210.0,39239,43082,45369
211.0,39241,43082,45369
212.0,39238,43082,45369
213.0,39241,43082,45369
214.0,39242,43082,45369
215.0,39242,43082,45369
216.0,39248,43082,45369
217.0,39253,43082,45369
218.0,39256,43084,45369
219.0,39254,43084,45369
220.0,39257,43084,45369
221.0,39252,43084,45369
222.0,39257,43084,45369
223.0,39266,43084,45369
224.0,39266,43084,45369
225.0,39269,43084,45369
226.0,39268,43084,45369
227.0,39269,43085,45369
228.0,39276,43085,45369
229.0,39275,43085,45369
230.0,39276,43085,45369
231.0,39270,43086,45369
232.0,39270,43086,45369
233.0,39276,43086,45369
234.0,39276,43086,45369
235.0,39269,43086,45369
236.0,39271,43086,45369
237.0,39275,43086,45369
238.0,39278,43086,45369
239.0,39275,43086,45369
240.0,39277,43086,45369
241.0,39281,43086,45369
242.0,39279,43086,45369
243.0,39284,43086,45369
244.0,39281,43086,45369
245.0,39284,43086,45369
246.0,39274,43086,45369
247.0,39270,43086,45369
248.0,39275,43086,45369
249.0,39273,43086,45369
250.0,39276,43086,45369
251.0,39282,43086,45369
252.0,39284,43086,45369
253.0,39286,43086,45369
254.0,39289,43086,45369
255.0,39286,43086,45369
256.0,39283,43086,45369
257.0,39280,43086,45369
258.0,39279,43086,45369
259.0,39274,43086,45369
260.0,39262,43086,45369
261.0,39265,43086,45369
262.0,39280,43086,45369
263.0,39276,43086,45369
264.0,39275,43086,45369
265.0,39274,43086,45369
266.0,39274,43086,45369
267.0,39280,43086,45369
268.0,39282,43086,45369
269.0,39277,43086,45369
270.0,39274,43086,45369
271.0,39277,43086,45369
272.0,39268,43086,45369
273.0,39270,43086,45369
274.0,39264,43086,45369
275.0,39263,43086,45369
276.0,39258,43086,45369
