t,own_known,merged_known,total
125.0,38233,42136,45369
126.0,38250,42151,45369
127.0,38258,42155,45369
128.0,38262,42171,45369
129.0,38290,42176,45369
130.0,38315,42182,45369
131.0,38330,42204,45369
132.0,38353,42263,45369
133.0,38373,42322,45369
134.0,38389,42425,45369
135.0,38400,42496,45369
136.0,38399,42568,45369
137.0,38405,42618,45369
138.0,38434,42646,45369
139.0,38454,42658,45369
140.0,38463,42681,45369
141.0,38479,42697,45369
142.0,38493,42716,45369
143.0,38497,42732,45369
144.0,38507,42740,45369
145.0,38529,42742,45369
146.0,38551,42744,45369
147.0,38565,42746,45369
148.0,38573,42749,45369
149.0,38597,42749,45369
150.0,38610,42750,45369
151.0,38616,42751,45369
152.0,38629,42754,45369
153.0,38666,42793,45369
154.0,38710,42828,45369
155.0,38830,42933,45369
156.0,38873,42970,45369
157.0,38939,43020,45369
158.0,38967,43042,45369
159.0,38990,43051,45369
160.0,39000,43058,45369
161.0,39020,43067,45369
162.0,39030,43073,45369
163.0,39035,43074,45369
164.0,39041,43075,45369
165.0,39041,43074,45369
166.0,39053,43074,45369
167.0,39057,43075,45369
168.0,39048,43075,45369
169.0,39053,43075,45369
170.0,39055,43075,45369
171.0,39058,43075,45369
172.0,39059,43077,45369
173.0,39060,43077,45369
174.0,39067,43081,45369
175.0,39066,43082,45369
176.0,39070,43085,45369
177.0,39066,43085,45369
178.0,39070,43085,45369
179.0,39081,43093,45369
180.0,39086,43094,45369
181.0,39084,43099,45369
182.0,39083,43100,45369
183.0,39081,43102,45369
184.0,39081,43102,45369
185.0,39086,43103,45369
186.0,39085,43103,45369
187.0,39088,43104,45369
188.0,39090,43109,45369
189.0,39092,43110,45369
190.0,39095,43110,45369
191.0,39096,43114,45369
192.0,39095,43114,45369
193.0,39094,43115,45369
194.0,39097,43115,45369
195.0,39096,43115,45369
196.0,39100,43115,45369
197.0,39101,43118,45369
198.0,39104,43118,45369
199.0,39103,43118,45369
200.0,39106,43118,45369
201.0,39108,43118,45369
202.0,39110,43118,45369
203.0,39112,43118,45369
204.0,39110,43118,45369
205.0,39114,43119,45369
206.0,39114,43120,45369
207.0,39109,43119,45369
208.0,39111,43120,45369
209.0,39113,43121,45369
210.0,39113,43121,45369
211.0,39112,43120,45369
212.0,39109,43121,45369
213.0,39108,43121,45369
214.0,39110,43121,45369
215.0,39111,43121,45369
216.0,39113,43121,45369
217.0,39112,43121,45369
218.0,39112,43123,45369
219.0,39113,43124,45369
220.0,39113,43124,45369
221.0,39116,43124,45369
222.0,39114,43124,45369
223.0,39113,43124,45369
224.0,39113,43124,45369
225.0,39112,43124,45369
226.0,39114,43123,45369
227.0,39112,43124,45369
228.0,39115,43124,45369
229.0,39114,43125,45369
230.0,39116,43126,45369
231.0,39120,43126,45369
232.0,39117,43126,45369
233.0,39119,43126,45369
234.0,39119,43126,45369
235.0,39116,43126,45369
236.0,39117,43126,45369
237.0,39118,43126,45369
238.0,39117,43126,45369
239.0,39119,43126,45369
240.0,39118,43126,45369
241.0,39119,43126,45369
242.0,39118,43126,45369
243.0,39114,43126,45369
244.0,39119,43126,45369
245.0,39113,43125,45369
246.0,39116,43125,45369
247.0,39112,43125,45369
248.0,39112,43126,45369
249.0,39115,43126,45369
250.0,39116,43125,45369
251.0,39119,43124,45369
252.0,39115,43124,45369
253.0,39119,43124,45369
254.0,39121,43125,45369
255.0,39119,43126,45369
256.0,39120,43125,45369
257.0,39121,43125,45369
258.0,39121,43125,45369
259.0,39120,43125,45369
260.0,39122,43125,45369
261.0,39123,43125,45369
262.0,39123,43125,45369
263.0,39120,43124,45369
264.0,39118,43125,45369
265.0,39114,43125,45369
266.0,39113,43125,45369
267.0,39113,43125,45369
268.0,39109,43125,45369
269.0,39112,43125,45369
270.0,39112,43126,45369
271.0,39114,43126,45369
272.0,39106,43124,45369
273.0,39102,43124,45369
274.0,39102,43125,45369
275.0,39105,43124,45369
276.0,39105,43124,45369
