t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
3.0,-10.197,-12.793,-10.198,-12.793,-10.198,-12.793,-10.248,-12.751,0.04003,-10.248,-12.751,-0.0,0.05
3.5,-10.203,-12.674,-10.208,-12.669,-10.21,-12.669,-10.234,-12.561,0.04017,-10.234,-12.561,-0.0001,0.05
4.0,-10.203,-12.674,-10.208,-12.669,-10.21,-12.669,-10.23,-12.547,0.04002,-10.23,-12.547,-0.0004,0.05
4.5,-10.209,-12.631,-10.211,-12.623,-10.214,-12.623,-10.235,-12.503,0.04009,-10.235,-12.503,-0.0004,0.05
5.0,-10.127,-12.424,-10.116,-12.409,-10.122,-12.408,-10.13,-12.283,0.04062,-10.13,-12.283,-0.0004,0.05
5.5,-9.972,-12.226,-9.949,-12.202,-9.956,-12.201,-9.95,-12.105,0.0411,-9.951,-12.105,0.0014,0.05
6.0,-9.754,-11.986,-9.719,-11.955,-9.727,-11.953,-9.728,-11.87,0.04206,-9.729,-11.872,0.0029,0.05
6.5,-9.565,-11.789,-9.514,-11.744,-9.524,-11.739,-9.5,-11.643,0.04249,-9.5,-11.642,-0.0006,0.05
7.0,-9.33,-11.551,-9.267,-11.497,-9.278,-11.492,-9.279,-11.386,0.04396,-9.279,-11.387,0.0004,0.05
7.5,-9.106,-11.323,-9.031,-11.261,-9.044,-11.254,-9.08,-11.129,0.04579,-9.078,-11.134,0.0012,0.05
8.0,-8.886,-11.101,-8.803,-11.034,-8.817,-11.026,-8.839,-10.925,0.0484,-8.843,-10.929,0.0039,0.05
8.5,-8.718,-10.861,-8.629,-10.779,-8.646,-10.77,-8.691,-10.665,0.05067,-8.697,-10.677,0.0071,0.05
9.0,-8.711,-10.492,-8.624,-10.394,-8.646,-10.385,-8.705,-10.32,0.05389,-8.73,-10.354,0.0202,0.05
9.5,-8.769,-10.187,-8.678,-10.073,-8.708,-10.066,-8.806,-10.01,0.05473,-8.835,-10.067,0.0291,0.05
10.0,-8.724,-9.988,-8.62,-9.871,-8.655,-9.862,-8.747,-9.853,0.05465,-8.797,-9.935,0.0427,0.05
10.5,-8.531,-9.82,-8.411,-9.699,-8.444,-9.693,-8.561,-9.703,0.05474,-8.627,-9.802,0.0505,0.05
11.0,-8.173,-9.711,-8.047,-9.591,-8.079,-9.586,-8.138,-9.588,0.05364,-8.201,-9.651,0.0355,0.05
11.5,-7.774,-9.683,-7.634,-9.558,-7.666,-9.557,-7.707,-9.539,0.05322,-7.763,-9.58,0.0247,0.05
12.0,-7.401,-9.669,-7.242,-9.537,-7.274,-9.546,-7.268,-9.497,0.05257,-7.296,-9.503,0.0058,0.05
12.5,-6.987,-9.634,-6.811,-9.493,-6.842,-9.51,-6.831,-9.487,0.05529,-6.875,-9.493,0.0103,0.05
13.0,-6.619,-9.573,-6.429,-9.422,-6.459,-9.444,-6.453,-9.444,0.05825,-6.517,-9.455,0.0159,0.05
13.5,-6.22,-9.466,-6.008,-9.301,-6.037,-9.329,-6.038,-9.351,0.06279,-6.128,-9.37,0.0222,0.05
14.0,-5.834,-9.316,-5.612,-9.14,-5.639,-9.172,-5.672,-9.169,0.0669,-5.776,-9.211,0.0265,0.05
14.5,-5.495,-9.158,-5.254,-8.969,-5.279,-9.005,-5.321,-8.948,0.06881,-5.394,-8.995,0.0178,0.05
15.0,-5.117,-8.985,-4.861,-8.784,-4.885,-8.825,-4.934,-8.786,0.07351,-5.033,-8.841,0.0229,0.05
15.5,-4.73,-8.833,-4.464,-8.625,-4.487,-8.667,-4.541,-8.638,0.07825,-4.659,-8.698,0.0256,0.05
16.0,-4.39,-8.687,-4.107,-8.465,-4.126,-8.518,-4.184,-8.496,0.08227,-4.319,-8.561,0.0276,0.05
16.5,-4.037,-8.481,-3.735,-8.244,-3.752,-8.301,-3.802,-8.276,0.086,-3.923,-8.333,0.0229,0.05
17.0,-3.695,-8.338,-3.377,-8.094,-3.392,-8.154,-3.445,-8.133,0.08977,-3.578,-8.193,0.0239,0.05
17.5,-3.303,-8.2,-2.967,-7.944,-2.98,-8.011,-2.994,-7.943,0.08919,-2.996,-7.947,-0.001,0.05
18.0,-2.927,-8.029,-2.574,-7.757,-2.583,-7.834,-2.577,-7.795,0.09331,-2.565,-7.777,-0.0039,0.05
18.5,-2.607,-7.839,-2.24,-7.551,-2.246,-7.632,-2.23,-7.61,0.09669,-2.213,-7.58,-0.005,0.05
19.0,-2.273,-7.594,-1.901,-7.296,-1.907,-7.378,-1.854,-7.356,0.09981,-1.746,-7.273,-0.0195,0.05
19.5,-1.986,-7.354,-1.605,-7.044,-1.607,-7.13,-1.549,-7.105,0.10236,-1.427,-7.013,-0.021,0.05
20.0,-1.675,-7.078,-1.283,-6.754,-1.281,-6.844,-1.215,-6.839,0.10667,-1.09,-6.734,-0.0207,0.05
20.5,-1.37,-6.796,-0.963,-6.453,-0.959,-6.546,-0.866,-6.551,0.10942,-0.683,-6.403,-0.0283,0.05
