t,tx,rx,relayed,dup_dropped
2.0,3,7,7,7
4.0,9,25,24,24
6.0,19,45,44,44
8.0,29,65,64,64
10.0,39,85,84,83
12.0,49,105,104,103
14.0,59,126,124,123
16.0,69,147,144,142
18.0,79,168,164,162
20.0,89,189,184,182
22.0,99,210,204,202
24.0,109,231,224,222
26.0,119,253,243,240
28.0,129,274,263,259
30.0,139,297,283,279
32.0,149,319,303,297
34.0,159,342,322,316
36.0,169,366,342,335
38.0,181,392,365,356
40.0,193,418,388,374
42.0,204,435,402,375
44.0,215,456,419,381
46.0,225,479,439,401
48.0,235,501,459,421
50.0,245,523,479,441
52.0,255,545,499,461
54.0,265,568,519,479
56.0,275,590,539,497
58.0,285,612,559,517
60.0,295,634,579,535
62.0,305,658,599,555
64.0,315,681,619,574
66.0,325,704,639,593
68.0,336,730,661,613
70.0,347,755,684,635
72.0,359,780,707,658
74.0,371,807,731,682
76.0,382,832,754,705
78.0,394,857,777,728
80.0,406,881,799,750
82.0,416,903,819,770
84.0,426,925,839,790
86.0,436,947,859,810
88.0,446,969,879,830
90.0,456,991,899,850
92.0,466,1013,919,870
94.0,476,1035,939,890
96.0,486,1057,958,907
98.0,496,1079,978,927
100.0,506,1100,998,947
102.0,516,1121,1017,966
104.0,526,1142,1037,986
106.0,536,1164,1057,1005
108.0,546,1187,1077,1025
110.0,556,1208,1097,1045
112.0,566,1231,1117,1065
114.0,576,1252,1137,1085
116.0,587,1276,1159,1104
118.0,598,1301,1182,1126
120.0,610,1326,1205,1149
122.0,622,1352,1229,1173
124.0,633,1377,1252,1196
126.0,645,1402,1275,1219
128.0,655,1426,1297,1241
130.0,665,1448,1317,1261
132.0,675,1470,1337,1281
134.0,685,1492,1357,1301
136.0,695,1514,1377,1321
138.0,705,1536,1397,1341
140.0,715,1558,1417,1361
142.0,725,1580,1437,1381
144.0,735,1602,1457,1401
146.0,745,1624,1477,1421
148.0,755,1646,1497,1439
150.0,765,1667,1517,1459
152.0,775,1687,1537,1479
154.0,785,1708,1557,1499
156.0,795,1729,1577,1519
158.0,805,1749,1597,1539
160.0,815,1770,1617,1559
162.0,825,1791,1637,1579
164.0,835,1812,1657,1599
166.0,845,1832,1677,1619
168.0,855,1852,1697,1639
170.0,865,1873,1717,1659
172.0,875,1894,1737,1679
174.0,885,1915,1757,1699
176.0,895,1935,1777,1719
178.0,905,1955,1797,1739
180.0,915,1975,1817,1759
182.0,925,1995,1837,1779
184.0,935,2016,1857,1799
186.0,945,2038,1877,1819
188.0,955,2058,1897,1839
190.0,965,2078,1917,1859
192.0,975,2098,1937,1879
194.0,985,2118,1957,1898
196.0,995,2139,1977,1918
198.0,1005,2160,1997,1938
200.0,1015,2180,2017,1958
202.0,1025,2200,2037,1978
204.0,1035,2221,2057,1998
206.0,1045,2243,2077,2017
208.0,1055,2264,2097,2037
210.0,1065,2285,2117,2057
212.0,1075,2306,2137,2077
214.0,1085,2327,2157,2097
216.0,1095,2349,2177,2117
218.0,1105,2370,2197,2137
220.0,1115,2390,2217,2157
222.0,1125,2410,2237,2177
224.0,1135,2430,2257,2197
226.0,1145,2450,2277,2217
228.0,1155,2471,2297,2237
230.0,1165,2492,2317,2257
232.0,1175,2513,2337,2277
234.0,1185,2533,2357,2297
236.0,1195,2554,2377,2317
238.0,1205,2574,2397,2337
240.0,1215,2594,2417,2357
242.0,1225,2614,2437,2377
244.0,1235,2634,2457,2397
246.0,1245,2654,2477,2417
248.0,1255,2674,2497,2437
250.0,1265,2694,2517,2457
252.0,1275,2714,2537,2477
254.0,1285,2734,2557,2497
256.0,1295,2755,2577,2517
258.0,1305,2776,2597,2537
260.0,1315,2796,2617,2557
262.0,1325,2816,2637,2577
264.0,1335,2836,2657,2597
266.0,1345,2856,2677,2617
268.0,1355,2876,2697,2637
270.0,1365,2897,2717,2657
272.0,1375,2917,2737,2677
274.0,1385,2938,2757,2697
276.0,1395,2958,2777,2717
