t,own_known,merged_known,total
82.0,32727,35922,45369
83.0,32790,35961,45369
84.0,32813,35976,45369
85.0,32843,36000,45369
86.0,32861,36013,45369
87.0,32885,36027,45369
88.0,32898,36036,45369
89.0,32915,36060,45369
90.0,32935,36082,45369
91.0,32952,36092,45369
92.0,32971,36109,45369
93.0,32973,36132,45369
94.0,32976,36159,45369
95.0,32981,36194,45369
96.0,32990,36232,45369
97.0,33003,36265,45369
98.0,33004,36303,45369
99.0,33009,36322,45369
100.0,33028,36335,45369
101.0,33062,36336,45369
102.0,33096,36343,45369
103.0,33125,36364,45369
104.0,33146,36379,45369
105.0,33215,36399,45369
106.0,33387,36462,45369
107.0,33887,36708,45369
108.0,34575,37181,45369
109.0,35101,37601,45369
110.0,35782,38141,45369
111.0,36347,38616,45369
112.0,36888,39104,45369
113.0,37274,39461,45369
114.0,37746,39906,45369
115.0,38269,40388,45369
116.0,38859,40953,45369
117.0,39143,41245,45369
118.0,39531,41669,45369
119.0,39788,42048,45369
120.0,39903,42274,45369
121.0,39990,42475,45369
122.0,40052,42621,45369
123.0,40073,42762,45369
124.0,40099,42864,45369
125.0,40146,42944,45369
126.0,40163,43018,45369
127.0,40188,43060,45369
128.0,40231,43113,45369
129.0,40247,43145,45369
130.0,40255,43164,45369
131.0,40255,43177,45369
132.0,40273,43187,45369
133.0,40286,43198,45369
134.0,40304,43216,45369
135.0,40322,43238,45369
136.0,40356,43254,45369
137.0,40387,43276,45369
138.0,40394,43282,45369
139.0,40402,43287,45369
140.0,40408,43287,45369
141.0,40418,43289,45369
142.0,40424,43292,45369
143.0,40435,43293,45369
144.0,40441,43293,45369
145.0,40434,43294,45369
146.0,40435,43294,45369
147.0,40437,43295,45369
148.0,40439,43296,45369
149.0,40446,43297,45369
150.0,40455,43299,45369
151.0,40471,43299,45369
152.0,40472,43300,45369
153.0,40468,43301,45369
154.0,40464,43303,45369
155.0,40469,43303,45369
156.0,40478,43303,45369
157.0,40490,43303,45369
158.0,40485,43304,45369
159.0,40487,43306,45369
160.0,40485,43315,45369
161.0,40491,43339,45369
162.0,40483,43384,45369
163.0,40483,43421,45369
164.0,40478,43444,45369
165.0,40478,43463,45369
166.0,40483,43475,45369
167.0,40473,43487,45369
168.0,40454,43495,45369
169.0,40452,43497,45369
170.0,40446,43501,45369
171.0,40459,43504,45369
172.0,40471,43505,45369
173.0,40471,43511,45369
174.0,40460,43514,45369
175.0,40463,43519,45369
176.0,40472,43524,45369
177.0,40486,43527,45369
178.0,40487,43528,45369
179.0,40480,43530,45369
180.0,40500,43531,45369
181.0,40501,43532,45369
182.0,40500,43535,45369
183.0,40507,43535,45369
184.0,40514,43536,45369
185.0,40516,43536,45369
186.0,40517,43536,45369
187.0,40523,43536,45369
188.0,40525,43537,45369
189.0,40528,43537,45369
190.0,40530,43537,45369
191.0,40527,43537,45369
192.0,40533,43537,45369
193.0,40530,43540,45369
194.0,40530,43547,45369
195.0,40530,43550,45369
196.0,40531,43550,45369
197.0,40531,43551,45369
198.0,40530,43554,45369
199.0,40539,43554,45369
200.0,40537,43554,45369
201.0,40539,43555,45369
202.0,40538,43557,45369
203.0,40543,43559,45369
204.0,40544,43559,45369
205.0,40547,43559,45369
206.0,40551,43559,45369
207.0,40553,43560,45369
208.0,40552,43560,45369
209.0,40561,43561,45369
210.0,40558,43561,45369
211.0,40552,43563,45369
212.0,40558,43563,45369
213.0,40557,43563,45369
214.0,40549,43564,45369
215.0,40548,43564,45369
216.0,40549,43564,45369
217.0,40547,43564,45369
218.0,40552,43564,45369
219.0,40559,43564,45369
220.0,40560,43564,45369
221.0,40559,43564,45369
222.0,40557,43564,45369
223.0,40559,43564,45369
224.0,40555,43567,45369
225.0,40561,43568,45369
226.0,40560,43568,45369
227.0,40557,43568,45369
228.0,40565,43568,45369
229.0,40557,43568,45369
230.0,40557,43568,45369
231.0,40561,43568,45369
232.0,40558,43568,45369
233.0,40561,43568,45369
234.0,40562,43568,45369
235.0,40565,43568,45369
236.0,40566,43568,45369
237.0,40569,43568,45369
238.0,40567,43568,45369
239.0,40562,43568,45369
240.0,40562,43568,45369
241.0,40561,43568,45369
242.0,40561,43568,45369
243.0,40564,43568,45369
244.0,40561,43568,45369
245.0,40565,43568,45369
246.0,40567,43568,45369
247.0,40563,43568,45369
248.0,40557,43568,45369
249.0,40552,43568,45369
250.0,40554,43568,45369
251.0,40562,43568,45369
252.0,40563,43568,45369
253.0,40562,43568,45369
254.0,40562,43568,45369
255.0,40561,43568,45369
256.0,40562,43568,45369
257.0,40564,43568,45369
258.0,40568,43568,45369
259.0,40573,43568,45369
260.0,40572,43568,45369
261.0,40568,43568,45369
262.0,40573,43568,45369
263.0,40568,43568,45369
264.0,40564,43568,45369
265.0,40566,43568,45369
266.0,40568,43568,45369
267.0,40568,43568,45369
268.0,40565,43568,45369
269.0,40566,43568,45369
270.0,40562,43568,45369
271.0,40565,43568,45369
272.0,40564,43568,45369
273.0,40555,43568,45369
274.0,40561,43568,45369
275.0,40556,43568,45369
276.0,40561,43568,45369
