t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
1.5,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-10.96,-10.966,0.04001,-10.96,-10.966,0.0,-0.05
2.0,-10.734,-10.732,-10.752,-10.75,-10.75,-10.752,-10.677,-10.738,0.04081,-10.677,-10.738,-0.0,-0.05
2.5,-10.441,-10.437,-10.474,-10.469,-10.471,-10.472,-10.428,-10.428,0.04193,-10.428,-10.428,-0.0,-0.05
3.0,-10.176,-10.172,-10.226,-10.222,-10.226,-10.222,-10.163,-10.224,0.04247,-10.165,-10.225,0.0021,-0.05
3.5,-9.882,-9.878,-9.945,-9.941,-9.943,-9.943,-9.835,-9.979,0.04384,-9.839,-9.979,0.001,-0.05
4.0,-9.617,-9.614,-9.693,-9.69,-9.691,-9.693,-9.562,-9.726,0.04444,-9.563,-9.721,-0.0025,-0.05
4.5,-9.322,-9.321,-9.409,-9.409,-9.411,-9.408,-9.384,-9.466,0.04449,-9.403,-9.488,0.0192,-0.05
5.0,-9.027,-9.028,-9.133,-9.134,-9.134,-9.133,-9.141,-9.204,0.04553,-9.169,-9.239,0.0269,-0.05
5.5,-8.762,-8.763,-8.881,-8.882,-8.882,-8.882,-8.869,-8.946,0.04753,-8.897,-8.977,0.0208,-0.05
6.0,-8.469,-8.468,-8.597,-8.597,-8.6,-8.595,-8.55,-8.62,0.0517,-8.555,-8.63,0.0025,-0.05
6.5,-8.202,-8.205,-8.336,-8.341,-8.34,-8.339,-8.291,-8.353,0.05375,-8.29,-8.359,-0.0005,-0.05
7.0,-7.909,-7.91,-8.06,-8.063,-8.058,-8.067,-7.982,-8.064,0.05717,-7.959,-8.045,-0.0128,-0.05
7.5,-7.609,-7.628,-7.775,-7.8,-7.774,-7.802,-7.727,-7.789,0.05865,-7.71,-7.787,-0.0064,-0.05
8.0,-7.42,-7.541,-7.598,-7.729,-7.597,-7.73,-7.549,-7.727,0.05609,-7.538,-7.729,-0.0037,-0.05
8.5,-7.1,-7.674,-7.294,-7.857,-7.292,-7.856,-7.231,-7.832,0.05449,-7.198,-7.82,-0.0126,-0.05
9.0,-6.721,-7.752,-6.929,-7.918,-6.928,-7.926,-6.874,-7.893,0.05357,-6.837,-7.887,-0.012,-0.05
9.5,-6.357,-7.713,-6.581,-7.87,-6.58,-7.888,-6.542,-7.847,0.053,-6.508,-7.851,-0.0084,-0.05
10.0,-5.961,-7.599,-6.21,-7.755,-6.207,-7.776,-6.124,-7.718,0.05567,-6.045,-7.69,-0.0248,-0.05
10.5,-5.619,-7.454,-5.887,-7.609,-5.883,-7.635,-5.826,-7.606,0.0545,-5.791,-7.602,-0.0094,-0.05
11.0,-5.264,-7.243,-5.548,-7.399,-5.543,-7.426,-5.451,-7.391,0.05697,-5.381,-7.36,-0.0207,-0.05
11.5,-4.933,-6.994,-5.235,-7.155,-5.23,-7.182,-5.138,-7.152,0.05737,-5.074,-7.122,-0.0182,-0.05
12.0,-4.657,-6.743,-4.974,-6.91,-4.966,-6.941,-4.901,-6.938,0.05567,-4.887,-6.937,-0.0037,-0.05
12.5,-4.37,-6.442,-4.707,-6.624,-4.697,-6.657,-4.618,-6.637,0.0591,-4.574,-6.616,-0.0114,-0.05
13.0,-4.118,-6.165,-4.468,-6.356,-4.456,-6.391,-4.372,-6.364,0.06126,-4.318,-6.336,-0.0136,-0.05
13.5,-3.843,-5.854,-4.212,-6.062,-4.195,-6.101,-4.107,-6.079,0.06315,-4.051,-6.047,-0.0135,-0.05
14.0,-3.572,-5.539,-3.963,-5.767,-3.942,-5.809,-3.849,-5.776,0.06594,-3.775,-5.732,-0.0169,-0.05
14.5,-3.325,-5.257,-3.731,-5.498,-3.707,-5.543,-3.606,-5.49,0.06904,-3.497,-5.424,-0.0233,-0.05
15.0,-3.052,-4.943,-3.471,-5.194,-3.444,-5.242,-3.336,-5.166,0.07308,-3.181,-5.07,-0.0308,-0.05
15.5,-2.778,-4.631,-3.217,-4.898,-3.186,-4.95,-3.078,-4.874,0.07503,-2.923,-4.776,-0.0295,-0.05
16.0,-2.534,-4.346,-2.991,-4.63,-2.957,-4.685,-2.833,-4.579,0.0762,-2.61,-4.434,-0.0408,-0.05
16.5,-2.261,-4.033,-2.734,-4.329,-2.697,-4.386,-2.56,-4.267,0.07657,-2.306,-4.097,-0.0451,-0.05
17.0,-2.016,-3.75,-2.508,-4.064,-2.469,-4.123,-2.332,-3.983,0.07638,-2.052,-3.798,-0.0477,-0.05
17.5,-1.745,-3.435,-2.252,-3.76,-2.212,-3.821,-2.064,-3.692,0.07462,-1.804,-3.515,-0.044,-0.05
18.0,-1.471,-3.122,-1.998,-3.464,-1.955,-3.527,-1.796,-3.372,0.07552,-1.481,-3.157,-0.0509,-0.05
18.5,-1.223,-2.841,-1.764,-3.191,-1.72,-3.255,-1.573,-3.123,0.07214,-1.334,-2.963,-0.0384,-0.05
19.0,-0.95,-2.527,-1.507,-2.889,-1.456,-2.958,-1.313,-2.816,0.07152,-1.072,-2.659,-0.0374,-0.05
19.5,-0.704,-2.245,-1.274,-2.614,-1.218,-2.688,-1.071,-2.575,0.07091,-0.876,-2.442,-0.0304,-0.05
20.0,-0.43,-1.932,-1.016,-2.31,-0.955,-2.388,-0.798,-2.241,0.07194,-0.538,-2.067,-0.0383,-0.05
20.5,-0.158,-1.617,-0.764,-2.011,-0.7,-2.092,-0.533,-1.932,0.07144,-0.25,-1.743,-0.0405,-0.05
21.0,0.089,-1.336,-0.533,-1.741,-0.466,-1.825,-0.293,-1.646,0.07065,0.017,-1.442,-0.0431,-0.05
21.5,0.364,-1.025,-0.276,-1.443,-0.205,-1.531,-0.026,-1.327,0.07057,0.323,-1.102,-0.0467,-0.05
22.0,0.638,-0.711,-0.019,-1.14,0.058,-1.233,0.247,-1.009,0.07044,0.629,-0.763,-0.0498,-0.05
22.5,0.883,-0.428,0.213,-0.866,0.294,-0.962,0.493,-0.737,0.06845,0.867,-0.497,-0.0483,-0.05
23.0,1.157,-0.115,0.468,-0.567,0.552,-0.666,0.752,-0.421,0.07026,1.162,-0.16,-0.0508,-0.05
23.5,1.404,0.166,0.703,-0.294,0.788,-0.393,1.007,-0.11,0.07035,1.493,0.199,-0.0585,-0.05
24.0,1.679,0.478,0.961,0.008,1.049,-0.094,1.267,0.186,0.06836,1.72,0.472,-0.0539,-0.05
24.5,1.95,0.794,1.213,0.309,1.306,0.202,1.536,0.52,0.06766,2.038,0.833,-0.0583,-0.05
25.0,2.193,1.078,1.441,0.582,1.539,0.472,1.785,0.823,0.06824,2.353,1.178,-0.0642,-0.05
25.5,2.463,1.394,1.693,0.883,1.79,0.774,2.036,1.154,0.06737,2.623,1.517,-0.065,-0.05
26.0,2.71,1.676,1.924,1.153,2.024,1.041,2.283,1.428,0.06624,2.872,1.791,-0.0644,-0.05
26.5,2.982,1.99,2.176,1.451,2.28,1.335,2.531,1.732,0.06469,3.098,2.075,-0.0611,-0.05
27.0,3.254,2.305,2.43,1.751,2.537,1.632,2.795,2.059,0.06468,3.397,2.421,-0.0633,-0.05
27.5,3.496,2.59,2.649,2.015,2.76,1.892,3.061,2.346,0.06296,3.711,2.745,-0.0685,-0.05
28.0,3.767,2.906,2.907,2.32,3.022,2.194,3.34,2.668,0.06319,4.024,3.09,-0.0706,-0.05
28.5,4.037,3.222,3.16,2.623,3.278,2.494,3.602,2.999,0.06345,4.322,3.442,-0.0727,-0.05
29.0,4.282,3.506,3.391,2.896,3.512,2.765,3.83,3.269,0.06148,4.504,3.676,-0.0676,-0.05
29.5,4.555,3.819,3.643,3.193,3.769,3.058,4.1,3.566,0.06062,4.768,3.968,-0.0664,-0.05
30.0,4.801,4.101,3.871,3.459,4.0,3.32,4.347,3.866,0.06106,5.073,4.303,-0.0706,-0.05
30.5,5.073,4.416,4.123,3.759,4.26,3.614,4.605,4.162,0.05861,5.279,4.56,-0.0656,-0.05
31.0,5.347,4.729,4.378,4.056,4.517,3.909,4.873,4.476,0.05826,5.562,4.881,-0.0661,-0.05
31.5,5.594,5.01,4.604,4.321,4.747,4.17,5.111,4.761,0.05751,5.814,5.167,-0.0665,-0.05
32.0,5.865,5.325,4.859,4.624,5.006,4.47,5.385,5.097,0.05815,6.139,5.533,-0.0698,-0.05
32.5,6.11,5.609,5.097,4.906,5.246,4.749,5.632,5.394,0.05737,6.388,5.826,-0.0692,-0.05
33.0,6.383,5.922,5.357,5.212,5.514,5.048,5.914,5.723,0.05775,6.709,6.177,-0.0714,-0.05
33.5,6.652,6.239,5.615,5.523,5.775,5.357,6.203,6.048,0.05581,6.985,6.493,-0.0707,-0.05
34.0,6.895,6.524,5.843,5.798,6.008,5.628,6.453,6.342,0.05593,7.264,6.803,-0.0722,-0.05
34.5,7.159,6.845,6.093,6.109,6.263,5.935,6.74,6.695,0.05471,7.58,7.169,-0.0747,-0.05
35.0,7.423,7.167,6.336,6.413,6.511,6.235,6.998,7.021,0.05494,7.864,7.509,-0.0757,-0.05
35.5,7.662,7.455,6.565,6.694,6.743,6.513,7.272,7.354,0.05306,8.16,7.848,-0.0783,-0.05
36.0,7.93,7.773,6.815,6.998,6.996,6.814,7.535,7.668,0.05312,8.43,8.167,-0.0779,-0.05
36.5,8.174,8.057,7.047,7.273,7.23,7.088,7.765,7.963,0.05213,8.646,8.436,-0.0759,-0.05
37.0,8.449,8.368,7.304,7.57,7.491,7.381,8.032,8.289,0.05271,8.95,8.781,-0.0774,-0.05
37.5,8.713,8.676,7.553,7.866,7.744,7.673,8.282,8.606,0.05039,9.153,9.044,-0.0737,-0.05
38.0,8.905,8.893,7.729,8.071,7.922,7.876,8.475,8.828,0.05029,9.365,9.273,-0.0746,-0.05
38.5,9.093,9.103,7.904,8.27,8.099,8.074,8.695,9.036,0.04551,9.404,9.352,-0.0663,-0.05
39.0,9.231,9.254,8.035,8.416,8.233,8.217,8.826,9.177,0.04546,9.523,9.492,-0.0653,-0.05
39.5,9.369,9.402,8.165,8.558,8.364,8.357,9.032,9.342,0.04113,9.559,9.548,-0.0599,-0.05
40.0,9.479,9.515,8.267,8.666,8.468,8.464,9.144,9.452,0.04119,9.673,9.664,-0.06,-0.05
40.5,9.554,9.592,8.336,8.738,8.538,8.535,9.219,9.524,0.04109,9.746,9.738,-0.0599,-0.05
41.0,9.575,9.613,8.355,8.758,8.557,8.555,9.248,9.545,0.04087,9.77,9.761,-0.0601,-0.05
41.5,9.575,9.613,8.355,8.758,8.557,8.555,9.254,9.546,0.04052,9.766,9.759,-0.0599,-0.05
42.0,9.575,9.613,8.355,8.758,8.557,8.555,9.277,9.547,0.04033,9.787,9.766,-0.0607,-0.05
42.5,9.575,9.613,8.355,8.758,8.557,8.555,9.296,9.547,0.04024,9.797,9.769,-0.061,-0.05
43.0,9.575,9.613,8.355,8.758,8.557,8.555,9.313,9.545,0.04023,9.802,9.77,-0.0612,-0.05
43.5,9.575,9.613,8.355,8.758,8.557,8.555,9.34,9.553,0.04002,9.828,9.775,-0.0619,-0.05
44.0,9.575,9.613,8.355,8.758,8.557,8.555,9.36,9.579,0.04002,9.849,9.8,-0.063,-0.05
44.5,9.695,9.528,8.474,8.674,8.67,8.464,9.494,9.49,0.04016,9.971,9.698,-0.063,-0.05
45.0,9.831,9.179,8.612,8.354,8.787,8.135,9.619,9.175,0.04027,10.083,9.352,-0.0628,-0.05
45.5,9.883,8.811,8.683,8.007,8.835,7.784,9.694,8.839,0.04031,10.229,8.896,-0.0631,-0.05
46.0,9.908,8.396,8.734,7.612,8.858,7.386,9.752,8.464,0.04033,10.271,8.464,-0.0634,-0.05
46.5,9.926,7.98,8.779,7.219,8.875,6.991,9.799,8.059,0.04038,10.293,8.052,-0.0635,-0.05
47.0,9.94,7.606,8.817,6.869,8.888,6.639,9.873,7.634,0.04033,10.307,7.675,-0.0635,-0.05
47.5,9.955,7.191,8.86,6.469,8.903,6.237,9.898,7.22,0.04039,10.317,7.264,-0.0635,-0.05
48.0,10.004,6.796,8.939,6.099,8.954,5.862,9.944,6.863,0.04039,10.356,6.897,-0.0633,-0.05
48.5,10.182,6.586,9.13,5.919,9.129,5.669,10.135,6.67,0.04036,10.556,6.702,-0.0634,-0.05
49.0,10.527,6.368,9.468,5.731,9.455,5.461,10.474,6.399,0.04069,10.919,6.43,-0.0637,-0.05
49.5,10.782,6.109,9.717,5.504,9.689,5.218,10.716,6.113,0.04079,11.175,6.141,-0.0638,-0.05
50.0,11.008,5.766,9.949,5.198,9.898,4.896,10.935,5.774,0.041,11.405,5.791,-0.0639,-0.05
50.5,11.179,5.391,10.133,4.854,10.06,4.541,11.106,5.417,0.04115,11.582,5.423,-0.0639,-0.05
51.0,11.285,5.035,10.255,4.524,10.159,4.204,11.204,5.061,0.04117,11.682,5.055,-0.0638,-0.05
51.5,11.357,4.628,10.349,4.152,10.226,3.826,11.275,4.662,0.04127,11.754,4.641,-0.0639,-0.05
52.0,11.382,4.256,10.399,3.795,10.248,3.466,11.308,4.33,0.04137,11.784,4.294,-0.0638,-0.05
52.5,11.383,3.84,10.431,3.407,10.249,3.077,11.298,3.957,0.04145,11.769,3.904,-0.0634,-0.05
53.0,11.368,3.425,10.447,3.017,10.235,2.688,11.3,3.601,0.04159,11.766,3.531,-0.0633,-0.05
53.5,11.347,3.051,10.457,2.664,10.218,2.334,11.296,3.222,0.04168,11.761,3.136,-0.0636,-0.05
54.0,11.323,2.636,10.466,2.27,10.198,1.941,11.276,2.817,0.04183,11.739,2.712,-0.0636,-0.05
54.5,11.298,2.221,10.474,1.87,10.17,1.542,11.258,2.438,0.04193,11.717,2.316,-0.0635,-0.05
55.0,11.276,1.847,10.482,1.513,10.146,1.186,11.234,2.082,0.04201,11.692,1.936,-0.0635,-0.05
55.5,11.254,1.432,10.495,1.11,10.126,0.783,11.216,1.683,0.04217,11.671,1.513,-0.0634,-0.05
56.0,11.233,1.058,10.504,0.76,10.106,0.434,11.214,1.373,0.04216,11.666,1.182,-0.0632,-0.05
56.5,11.209,0.643,10.513,0.371,10.086,0.045,11.232,1.072,0.04221,11.679,0.864,-0.0627,-0.05
57.0,11.183,0.228,10.521,-0.017,10.061,-0.342,11.208,0.687,0.04232,11.654,0.454,-0.0627,-0.05
