t,tx,rx,relayed,dup_dropped
2.0,4,10,10,10
4.0,14,30,30,30
6.0,24,51,50,50
8.0,34,73,70,70
10.0,44,93,90,90
12.0,54,113,110,109
14.0,64,134,130,123
16.0,74,154,150,143
18.0,84,175,170,160
20.0,94,196,189,178
22.0,104,217,209,198
24.0,114,241,228,217
26.0,124,264,248,236
28.0,134,288,268,255
30.0,144,308,288,275
32.0,154,331,308,290
34.0,164,353,328,309
36.0,174,375,348,329
38.0,186,401,372,350
40.0,197,425,394,372
42.0,209,451,417,391
44.0,221,475,439,413
46.0,231,497,459,433
48.0,241,519,479,453
50.0,251,541,499,473
52.0,261,563,519,493
54.0,271,586,539,513
56.0,281,609,559,529
58.0,291,633,579,548
60.0,301,655,599,568
62.0,311,675,619,588
64.0,321,697,639,608
66.0,331,719,659,628
68.0,342,743,681,650
70.0,354,767,702,671
72.0,365,793,726,695
74.0,377,819,750,719
76.0,389,843,772,741
78.0,400,869,796,765
80.0,411,894,819,787
82.0,421,916,839,807
84.0,431,938,859,827
86.0,441,960,879,847
88.0,451,982,899,867
90.0,461,1004,919,887
92.0,471,1026,939,907
94.0,481,1048,959,924
96.0,491,1071,979,941
98.0,501,1094,999,960
100.0,511,1114,1019,980
102.0,521,1135,1038,999
104.0,531,1155,1058,1018
106.0,541,1175,1078,1038
108.0,551,1197,1098,1057
110.0,561,1219,1118,1075
112.0,571,1241,1136,1084
114.0,581,1263,1154,1092
116.0,591,1285,1174,1105
118.0,603,1311,1197,1122
120.0,614,1335,1219,1141
122.0,626,1361,1243,1164
124.0,638,1387,1266,1187
126.0,649,1411,1288,1209
128.0,661,1437,1312,1233
130.0,673,1463,1336,1257
132.0,685,1487,1358,1279
134.0,695,1512,1381,1302
136.0,705,1534,1401,1322
138.0,715,1556,1420,1341
140.0,725,1578,1440,1361
142.0,735,1600,1460,1379
144.0,745,1622,1480,1399
146.0,755,1644,1500,1418
148.0,765,1665,1520,1438
150.0,775,1686,1540,1458
152.0,785,1706,1560,1478
154.0,795,1726,1580,1498
156.0,805,1747,1600,1518
158.0,815,1768,1620,1538
160.0,825,1789,1640,1558
162.0,835,1809,1660,1578
164.0,845,1829,1680,1598
166.0,855,1849,1700,1618
168.0,865,1869,1720,1638
170.0,875,1889,1740,1658
172.0,885,1910,1760,1678
174.0,895,1930,1780,1698
176.0,905,1950,1800,1718
178.0,915,1970,1820,1738
180.0,925,1990,1840,1758
182.0,935,2011,1860,1778
184.0,945,2031,1880,1798
186.0,955,2051,1900,1818
188.0,965,2071,1920,1838
190.0,975,2091,1940,1858
192.0,985,2111,1960,1878
194.0,995,2132,1980,1898
196.0,1005,2152,2000,1918
198.0,1015,2173,2020,1938
200.0,1025,2193,2040,1958
202.0,1035,2213,2060,1978
204.0,1045,2233,2080,1998
206.0,1055,2253,2100,2018
208.0,1065,2273,2120,2038
210.0,1075,2293,2140,2058
212.0,1085,2313,2160,2078
214.0,1095,2333,2180,2098
216.0,1105,2353,2200,2118
218.0,1115,2373,2220,2138
220.0,1125,2393,2240,2158
222.0,1135,2413,2260,2178
224.0,1145,2433,2280,2198
226.0,1155,2452,2299,2217
228.0,1165,2472,2319,2237
230.0,1175,2492,2339,2257
232.0,1185,2512,2359,2277
234.0,1195,2532,2379,2297
236.0,1205,2552,2399,2317
238.0,1215,2572,2419,2337
240.0,1225,2592,2439,2357
242.0,1235,2612,2459,2377
244.0,1245,2632,2479,2397
246.0,1255,2652,2499,2417
248.0,1265,2673,2519,2437
250.0,1275,2693,2539,2457
252.0,1285,2713,2559,2477
254.0,1295,2733,2579,2497
256.0,1305,2753,2599,2517
258.0,1315,2773,2619,2537
260.0,1325,2793,2639,2557
262.0,1335,2815,2659,2577
264.0,1345,2835,2679,2597
266.0,1355,2856,2699,2617
268.0,1365,2876,2719,2637
270.0,1375,2896,2739,2657
272.0,1385,2916,2759,2677
274.0,1395,2936,2779,2697
276.0,1405,2957,2799,2717
