t,own_known,merged_known,total
1.0,0,0,45369
2.0,15,92,45369
3.0,3035,4461,45369
4.0,4542,6019,45369
5.0,5194,7011,45369
6.0,5773,7503,45369
7.0,6021,8019,45369
8.0,6383,8531,45369
9.0,6752,9012,45369
10.0,7110,9513,45369
11.0,7413,10054,45369
12.0,7845,10927,45369
13.0,8190,11791,45369
14.0,8458,12535,45369
15.0,8681,13186,45369
16.0,8979,13801,45369
17.0,9355,14382,45369
18.0,10230,14803,45369
19.0,11119,15403,45369
20.0,11874,16067,45369
21.0,12531,16868,45369
22.0,13064,17674,45369
23.0,13559,18504,45369
24.0,14096,19416,45369
25.0,14708,20212,45369
26.0,15255,21025,45369
27.0,15796,21720,45369
28.0,16407,22354,45369
29.0,17044,22934,45369
30.0,17676,23532,45369
31.0,18299,24169,45369
32.0,18938,24951,45369
33.0,19434,25790,45369
34.0,20133,26437,45369
35.0,20777,27487,45369
36.0,21141,28472,45369
37.0,21719,29247,45369
38.0,22062,29707,45369
39.0,22657,30093,45369
40.0,23340,30359,45369
41.0,24044,30553,45369
42.0,24589,30699,45369
43.0,25292,30826,45369
44.0,25903,30953,45369
45.0,26324,31054,45369
46.0,26640,31124,45369
47.0,26838,31178,45369
48.0,26947,31218,45369
49.0,27043,31255,45369
50.0,27135,31283,45369
51.0,27192,31329,45369
52.0,27289,31372,45369
53.0,27395,31439,45369
54.0,27500,31547,45369
55.0,27591,31702,45369
56.0,27742,31813,45369
57.0,27886,31993,45369
58.0,28061,32211,45369
59.0,28183,32469,45369
60.0,28391,32647,45369
61.0,28638,32909,45369
62.0,28861,33206,45369
63.0,29135,33536,45369
64.0,29365,33852,45369
65.0,29733,34137,45369
66.0,30064,34513,45369
67.0,30279,34825,45369
68.0,30630,35188,45369
69.0,31066,35418,45369
70.0,31322,35523,45369
71.0,31699,35612,45369
72.0,31986,35690,45369
73.0,32160,35768,45369
74.0,32349,35805,45369
75.0,32527,35838,45369
76.0,32591,35845,45369
77.0,32674,35859,45369
78.0,32724,35869,45369
79.0,32749,35870,45369
80.0,32781,35878,45369
81.0,32818,35888,45369
82.0,32843,35908,45369
83.0,32913,35941,45369
84.0,32987,35981,45369
85.0,33076,35997,45369
86.0,33189,36015,45369
87.0,33267,36032,45369
88.0,33399,36059,45369
89.0,33500,36071,45369
90.0,33553,36082,45369
91.0,33644,36098,45369
92.0,33738,36125,45369
93.0,33803,36152,45369
94.0,33857,36184,45369
95.0,33906,36220,45369
96.0,33941,36250,45369
97.0,33989,36288,45369
98.0,34019,36308,45369
99.0,34071,36319,45369
100.0,34097,36319,45369
101.0,34153,36323,45369
102.0,34232,36342,45369
103.0,34283,36361,45369
104.0,34314,36376,45369
105.0,34332,36388,45369
106.0,34363,36416,45369
107.0,34392,36487,45369
108.0,34410,36741,45369
109.0,34427,37221,45369
110.0,34447,37629,45369
111.0,34462,38145,45369
112.0,34460,38616,45369
113.0,34463,39104,45369
114.0,34474,39463,45369
115.0,34559,39917,45369
116.0,34809,40423,45369
117.0,35149,41036,45369
118.0,35766,41467,45369
119.0,36359,41953,45369
120.0,36849,42272,45369
121.0,37167,42488,45369
122.0,37618,42638,45369
123.0,38141,42785,45369
124.0,38618,42874,45369
125.0,39047,42958,45369
126.0,39279,43017,45369
127.0,39523,43064,45369
128.0,39715,43120,45369
129.0,39812,43153,45369
130.0,39851,43176,45369
131.0,39875,43185,45369
132.0,39894,43201,45369
133.0,39901,43210,45369
134.0,39907,43218,45369
135.0,39914,43237,45369
136.0,39931,43259,45369
137.0,39942,43270,45369
138.0,39944,43289,45369
139.0,39982,43297,45369
140.0,40020,43300,45369
141.0,40026,43303,45369
142.0,40033,43307,45369
143.0,40046,43309,45369
144.0,40044,43309,45369
145.0,40052,43310,45369
146.0,40057,43311,45369
147.0,40056,43313,45369
148.0,40060,43312,45369
149.0,40069,43315,45369
150.0,40077,43313,45369
151.0,40089,43315,45369
152.0,40105,43316,45369
153.0,40123,43318,45369
154.0,40139,43319,45369
155.0,40148,43320,45369
156.0,40163,43320,45369
157.0,40163,43321,45369
158.0,40161,43323,45369
159.0,40171,43333,45369
160.0,40179,43344,45369
161.0,40212,43382,45369
162.0,40239,43414,45369
163.0,40269,43451,45369
164.0,40309,43484,45369
165.0,40329,43497,45369
166.0,40345,43514,45369
167.0,40363,43526,45369
168.0,40369,43529,45369
169.0,40373,43531,45369
170.0,40386,43535,45369
171.0,40386,43539,45369
172.0,40396,43546,45369
173.0,40416,43551,45369
174.0,40423,43555,45369
175.0,40441,43562,45369
176.0,40453,43567,45369
177.0,40463,43568,45369
178.0,40473,43571,45369
179.0,40474,43572,45369
180.0,40466,43575,45369
181.0,40470,43577,45369
182.0,40468,43577,45369
183.0,40471,43577,45369
184.0,40478,43579,45369
185.0,40485,43580,45369
186.0,40492,43580,45369
187.0,40494,43581,45369
188.0,40498,43583,45369
189.0,40501,43581,45369
190.0,40502,43581,45369
191.0,40500,43581,45369
192.0,40512,43585,45369
193.0,40520,43591,45369
194.0,40528,43596,45369
195.0,40531,43597,45369
196.0,40527,43596,45369
197.0,40532,43599,45369
198.0,40535,43599,45369
199.0,40540,43599,45369
200.0,40543,43601,45369
201.0,40545,43601,45369
202.0,40545,43603,45369
203.0,40547,43603,45369
204.0,40546,43603,45369
205.0,40544,43602,45369
206.0,40546,43604,45369
207.0,40546,43603,45369
208.0,40546,43604,45369
209.0,40552,43605,45369
210.0,40564,43607,45369
211.0,40562,43608,45369
212.0,40563,43609,45369
213.0,40558,43610,45369
214.0,40560,43608,45369
215.0,40563,43608,45369
216.0,40561,43607,45369
217.0,40563,43607,45369
218.0,40564,43606,45369
219.0,40570,43609,45369
220.0,40576,43612,45369
221.0,40571,43611,45369
222.0,40565,43611,45369
223.0,40569,43613,45369
224.0,40574,43615,45369
225.0,40575,43614,45369
226.0,40571,43614,45369
227.0,40558,43614,45369
228.0,40555,43614,45369
229.0,40554,43613,45369
230.0,40550,43611,45369
231.0,40546,43612,45369
232.0,40553,43611,45369
233.0,40551,43611,45369
234.0,40550,43609,45369
235.0,40546,43609,45369
236.0,40545,43610,45369
237.0,40548,43611,45369
238.0,40547,43611,45369
239.0,40545,43611,45369
240.0,40544,43611,45369
241.0,40547,43610,45369
242.0,40552,43611,45369
243.0,40551,43608,45369
244.0,40548,43608,45369
245.0,40543,43608,45369
246.0,40540,43607,45369
247.0,40531,43608,45369
248.0,40535,43607,45369
249.0,40535,43607,45369
250.0,40530,43604,45369
251.0,40533,43605,45369
252.0,40529,43604,45369
253.0,40524,43605,45369
254.0,40523,43606,45369
255.0,40529,43604,45369
256.0,40538,43605,45369
257.0,40533,43604,45369
258.0,40534,43604,45369
259.0,40541,43604,45369
260.0,40544,43605,45369
261.0,40543,43604,45369
262.0,40550,43604,45369
263.0,40558,43605,45369
264.0,40557,43607,45369
265.0,40566,43608,45369
266.0,40562,43605,45369
267.0,40565,43606,45369
268.0,40570,43606,45369
269.0,40569,43607,45369
270.0,40566,43606,45369
271.0,40565,43607,45369
272.0,40566,43608,45369
273.0,40568,43606,45369
274.0,40565,43605,45369
275.0,40567,43609,45369
276.0,40568,43607,45369
