t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
0.5,-10.2,-12.8,-10.2,-12.8,-10.2,-12.8,-10.2,-12.8,0.02002,-10.2,-12.8,0.0,0.0855
1.03,-10.2,-12.8,-10.2,-12.8,-10.2,-12.8,-10.199,-12.801,0.04002,-10.199,-12.801,-0.0,0.0855
1.5,-10.115,-12.714,-10.101,-12.699,-10.101,-12.699,-10.11,-12.676,0.04024,-10.11,-12.676,-0.0,0.0855
2.0,-9.978,-12.57,-9.955,-12.544,-9.955,-12.544,-9.98,-12.494,0.04062,-9.98,-12.494,-0.0002,0.0855
2.5,-9.978,-12.57,-9.955,-12.544,-9.955,-12.544,-9.97,-12.482,0.04002,-9.97,-12.482,-0.0011,0.0855
3.0,-10.054,-12.543,-10.038,-12.523,-10.036,-12.519,-10.039,-12.422,0.03999,-10.038,-12.422,-0.0029,0.0855
3.5,-10.171,-12.563,-10.159,-12.552,-10.158,-12.541,-10.163,-12.482,0.03997,-10.163,-12.482,-0.0013,0.0855
4.0,-10.171,-12.563,-10.159,-12.552,-10.159,-12.541,-10.16,-12.501,0.04002,-10.161,-12.501,-0.0007,0.0855
4.5,-10.171,-12.563,-10.159,-12.552,-10.159,-12.541,-10.156,-12.531,0.04002,-10.156,-12.531,0.0003,0.0855
5.0,-10.174,-12.56,-10.162,-12.549,-10.162,-12.538,-10.151,-12.546,0.04002,-10.151,-12.546,0.0008,0.0855
5.5,-10.187,-12.455,-10.17,-12.434,-10.172,-12.423,-10.215,-12.413,0.04027,-10.215,-12.413,0.0004,0.0855
6.0,-10.052,-12.201,-10.006,-12.167,-10.021,-12.148,-10.07,-12.113,0.04119,-10.07,-12.112,-0.0009,0.0855
6.5,-9.855,-11.986,-9.774,-11.941,-9.803,-11.91,-9.853,-11.895,0.04185,-9.854,-11.895,0.0011,0.0855
7.0,-9.573,-11.728,-9.449,-11.674,-9.493,-11.625,-9.542,-11.62,0.0435,-9.544,-11.621,0.0022,0.0855
7.5,-9.305,-11.49,-9.142,-11.428,-9.202,-11.361,-9.213,-11.343,0.04552,-9.211,-11.338,-0.0034,0.0855
8.0,-9.073,-11.273,-8.881,-11.202,-8.952,-11.122,-8.937,-11.082,0.04741,-8.926,-11.067,-0.0111,0.0855
8.5,-8.905,-11.053,-8.695,-10.969,-8.775,-10.882,-8.762,-10.873,0.04989,-8.759,-10.862,-0.0041,0.0855
9.0,-8.912,-10.701,-8.699,-10.58,-8.79,-10.494,-8.77,-10.487,0.05159,-8.766,-10.472,-0.0049,0.0855
9.5,-8.991,-10.398,-8.772,-10.253,-8.876,-10.17,-8.822,-10.177,0.05149,-8.821,-10.154,-0.0062,0.0855
10.0,-8.983,-10.227,-8.749,-10.069,-8.862,-9.985,-8.837,-10.027,0.05181,-8.849,-10.029,0.0084,0.0855
10.5,-8.838,-10.083,-8.579,-9.923,-8.699,-9.831,-8.645,-9.871,0.05096,-8.658,-9.866,0.0046,0.0855
11.0,-8.491,-9.982,-8.194,-9.84,-8.319,-9.732,-8.233,-9.741,0.05095,-8.231,-9.715,-0.0085,0.0855
11.5,-8.091,-9.966,-7.768,-9.847,-7.893,-9.716,-7.827,-9.751,0.05305,-7.839,-9.742,0.0025,0.0855
12.0,-7.718,-9.952,-7.352,-9.852,-7.477,-9.7,-7.43,-9.725,0.05486,-7.443,-9.723,0.0039,0.0855
12.5,-7.304,-9.914,-6.902,-9.832,-7.03,-9.657,-6.979,-9.682,0.05739,-6.992,-9.678,0.0029,0.0855
13.0,-6.937,-9.852,-6.505,-9.783,-6.635,-9.587,-6.577,-9.601,0.05966,-6.578,-9.592,-0.0016,0.0855
13.5,-6.537,-9.745,-6.06,-9.682,-6.194,-9.47,-6.14,-9.525,0.06525,-6.174,-9.522,0.0081,0.0855
14.0,-6.156,-9.588,-5.642,-9.527,-5.785,-9.296,-5.724,-9.397,0.07111,-5.788,-9.394,0.0149,0.0855
14.5,-5.829,-9.409,-5.28,-9.345,-5.431,-9.098,-5.378,-9.166,0.07243,-5.426,-9.168,0.0105,0.0855
15.0,-5.478,-9.187,-4.893,-9.118,-5.054,-8.856,-4.999,-8.901,0.07393,-5.023,-8.899,0.0045,0.0855
15.5,-5.145,-8.938,-4.517,-8.859,-4.687,-8.585,-4.655,-8.635,0.07539,-4.712,-8.656,0.0129,0.0855
16.0,-4.853,-8.705,-4.189,-8.616,-4.366,-8.332,-4.351,-8.395,0.07434,-4.437,-8.436,0.0197,0.0855
16.5,-4.538,-8.434,-3.834,-8.333,-4.022,-8.036,-4.049,-8.097,0.07003,-4.168,-8.174,0.029,0.0855
17.0,-4.261,-8.182,-3.52,-8.067,-3.719,-7.757,-3.79,-7.821,0.06366,-3.933,-7.93,0.037,0.0855
17.5,-3.967,-7.889,-3.188,-7.759,-3.401,-7.435,-3.523,-7.521,0.05863,-3.697,-7.667,0.0473,0.0855
18.0,-3.686,-7.583,-2.871,-7.437,-3.097,-7.101,-3.189,-7.187,0.05663,-3.334,-7.307,0.0376,0.0855
18.5,-3.434,-7.306,-2.584,-7.143,-2.818,-6.799,-2.92,-6.894,0.05218,-3.055,-7.013,0.0365,0.0855
19.0,-3.153,-6.999,-2.267,-6.822,-2.511,-6.469,-2.642,-6.594,0.04887,-2.789,-6.729,0.0414,0.0855
19.5,-2.892,-6.731,-1.973,-6.542,-2.232,-6.174,-2.41,-6.328,0.04514,-2.563,-6.487,0.0477,0.0855
20.0,-2.6,-6.435,-1.641,-6.228,-1.909,-5.852,-2.093,-6.027,0.04508,-2.249,-6.19,0.048,0.0855
20.5,-2.318,-6.13,-1.318,-5.901,-1.595,-5.516,-1.753,-5.712,0.04569,-1.913,-5.867,0.0452,0.0855
21.0,-2.069,-5.85,-1.029,-5.6,-1.318,-5.204,-1.443,-5.407,0.04585,-1.601,-5.546,0.0404,0.0855
21.5,-1.788,-5.544,-0.716,-5.282,-1.019,-4.873,-1.144,-5.093,0.04649,-1.307,-5.239,0.0408,0.0855
22.0,-1.511,-5.234,-0.405,-4.956,-0.72,-4.535,-0.842,-4.758,0.04687,-1.003,-4.904,0.039,0.0855
22.5,-1.266,-4.951,-0.123,-4.652,-0.447,-4.224,-0.577,-4.473,0.04746,-0.752,-4.636,0.0418,0.0855
23.0,-0.994,-4.636,0.182,-4.323,-0.156,-3.883,-0.302,-4.145,0.04815,-0.482,-4.324,0.0433,0.0855
23.5,-0.746,-4.356,0.467,-4.024,0.115,-3.571,0.019,-3.843,0.04841,-0.163,-3.998,0.0384,0.0855
24.0,-0.468,-4.046,0.776,-3.703,0.409,-3.236,0.303,-3.528,0.04923,0.109,-3.701,0.0406,0.0855
24.5,-0.194,-3.734,1.091,-3.369,0.713,-2.893,0.627,-3.196,0.04992,0.427,-3.364,0.0388,0.0855
25.0,0.047,-3.447,1.365,-3.067,0.979,-2.583,0.793,-2.887,0.05004,0.593,-3.116,0.0463,0.0855
25.5,0.32,-3.134,1.68,-2.731,1.283,-2.237,1.083,-2.53,0.05033,0.893,-2.761,0.0445,0.0855
26.0,0.57,-2.855,1.96,-2.44,1.553,-1.937,1.363,-2.226,0.05012,1.178,-2.447,0.0417,0.0855
26.5,0.85,-2.548,2.278,-2.118,1.857,-1.602,1.674,-1.916,0.05093,1.472,-2.149,0.0429,0.0855
27.0,1.117,-2.229,2.579,-1.781,2.148,-1.257,1.918,-1.584,0.05152,1.706,-1.855,0.047,0.0855
27.5,1.354,-1.94,2.847,-1.477,2.408,-0.946,2.169,-1.29,0.05173,1.947,-1.576,0.0484,0.0855
28.0,1.615,-1.616,3.141,-1.137,2.687,-0.594,2.408,-0.959,0.05268,2.172,-1.286,0.0526,0.0855
28.5,1.881,-1.297,3.443,-0.798,2.976,-0.244,2.672,-0.517,0.05099,2.513,-0.781,0.0407,0.0855
29.0,2.098,-0.994,3.694,-0.466,3.218,0.095,2.933,-0.203,0.0516,2.758,-0.474,0.0412,0.0855
29.5,2.333,-0.651,3.962,-0.098,3.472,0.473,3.179,0.176,0.05149,3.008,-0.098,0.0402,0.0855
30.0,2.555,-0.35,4.21,0.217,3.711,0.795,3.384,0.488,0.05151,3.212,0.193,0.0422,0.0855
30.5,2.828,-0.039,4.514,0.54,4.007,1.125,3.637,0.812,0.05175,3.464,0.494,0.0441,0.0855
31.0,3.12,0.257,4.833,0.844,4.316,1.44,3.946,1.111,0.05186,3.763,0.785,0.0445,0.0855
31.5,3.392,0.513,5.133,1.111,4.609,1.713,4.206,1.368,0.05186,4.013,1.018,0.047,0.0855
32.0,3.687,0.807,5.459,1.419,4.925,2.032,4.463,1.673,0.0522,4.262,1.288,0.0504,0.0855
32.5,3.947,1.075,5.75,1.704,5.208,2.324,4.73,1.947,0.05206,4.52,1.548,0.0516,0.0855
33.0,4.242,1.368,6.086,2.018,5.538,2.644,5.016,2.261,0.05206,4.804,1.842,0.0529,0.0855
33.5,4.528,1.67,6.41,2.339,5.855,2.973,5.344,2.565,0.05177,5.117,2.144,0.0531,0.0855
34.0,4.779,1.947,6.687,2.629,6.124,3.27,5.625,2.861,0.0532,5.387,2.429,0.0525,0.0855
34.5,5.064,2.249,7.008,2.949,6.436,3.599,5.865,3.195,0.05389,5.629,2.727,0.0548,0.0855
35.0,5.348,2.554,7.32,3.266,6.738,3.924,6.191,3.517,0.05569,5.94,3.04,0.0539,0.0855
35.5,5.606,2.824,7.605,3.546,7.014,4.214,6.444,3.81,0.05693,6.189,3.312,0.0544,0.0855
36.0,5.889,3.129,7.919,3.869,7.32,4.545,6.742,4.141,0.05855,6.479,3.626,0.0543,0.0855
36.5,6.134,3.412,8.193,4.166,7.583,4.85,7.015,4.446,0.06009,6.743,3.92,0.0537,0.0855
37.0,6.405,3.727,8.497,4.499,7.88,5.191,7.325,4.785,0.06198,7.042,4.249,0.053,0.0855
37.5,6.675,4.044,8.802,4.838,8.174,5.539,7.62,5.146,0.0613,7.353,4.632,0.05,0.0855
38.0,6.915,4.331,9.067,5.138,8.433,5.843,7.889,5.449,0.06289,7.614,4.926,0.0495,0.0855
38.5,7.183,4.648,9.365,5.47,8.724,6.182,8.193,5.786,0.0648,7.909,5.254,0.0487,0.0855
39.0,7.452,4.9,9.67,5.731,9.019,6.454,8.465,6.06,0.06611,8.178,5.509,0.0493,0.0855
39.5,7.802,5.075,10.057,5.897,9.397,6.642,8.82,6.215,0.06567,8.505,5.631,0.0523,0.0855
40.0,8.195,5.195,10.485,6.009,9.817,6.777,9.235,6.306,0.06622,8.871,5.68,0.0562,0.0855
40.5,8.51,5.373,10.821,6.191,10.149,6.967,9.559,6.458,0.06751,9.147,5.788,0.0598,0.0855
41.0,8.805,5.645,11.153,6.484,10.471,7.269,9.879,6.714,0.0688,9.411,5.992,0.0638,0.0855
41.5,9.018,5.947,11.394,6.808,10.702,7.601,10.11,6.948,0.06731,9.556,6.157,0.0708,0.0855
42.0,9.155,6.197,11.551,7.08,10.852,7.876,10.265,7.177,0.06557,9.679,6.376,0.0726,0.0855
42.5,9.256,6.44,11.668,7.344,10.965,8.142,10.406,7.356,0.05976,9.78,6.575,0.0744,0.0855
43.0,9.317,6.626,11.738,7.545,11.031,8.345,10.483,7.514,0.05783,9.826,6.728,0.076,0.0855
43.5,9.355,6.795,11.785,7.73,11.07,8.531,10.477,7.655,0.05077,9.849,6.94,0.0751,0.0855
44.0,9.369,6.935,11.8,7.881,11.082,8.683,10.499,7.793,0.04724,9.893,7.129,0.0726,0.0855
44.5,9.354,7.094,11.784,8.05,11.062,8.851,10.412,7.889,0.0434,9.805,7.245,0.0758,0.0855
45.0,9.176,7.432,11.596,8.43,10.861,9.224,10.211,8.238,0.04117,9.638,7.624,0.0742,0.0855
45.5,9.043,7.773,11.468,8.805,10.72,9.594,10.097,8.451,0.04078,9.509,7.913,0.0759,0.0855
46.0,8.966,8.179,11.405,9.243,10.643,10.03,10.017,8.889,0.04083,9.404,8.272,0.0781,0.0855
46.5,8.884,8.586,11.33,9.69,10.554,10.474,9.864,9.25,0.04085,9.287,8.72,0.0778,0.0855
47.0,8.793,8.892,11.239,10.027,10.452,10.809,9.786,9.569,0.04061,9.208,9.007,0.0781,0.0855
47.5,8.712,9.085,11.16,10.238,10.365,11.016,9.686,9.773,0.04029,9.053,9.148,0.0803,0.0855
48.0,8.714,9.111,11.164,10.265,10.368,11.043,9.659,9.756,0.04005,9.069,9.211,0.0795,0.0855
48.5,8.714,9.111,11.164,10.265,10.368,11.043,9.658,9.725,0.04002,9.067,9.188,0.0798,0.0855
49.0,8.697,9.156,11.144,10.313,10.347,11.091,9.638,9.698,0.04006,9.068,9.154,0.0802,0.0855
49.5,8.561,9.185,10.995,10.337,10.197,11.116,9.494,9.683,0.04011,8.947,9.141,0.0804,0.0855
50.0,8.395,9.028,10.828,10.149,10.021,10.936,9.318,9.502,0.04019,8.795,8.984,0.0803,0.0855
50.5,8.316,8.662,10.776,9.739,9.945,10.529,9.07,8.949,0.04042,8.768,8.571,0.0803,0.0855
