t,own_known,merged_known,total
176.0,40393,43339,45369
177.0,40400,43344,45369
178.0,40409,43344,45369
179.0,40411,43344,45369
180.0,40416,43344,45369
181.0,40416,43345,45369
182.0,40413,43347,45369
183.0,40415,43347,45369
184.0,40418,43347,45369
185.0,40424,43347,45369
186.0,40422,43349,45369
187.0,40429,43349,45369
188.0,40432,43350,45369
189.0,40430,43350,45369
190.0,40434,43351,45369
191.0,40449,43351,45369
192.0,40454,43353,45369
193.0,40458,43353,45369
194.0,40464,43354,45369
195.0,40460,43354,45369
196.0,40460,43355,45369
197.0,40463,43355,45369
198.0,40463,43355,45369
199.0,40474,43355,45369
200.0,40480,43355,45369
201.0,40481,43355,45369
202.0,40486,43355,45369
203.0,40487,43356,45369
204.0,40497,43356,45369
205.0,40495,43356,45369
206.0,40505,43356,45369
207.0,40505,43356,45369
208.0,40504,43356,45369
209.0,40502,43356,45369
210.0,40509,43357,45369
211.0,40521,43357,45369
212.0,40531,43357,45369
213.0,40526,43357,45369
214.0,40531,43357,45369
215.0,40540,43358,45369
216.0,40540,43359,45369
217.0,40546,43359,45369
218.0,40555,43359,45369
219.0,40568,43359,45369
220.0,40564,43359,45369
221.0,40571,43359,45369
222.0,40582,43359,45369
223.0,40584,43360,45369
224.0,40586,43360,45369
225.0,40590,43360,45369
226.0,40587,43360,45369
227.0,40585,43360,45369
228.0,40583,43360,45369
229.0,40586,43360,45369
230.0,40589,43360,45369
231.0,40591,43360,45369
232.0,40588,43360,45369
233.0,40587,43360,45369
234.0,40589,43360,45369
235.0,40592,43361,45369
236.0,40592,43361,45369
237.0,40598,43362,45369
238.0,40605,43362,45369
239.0,40609,43363,45369
240.0,40609,43363,45369
241.0,40613,43363,45369
242.0,40613,43363,45369
243.0,40615,43365,45369
244.0,40618,43365,45369
245.0,40621,43365,45369
246.0,40626,43365,45369
247.0,40624,43365,45369
248.0,40622,43365,45369
249.0,40617,43365,45369
250.0,40621,43365,45369
251.0,40622,43365,45369
252.0,40620,43365,45369
253.0,40618,43366,45369
254.0,40616,43366,45369
255.0,40615,43366,45369
256.0,40615,43366,45369
257.0,40618,43366,45369
258.0,40624,43366,45369
259.0,40632,43367,45369
260.0,40634,43367,45369
261.0,40634,43367,45369
262.0,40635,43367,45369
263.0,40630,43367,45369
264.0,40633,43367,45369
265.0,40636,43368,45369
266.0,40635,43368,45369
267.0,40636,43368,45369
268.0,40637,43368,45369
269.0,40641,43368,45369
270.0,40650,43370,45369
271.0,40651,43370,45369
272.0,40654,43370,45369
273.0,40656,43372,45369
274.0,40654,43372,45369
275.0,40653,43373,45369
276.0,40655,43377,45369
