t,own_known,merged_known,total
1.1,0,0,45369
2.0,26,1855,45369
3.0,3029,4406,45369
4.0,4672,6442,45369
5.0,4990,7155,45369
6.0,5692,7736,45369
7.0,6076,8048,45369
8.0,6428,8559,45369
9.0,6811,8931,45369
10.0,7090,9380,45369
11.0,7529,10103,45369
12.0,7939,10966,45369
13.0,8292,11895,45369
14.0,8636,12620,45369
15.0,9154,13134,45369
16.0,10027,13828,45369
17.0,10639,14457,45369
18.0,11421,15138,45369
19.0,12124,15821,45369
20.0,12742,16546,45369
21.0,13361,17376,45369
22.0,13883,17963,45369
23.0,14537,18793,45369
24.0,14977,19682,45369
25.0,15649,20501,45369
26.0,16352,21302,45369
27.0,17069,22025,45369
28.0,17728,22754,45369
29.0,18370,23409,45369
30.0,19021,24088,45369
31.0,19581,24807,45369
32.0,20179,25539,45369
33.0,20738,26337,45369
34.0,21243,27162,45369
35.0,21624,27722,45369
36.0,22173,28578,45369
37.0,22688,29266,45369
38.0,23210,29666,45369
39.0,23692,30138,45369
40.0,24208,30423,45369
41.0,24792,30694,45369
42.0,25326,30901,45369
43.0,25566,30979,45369
44.0,25850,31096,45369
45.0,26024,31168,45369
46.0,26174,31252,45369
47.0,26248,31298,45369
48.0,26312,31312,45369
49.0,26414,31359,45369
50.0,26490,31402,45369
51.0,26545,31445,45369
52.0,26650,31498,45369
53.0,26717,31565,45369
54.0,26889,31685,45369
55.0,27078,31855,45369
56.0,27214,31973,45369
57.0,27469,32196,45369
58.0,27726,32455,45369
59.0,27866,32700,45369
60.0,28154,32981,45369
61.0,28434,33208,45369
62.0,28753,33500,45369
63.0,29076,33822,45369
64.0,29310,34066,45369
65.0,29726,34413,45369
66.0,30163,34777,45369
67.0,30530,35140,45369
68.0,30793,35468,45369
69.0,31226,35646,45369
70.0,31499,35819,45369
71.0,31826,35945,45369
72.0,32034,36001,45369
73.0,32152,36050,45369
74.0,32345,36104,45369
75.0,32484,36136,45369
76.0,32557,36185,45369
77.0,32622,36207,45369
78.0,32673,36221,45369
79.0,32708,36229,45369
80.0,32731,36236,45369
81.0,32738,36239,45369
82.0,32758,36247,45369
