t,own_known,merged_known,total
1.5,60,60,45369
2.0,2049,2049,45369
3.0,3743,3757,45369
4.0,5440,5950,45369
5.0,6506,6958,45369
6.0,7144,7577,45369
7.0,7658,8035,45369
8.0,8024,8359,45369
9.0,8290,8619,45369
10.0,8732,9120,45369
11.0,9516,10016,45369
12.0,10499,11041,45369
13.0,11329,11897,45369
14.0,11788,12489,45369
15.0,12443,13132,45369
16.0,13140,13809,45369
17.0,13745,14411,45369
18.0,14322,14982,45369
19.0,14894,15554,45369
20.0,15522,16268,45369
21.0,16145,16992,45369
22.0,16732,17713,45369
23.0,17359,18452,45369
24.0,17986,19247,45369
25.0,18591,20024,45369
26.0,19095,20685,45369
27.0,19616,21264,45369
28.0,20150,21829,45369
29.0,20688,22395,45369
30.0,21188,22966,45369
31.0,21714,23609,45369
32.0,22221,24314,45369
33.0,22602,24977,45369
34.0,23226,25879,45369
35.0,23949,26771,45369
36.0,24636,27641,45369
37.0,25108,28273,45369
38.0,25577,28779,45369
39.0,25835,29047,45369
40.0,25962,29222,45369
41.0,26172,29496,45369
42.0,26298,29767,45369
43.0,26391,29974,45369
44.0,26455,30153,45369
45.0,26554,30310,45369
46.0,26598,30440,45369
47.0,26666,30536,45369
48.0,26716,30634,45369
49.0,26813,30709,45369
50.0,26884,30787,45369
51.0,27016,30873,45369
52.0,27186,30980,45369
53.0,27291,31061,45369
54.0,27550,31223,45369
55.0,27805,31402,45369
56.0,28063,31601,45369
57.0,28309,31801,45369
58.0,28512,31974,45369
59.0,28807,32210,45369
60.0,29134,32503,45369
61.0,29480,32813,45369
62.0,29722,33023,45369
63.0,30070,33340,45369
64.0,30349,33594,45369
65.0,30740,33929,45369
66.0,31110,34276,45369
67.0,31345,34471,45369
68.0,31608,34687,45369
69.0,31769,34823,45369
70.0,31865,34898,45369
71.0,31977,34981,45369
72.0,32040,35040,45369
73.0,32058,35058,45369
74.0,32096,35128,45369
75.0,32119,35209,45369
76.0,32142,35231,45369
77.0,32151,35277,45369
78.0,32162,35332,45369
79.0,32158,35368,45369
80.0,32187,35427,45369
81.0,32203,35451,45369
82.0,32203,35476,45369
83.0,32230,35494,45369
84.0,32275,35522,45369
85.0,32312,35545,45369
86.0,32346,35566,45369
87.0,32395,35593,45369
88.0,32417,35608,45369
89.0,32443,35623,45369
90.0,32449,35631,45369
91.0,32455,35643,45369
92.0,32476,35657,45369
93.0,32480,35660,45369
94.0,32509,35670,45369
95.0,32524,35680,45369
96.0,32531,35691,45369
97.0,32535,35713,45369
98.0,32571,35738,45369
99.0,32618,35779,45369
100.0,32681,35833,45369
101.0,32719,35858,45369
102.0,32800,35907,45369
103.0,32913,35939,45369
104.0,32993,35965,45369
105.0,33157,35996,45369
106.0,33511,36151,45369
107.0,33799,36315,45369
108.0,34279,36614,45369
109.0,34869,37071,45369
110.0,35532,37631,45369
111.0,35904,37943,45369
112.0,36391,38380,45369
113.0,36710,38666,45369
114.0,37074,39005,45369
115.0,37401,39303,45369
116.0,37678,39558,45369
117.0,37862,39732,45369
118.0,37940,39850,45369
119.0,38030,40123,45369
120.0,38061,40484,45369
121.0,38089,40817,45369
122.0,38116,41319,45369
123.0,38166,41794,45369
124.0,38182,42037,45369
125.0,38201,42265,45369
126.0,38210,42394,45369
127.0,38225,42475,45369
128.0,38233,42507,45369
129.0,38252,42538,45369
130.0,38290,42553,45369
131.0,38298,42561,45369
132.0,38300,42572,45369
133.0,38309,42586,45369
134.0,38327,42593,45369
135.0,38340,42611,45369
136.0,38349,42620,45369
137.0,38349,42637,45369
138.0,38368,42656,45369
139.0,38369,42665,45369
140.0,38376,42688,45369
141.0,38387,42719,45369
142.0,38409,42747,45369
143.0,38431,42799,45369
144.0,38447,42843,45369
145.0,38444,42871,45369
146.0,38445,42897,45369
147.0,38450,42910,45369
148.0,38454,42919,45369
149.0,38457,42931,45369
150.0,38469,42955,45369
151.0,38476,42972,45369
152.0,38482,42989,45369
153.0,38493,43006,45369
154.0,38505,43036,45369
155.0,38510,43085,45369
156.0,38535,43170,45369
157.0,38548,43240,45369
