t,own_known,merged_known,total
85.0,33282,35480,45369
86.0,33321,35506,45369
87.0,33356,35525,45369
88.0,33414,35558,45369
89.0,33475,35576,45369
90.0,33535,35590,45369
91.0,33587,35600,45369
92.0,33602,35611,45369
93.0,33618,35624,45369
94.0,33633,35631,45369
95.0,33681,35645,45369
96.0,33722,35662,45369
97.0,33749,35668,45369
98.0,33764,35679,45369
99.0,33796,35706,45369
100.0,33826,35742,45369
101.0,33844,35791,45369
102.0,33856,35811,45369
103.0,33871,35858,45369
104.0,33891,35893,45369
105.0,33902,35917,45369
106.0,33919,35951,45369
107.0,33915,36104,45369
108.0,33927,36265,45369
109.0,33932,36564,45369
110.0,33959,37022,45369
111.0,33977,37582,45369
112.0,34012,37896,45369
113.0,34100,38336,45369
114.0,34316,38340,45369
115.0,34558,38687,45369
116.0,35098,39027,45369
117.0,35476,39362,45369
118.0,36109,39735,45369
119.0,36773,40133,45369
120.0,37236,40560,45369
121.0,37934,41055,45369
122.0,38481,41488,45369
123.0,38875,41857,45369
124.0,39103,42065,45369
125.0,39227,42235,45369
126.0,39335,42359,45369
127.0,39398,42432,45369
128.0,39428,42457,45369
129.0,39470,42483,45369
130.0,39502,42502,45369
131.0,39536,42510,45369
132.0,39569,42520,45369
133.0,39619,42536,45369
134.0,39658,42543,45369
135.0,39686,42561,45369
136.0,39700,42571,45369
137.0,39713,42589,45369
138.0,39716,42605,45369
139.0,39724,42623,45369
140.0,39723,42638,45369
141.0,39742,42675,45369
142.0,39748,42692,45369
143.0,39778,42733,45369
144.0,39800,42787,45369
145.0,39810,42816,45369
146.0,39828,42844,45369
147.0,39835,42863,45369
148.0,39850,42871,45369
149.0,39875,42882,45369
150.0,39898,42907,45369
151.0,39925,42925,45369
152.0,39940,42943,45369
153.0,39960,42973,45369
154.0,39988,43015,45369
155.0,40065,43101,45369
156.0,40149,43183,45369
157.0,40191,43220,45369
158.0,40219,43249,45369
159.0,40247,43267,45369
160.0,40260,43281,45369
161.0,40272,43287,45369
162.0,40278,43288,45369
163.0,40295,43287,45369
164.0,40302,43289,45369
165.0,40300,43289,45369
166.0,40318,43290,45369
167.0,40318,43291,45369
168.0,40326,43297,45369
169.0,40334,43302,45369
170.0,40343,43303,45369
171.0,40346,43304,45369
172.0,40343,43305,45369
173.0,40341,43304,45369
174.0,40345,43304,45369
175.0,40344,43306,45369
176.0,40338,43306,45369
177.0,40336,43307,45369
178.0,40334,43307,45369
179.0,40337,43305,45369
180.0,40342,43307,45369
181.0,40345,43309,45369
182.0,40353,43311,45369
183.0,40355,43310,45369
184.0,40365,43309,45369
185.0,40357,43308,45369
186.0,40371,43310,45369
187.0,40372,43310,45369
188.0,40370,43309,45369
189.0,40369,43309,45369
190.0,40375,43310,45369
191.0,40373,43309,45369
192.0,40377,43310,45369
193.0,40380,43313,45369
194.0,40387,43314,45369
195.0,40388,43313,45369
196.0,40388,43314,45369
197.0,40397,43314,45369
198.0,40398,43316,45369
199.0,40398,43316,45369
200.0,40398,43316,45369
201.0,40398,43316,45369
202.0,40397,43316,45369
203.0,40399,43316,45369
204.0,40404,43316,45369
205.0,40406,43316,45369
206.0,40408,43316,45369
207.0,40416,43317,45369
208.0,40414,43316,45369
209.0,40414,43316,45369
210.0,40413,43316,45369
211.0,40411,43316,45369
212.0,40406,43315,45369
213.0,40407,43316,45369
214.0,40411,43316,45369
215.0,40414,43317,45369
216.0,40413,43316,45369
217.0,40411,43316,45369
218.0,40407,43316,45369
219.0,40402,43316,45369
220.0,40407,43315,45369
221.0,40403,43315,45369
222.0,40406,43317,45369
223.0,40402,43318,45369
224.0,40405,43318,45369
225.0,40410,43319,45369
226.0,40415,43321,45369
227.0,40409,43321,45369
228.0,40415,43320,45369
229.0,40414,43318,45369
230.0,40413,43318,45369
231.0,40410,43319,45369
232.0,40413,43320,45369
233.0,40414,43320,45369
234.0,40416,43319,45369
235.0,40411,43320,45369
236.0,40408,43320,45369
237.0,40411,43321,45369
238.0,40406,43321,45369
239.0,40401,43320,45369
240.0,40404,43321,45369
241.0,40404,43321,45369
242.0,40402,43322,45369
243.0,40394,43323,45369
244.0,40398,43324,45369
245.0,40392,43324,45369
246.0,40390,43323,45369
247.0,40391,43323,45369
248.0,40401,43325,45369
249.0,40401,43325,45369
250.0,40402,43325,45369
251.0,40404,43327,45369
252.0,40407,43327,45369
253.0,40405,43325,45369
254.0,40406,43324,45369
255.0,40405,43323,45369
256.0,40409,43323,45369
257.0,40409,43322,45369
258.0,40411,43324,45369
259.0,40409,43324,45369
260.0,40410,43324,45369
261.0,40418,43325,45369
262.0,40421,43325,45369
263.0,40418,43325,45369
264.0,40419,43327,45369
265.0,40416,43327,45369
266.0,40414,43326,45369
267.0,40414,43326,45369
268.0,40418,43325,45369
269.0,40411,43322,45369
270.0,40410,43322,45369
271.0,40404,43322,45369
272.0,40400,43320,45369
273.0,40406,43319,45369
274.0,40398,43316,45369
275.0,40400,43315,45369
276.0,40403,43317,45369
