t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
1.5,-10.199,-12.796,-10.199,-12.796,-10.199,-12.796,-10.201,-12.712,0.04003,-10.201,-12.712,0.0,-0.0517
2.0,-10.195,-12.739,-10.199,-12.743,-10.197,-12.743,-10.187,-12.705,0.04006,-10.187,-12.705,0.0,-0.0517
2.5,-10.2,-12.7,-10.205,-12.705,-10.203,-12.705,-10.17,-12.699,0.04006,-10.17,-12.699,0.0003,-0.0517
3.0,-10.203,-12.612,-10.207,-12.625,-10.203,-12.625,-10.138,-12.551,0.04013,-10.138,-12.551,-0.0007,-0.0517
3.5,-10.155,-12.458,-10.161,-12.476,-10.156,-12.476,-10.089,-12.448,0.04037,-10.089,-12.448,0.0006,-0.0517
4.0,-10.065,-12.266,-10.076,-12.293,-10.068,-12.295,-10.017,-12.265,0.04072,-10.017,-12.266,0.0006,-0.0517
4.5,-9.917,-12.031,-9.934,-12.069,-9.925,-12.071,-9.881,-12.073,0.04124,-9.882,-12.075,0.0033,-0.0517
5.0,-9.716,-11.79,-9.739,-11.836,-9.727,-11.841,-9.692,-11.715,0.04205,-9.687,-11.711,-0.0109,-0.0517
5.5,-9.516,-11.588,-9.551,-11.646,-9.537,-11.652,-9.481,-11.54,0.04265,-9.474,-11.533,-0.0105,-0.0517
6.0,-9.241,-11.335,-9.279,-11.395,-9.264,-11.403,-9.213,-11.293,0.04468,-9.204,-11.284,-0.0096,-0.0517
6.5,-9.018,-11.131,-9.073,-11.204,-9.055,-11.215,-8.964,-11.109,0.04617,-8.95,-11.091,-0.0145,-0.0517
7.0,-8.818,-10.9,-8.891,-10.983,-8.872,-10.994,-8.742,-10.848,0.04734,-8.709,-10.812,-0.0292,-0.0517
7.5,-8.719,-10.622,-8.808,-10.71,-8.783,-10.723,-8.665,-10.601,0.04962,-8.641,-10.568,-0.0208,-0.0517
8.0,-8.756,-10.268,-8.857,-10.369,-8.822,-10.382,-8.692,-10.267,0.05078,-8.671,-10.226,-0.0207,-0.0517
8.5,-8.82,-9.955,-8.924,-10.077,-8.879,-10.087,-8.766,-9.981,0.05155,-8.751,-9.947,-0.0146,-0.0517
9.0,-8.736,-9.787,-8.839,-9.923,-8.795,-9.932,-8.665,-9.796,0.05002,-8.638,-9.744,-0.0255,-0.0517
9.5,-8.487,-9.67,-8.593,-9.826,-8.553,-9.826,-8.431,-9.661,0.04996,-8.388,-9.603,-0.0321,-0.0517
10.0,-8.081,-9.618,-8.199,-9.795,-8.16,-9.783,-8.025,-9.588,0.05071,-7.956,-9.52,-0.0413,-0.0517
10.5,-7.708,-9.601,-7.854,-9.794,-7.816,-9.765,-7.669,-9.522,0.05111,-7.562,-9.446,-0.0541,-0.0517
11.0,-7.293,-9.581,-7.452,-9.791,-7.414,-9.746,-7.253,-9.478,0.05319,-7.112,-9.399,-0.061,-0.0517
11.5,-6.88,-9.538,-7.068,-9.765,-7.032,-9.705,-6.847,-9.45,0.05606,-6.683,-9.36,-0.063,-0.0517
12.0,-6.513,-9.47,-6.717,-9.711,-6.683,-9.64,-6.492,-9.392,0.05934,-6.313,-9.299,-0.0619,-0.0517
12.5,-6.111,-9.367,-6.338,-9.627,-6.307,-9.542,-6.126,-9.271,0.0626,-5.934,-9.188,-0.0597,-0.0517
13.0,-5.757,-9.252,-5.998,-9.527,-5.969,-9.432,-5.77,-9.181,0.06589,-5.561,-9.079,-0.0607,-0.0517
13.5,-5.38,-9.081,-5.629,-9.371,-5.607,-9.262,-5.396,-9.023,0.0694,-5.173,-8.905,-0.0606,-0.0517
14.0,-5.015,-8.883,-5.278,-9.194,-5.263,-9.072,-5.028,-8.834,0.07222,-4.768,-8.689,-0.0662,-0.0517
14.5,-4.697,-8.688,-4.979,-9.02,-4.97,-8.888,-4.723,-8.632,0.07563,-4.43,-8.473,-0.0705,-0.0517
15.0,-4.355,-8.452,-4.645,-8.802,-4.641,-8.662,-4.37,-8.366,0.07924,-4.005,-8.178,-0.0821,-0.0517
15.5,-4.01,-8.225,-4.308,-8.596,-4.312,-8.445,-4.016,-8.139,0.08053,-3.599,-7.912,-0.0889,-0.0517
16.0,-3.682,-8.046,-3.993,-8.436,-4.003,-8.275,-3.687,-7.98,0.08124,-3.246,-7.726,-0.0903,-0.0517
16.5,-3.323,-7.843,-3.647,-8.256,-3.66,-8.089,-3.348,-7.802,0.08319,-2.919,-7.551,-0.0836,-0.0517
17.0,-2.979,-7.7,-3.314,-8.131,-3.33,-7.953,-2.939,-7.612,0.082,-2.329,-7.263,-0.1135,-0.0517
17.5,-2.594,-7.545,-2.943,-7.994,-2.964,-7.806,-2.512,-7.437,0.08378,-1.76,-7.012,-0.1324,-0.0517
18.0,-2.227,-7.353,-2.591,-7.822,-2.617,-7.624,-2.135,-7.21,0.08498,-1.305,-6.756,-0.1395,-0.0517
18.5,-1.913,-7.151,-2.287,-7.637,-2.32,-7.428,-1.837,-6.974,0.08595,-1.005,-6.53,-0.1357,-0.0517
19.0,-1.586,-6.897,-1.975,-7.407,-2.013,-7.191,-1.543,-6.739,0.0895,-0.739,-6.301,-0.1263,-0.0517
19.5,-1.303,-6.652,-1.693,-7.177,-1.737,-6.954,-1.268,-6.471,0.09094,-0.464,-6.037,-0.1228,-0.0517
20.0,-0.996,-6.371,-1.39,-6.914,-1.441,-6.684,-0.948,-6.214,0.095,-0.088,-5.722,-0.1259,-0.0517
20.5,-0.694,-6.096,-1.09,-6.659,-1.147,-6.421,-0.648,-5.941,0.09767,0.229,-5.43,-0.1242,-0.0517
21.0,-0.38,-5.899,-0.788,-6.487,-0.85,-6.24,-0.328,-5.735,0.09881,0.614,-5.189,-0.1289,-0.0517
21.5,-0.02,-5.692,-0.447,-6.306,-0.516,-6.048,0.006,-5.54,0.10181,0.953,-4.995,-0.1248,-0.0517
22.0,0.327,-5.465,-0.113,-6.102,-0.188,-5.835,0.322,-5.32,0.10504,1.245,-4.795,-0.1177,-0.0517
22.5,0.627,-5.241,0.183,-5.895,0.104,-5.622,0.612,-5.103,0.1097,1.544,-4.564,-0.1153,-0.0517
23.0,0.952,-4.983,0.504,-5.659,0.414,-5.372,0.941,-4.826,0.11155,1.938,-4.248,-0.1192,-0.0517
23.5,1.244,-4.747,0.782,-5.451,0.682,-5.151,1.217,-4.633,0.1148,2.219,-4.03,-0.1166,-0.0517
24.0,1.565,-4.485,1.093,-5.214,0.985,-4.904,1.535,-4.391,0.11805,2.586,-3.746,-0.1181,-0.0517
24.5,1.87,-4.207,1.393,-4.956,1.278,-4.639,1.828,-4.095,0.11953,2.881,-3.454,-0.1158,-0.0517
25.0,2.11,-3.922,1.623,-4.698,1.501,-4.374,2.068,-3.833,0.12164,3.171,-3.142,-0.1182,-0.0517
25.5,2.355,-3.587,1.87,-4.381,1.738,-4.05,2.295,-3.51,0.12465,3.357,-2.828,-0.1121,-0.0517
26.0,2.58,-3.288,2.096,-4.102,1.957,-3.765,2.514,-3.224,0.12778,3.575,-2.534,-0.1098,-0.0517
26.5,2.849,-2.972,2.364,-3.813,2.215,-3.468,2.771,-2.929,0.13146,3.829,-2.232,-0.1069,-0.0517
27.0,3.145,-2.682,2.659,-3.549,2.498,-3.19,3.063,-2.628,0.13317,4.161,-1.908,-0.1081,-0.0517
27.5,3.429,-2.438,2.938,-3.328,2.768,-2.959,3.323,-2.377,0.13388,4.387,-1.69,-0.1032,-0.0517
28.0,3.75,-2.174,3.257,-3.088,3.078,-2.707,3.655,-2.016,0.12946,4.853,-1.272,-0.1131,-0.0517
