t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
12.5,-3.746,-5.718,-3.202,-5.276,-3.195,-5.299,-3.308,-5.462,0.06925,-3.457,-5.554,0.0292,0.0741
13.0,-3.501,-5.434,-2.931,-4.962,-2.925,-4.985,-3.052,-5.137,0.069,-3.196,-5.236,0.0284,0.0741
13.5,-3.227,-5.122,-2.632,-4.623,-2.625,-4.647,-2.767,-4.844,0.06668,-2.972,-4.983,0.0394,0.0741
14.0,-2.956,-4.806,-2.339,-4.28,-2.333,-4.303,-2.498,-4.5,0.06613,-2.721,-4.662,0.0426,0.0741
14.5,-2.708,-4.526,-2.072,-3.978,-2.071,-3.996,-2.236,-4.194,0.07034,-2.47,-4.368,0.0426,0.0741
15.0,-2.433,-4.214,-1.77,-3.637,-1.772,-3.654,-1.927,-3.843,0.07096,-2.132,-3.996,0.0359,0.0741
15.5,-2.158,-3.902,-1.475,-3.303,-1.478,-3.319,-1.634,-3.509,0.07047,-1.833,-3.658,0.0339,0.0741
16.0,-1.91,-3.621,-1.211,-3.004,-1.217,-3.017,-1.38,-3.232,0.06858,-1.606,-3.398,0.0376,0.0741
16.5,-1.637,-3.308,-0.915,-2.664,-0.919,-2.679,-1.061,-2.895,0.0688,-1.257,-3.034,0.0311,0.0741
17.0,-1.394,-3.023,-0.652,-2.359,-0.658,-2.373,-0.789,-2.583,0.06897,-0.961,-2.702,0.0261,0.0741
17.5,-1.123,-2.707,-0.355,-2.014,-0.36,-2.028,-0.559,-2.276,0.06556,-0.842,-2.492,0.0445,0.0741
18.0,-0.852,-2.392,-0.063,-1.676,-0.074,-1.685,-0.289,-1.923,0.06525,-0.57,-2.144,0.0436,0.0741
18.5,-0.605,-2.111,0.205,-1.371,0.196,-1.383,-0.02,-1.619,0.06551,-0.293,-1.839,0.0416,0.0741
19.0,-0.332,-1.797,0.499,-1.035,0.486,-1.043,0.267,-1.26,0.06605,0.02,-1.465,0.037,0.0741
19.5,-0.086,-1.515,0.764,-0.733,0.751,-0.741,0.518,-0.958,0.06526,0.264,-1.172,0.0375,0.0741
20.0,0.187,-1.201,1.06,-0.394,1.048,-0.403,0.825,-0.612,0.06611,0.595,-0.806,0.033,0.0741
20.5,0.461,-0.889,1.358,-0.057,1.342,-0.063,1.105,-0.26,0.0661,0.881,-0.457,0.0319,0.0741
21.0,0.71,-0.609,1.628,0.245,1.609,0.242,1.384,0.065,0.06706,1.199,-0.101,0.0258,0.0741
21.5,0.984,-0.296,1.925,0.583,1.906,0.579,1.68,0.403,0.06716,1.501,0.241,0.0245,0.0741
22.0,1.259,0.016,2.225,0.921,2.203,0.919,1.985,0.684,0.06602,1.749,0.489,0.0306,0.0741
22.5,1.504,0.298,2.487,1.224,2.466,1.222,2.223,0.973,0.06461,1.953,0.747,0.0348,0.0741
23.0,1.78,0.61,2.782,1.56,2.762,1.557,2.488,1.236,0.06237,2.122,0.941,0.0462,0.0741
23.5,2.026,0.892,3.042,1.857,3.023,1.852,2.691,1.552,0.06066,2.311,1.227,0.049,0.0741
24.0,2.3,1.204,3.335,2.193,3.315,2.19,2.964,1.875,0.06006,2.563,1.53,0.0511,0.0741
24.5,2.579,1.513,3.634,2.526,3.614,2.523,3.247,2.196,0.05944,2.833,1.839,0.0521,0.0741
25.0,2.829,1.792,3.899,2.822,3.878,2.82,3.516,2.495,0.05967,3.114,2.147,0.0496,0.0741
25.5,3.104,2.103,4.196,3.158,4.175,3.155,3.804,2.81,0.05934,3.384,2.449,0.0509,0.0741
26.0,3.352,2.384,4.459,3.457,4.438,3.455,4.077,3.049,0.0586,3.618,2.672,0.0541,0.0741
26.5,3.626,2.697,4.76,3.802,4.741,3.797,4.379,3.365,0.0582,3.907,2.982,0.0546,0.0741
27.0,3.899,3.011,5.059,4.145,5.039,4.142,4.683,3.725,0.05894,4.232,3.353,0.0511,0.0741
27.5,4.144,3.294,5.322,4.449,5.3,4.446,4.929,4.018,0.05769,4.476,3.64,0.0514,0.0741
28.0,4.416,3.608,5.609,4.78,5.589,4.776,5.198,4.342,0.0573,4.735,3.95,0.0522,0.0741
28.5,4.69,3.922,5.907,5.122,5.886,5.118,5.515,4.66,0.05761,5.051,4.274,0.0509,0.0741
29.0,4.935,4.205,6.168,5.422,6.147,5.418,5.792,4.975,0.05851,5.352,4.608,0.0472,0.0741
29.5,5.205,4.52,6.462,5.763,6.439,5.76,6.081,5.335,0.05772,5.673,4.988,0.0437,0.0741
30.0,5.45,4.804,6.733,6.075,6.71,6.073,6.317,5.643,0.05711,5.889,5.27,0.0459,0.0741
30.5,5.722,5.118,7.028,6.413,7.004,6.411,6.603,5.966,0.05681,6.165,5.586,0.0463,0.0741
31.0,5.993,5.434,7.324,6.757,7.299,6.756,6.904,6.315,0.05744,6.475,5.942,0.0444,0.0741
31.5,6.238,5.717,7.588,7.06,7.564,7.058,7.137,6.577,0.0561,6.668,6.172,0.0485,0.0741
32.0,6.51,6.031,7.878,7.392,7.852,7.392,7.428,6.906,0.05648,6.96,6.503,0.0476,0.0741
32.5,6.755,6.314,8.143,7.697,8.117,7.697,7.692,7.189,0.05493,7.23,6.798,0.0468,0.0741
33.0,7.027,6.629,8.439,8.037,8.41,8.039,7.96,7.537,0.05512,7.491,7.131,0.0473,0.0741
33.5,7.295,6.947,8.733,8.382,8.701,8.387,8.235,7.881,0.05424,7.767,7.475,0.0469,0.0741
34.0,7.536,7.233,8.994,8.69,8.962,8.695,8.502,8.202,0.05488,8.048,7.805,0.0448,0.0741
34.5,7.806,7.55,9.289,9.034,9.257,9.038,8.757,8.531,0.05322,8.292,8.123,0.0463,0.0741
35.0,8.084,7.859,9.599,9.375,9.564,9.383,9.071,8.875,0.05381,8.608,8.472,0.045,0.0741
35.5,8.335,8.137,9.869,9.671,9.832,9.679,9.312,9.107,0.04863,8.86,8.738,0.0457,0.0741
36.0,8.606,8.44,10.16,9.992,10.125,9.998,9.611,9.409,0.04895,9.152,9.04,0.0454,0.0741
36.5,8.812,8.675,10.38,10.242,10.344,10.25,9.783,9.553,0.04519,9.275,9.201,0.0504,0.0741
37.0,9.003,8.885,10.586,10.468,10.552,10.474,9.946,9.756,0.0447,9.421,9.386,0.0528,0.0741
37.5,9.167,9.061,10.763,10.655,10.729,10.662,10.122,9.939,0.04199,9.472,9.462,0.0593,0.0741
38.0,9.283,9.181,10.889,10.784,10.853,10.792,10.257,10.072,0.0419,9.616,9.607,0.0579,0.0741
38.5,9.404,9.301,11.021,10.914,10.983,10.924,10.352,10.186,0.04029,9.61,9.622,0.0645,0.0741
39.0,9.489,9.383,11.111,11.001,11.073,11.01,10.451,10.284,0.04019,9.715,9.73,0.0635,0.0741
39.5,9.527,9.419,11.151,11.039,11.114,11.047,10.482,10.31,0.04008,9.761,9.773,0.0631,0.0741
40.0,9.555,9.445,11.181,11.066,11.144,11.075,10.44,10.306,0.04007,9.744,9.787,0.0645,0.0741
40.5,9.555,9.445,11.181,11.066,11.144,11.074,10.439,10.299,0.04006,9.744,9.8,0.0642,0.0741
41.0,9.555,9.445,11.181,11.066,11.144,11.074,10.431,10.294,0.04002,9.755,9.817,0.0636,0.0741
41.5,9.555,9.445,11.181,11.066,11.144,11.074,10.383,10.294,0.04002,9.736,9.837,0.0637,0.0741
42.0,9.555,9.445,11.18,11.065,11.143,11.074,10.407,10.169,0.04002,9.774,9.75,0.0644,0.0741
42.5,9.555,9.445,11.18,11.065,11.143,11.074,10.362,10.18,0.04002,9.761,9.778,0.0642,0.0741
43.0,9.583,9.437,11.212,11.054,11.175,11.064,10.379,10.168,0.04005,9.806,9.786,0.0636,0.0741
43.5,9.743,9.217,11.373,10.806,11.34,10.817,10.564,9.905,0.0403,10.001,9.561,0.0628,0.0741
44.0,9.826,8.821,11.453,10.375,11.425,10.388,10.652,9.412,0.04043,10.115,9.119,0.0627,0.0741
44.5,9.854,8.448,11.479,9.985,11.457,9.998,10.589,8.824,0.0404,10.107,8.592,0.0647,0.0741
45.0,9.874,8.033,11.497,9.547,11.478,9.56,10.489,8.376,0.04046,10.093,8.185,0.0651,0.0741
45.5,9.893,7.659,11.515,9.145,11.498,9.158,10.49,7.986,0.04044,10.139,7.827,0.0648,0.0741
46.0,9.917,7.244,11.539,8.692,11.526,8.706,10.484,7.573,0.04046,10.159,7.428,0.0648,0.0741
46.5,9.984,6.849,11.617,8.255,11.605,8.269,10.562,7.127,0.04051,10.238,7.006,0.0647,0.0741
47.0,10.153,6.658,11.81,8.058,11.798,8.073,10.763,6.919,0.04032,10.431,6.803,0.0646,0.0741
47.5,10.515,6.483,12.188,7.874,12.176,7.889,11.118,6.742,0.04057,10.769,6.637,0.0648,0.0741
48.0,10.814,6.217,12.508,7.587,12.496,7.601,11.427,6.465,0.04058,11.064,6.373,0.0648,0.0741
48.5,11.024,5.914,12.734,7.262,12.721,7.277,11.646,6.116,0.04052,11.274,6.035,0.0648,0.0741
49.0,11.213,5.546,12.94,6.863,12.918,6.873,11.809,5.765,0.04059,11.435,5.706,0.0652,0.0741
49.5,11.339,5.197,13.075,6.492,13.052,6.501,11.881,5.438,0.0405,11.511,5.399,0.0658,0.0741
50.0,11.429,4.794,13.175,6.053,13.146,6.061,11.978,4.988,0.04062,11.607,4.969,0.0657,0.0741
50.5,11.476,4.382,13.227,5.612,13.192,5.619,11.993,4.618,0.04057,11.629,4.622,0.0662,0.0741
51.0,11.493,4.008,13.249,5.204,13.209,5.212,12.009,4.206,0.0408,11.644,4.232,0.0662,0.0741
51.5,11.489,3.593,13.249,4.743,13.206,4.75,12.005,3.718,0.0411,11.639,3.769,0.066,0.0741
52.0,11.471,3.219,13.234,4.332,13.19,4.339,11.985,3.292,0.04129,11.62,3.367,0.0659,0.0741
52.5,11.446,2.804,13.212,3.883,13.163,3.891,11.953,2.848,0.0415,11.588,2.946,0.066,0.0741
53.0,11.429,2.388,13.199,3.428,13.142,3.436,11.942,2.426,0.04173,11.578,2.551,0.0661,0.0741
53.5,11.412,2.015,13.184,3.012,13.126,3.02,11.935,2.031,0.04184,11.573,2.176,0.0662,0.0741
54.0,11.396,1.599,13.171,2.568,13.105,2.577,11.91,1.576,0.04205,11.548,1.747,0.0661,0.0741
54.5,11.381,1.184,13.16,2.124,13.083,2.134,11.875,1.082,0.04226,11.516,1.277,0.0657,0.0741
55.0,11.365,0.81,13.147,1.72,13.066,1.73,11.855,0.671,0.04239,11.496,0.888,0.0657,0.0741
55.5,11.344,0.394,13.131,1.284,13.045,1.293,11.834,0.23,0.04259,11.475,0.469,0.0655,0.0741
56.0,11.327,0.02,13.116,0.869,13.022,0.879,11.82,-0.158,0.04272,11.461,0.1,0.0657,0.0741
56.5,11.305,-0.395,13.097,0.423,13.002,0.434,11.815,-0.603,0.04288,11.458,-0.333,0.0654,0.0741
57.0,11.281,-0.81,13.077,-0.028,12.979,-0.017,11.792,-1.071,0.04306,11.438,-0.786,0.065,0.0741
57.5,11.262,-1.184,13.061,-0.431,12.956,-0.42,11.774,-1.439,0.04312,11.422,-1.15,0.0651,0.0741
58.0,11.243,-1.6,13.046,-0.88,12.938,-0.869,11.757,-1.891,0.04338,11.408,-1.585,0.0649,0.0741
58.5,11.225,-1.974,13.031,-1.282,12.917,-1.27,11.753,-2.27,0.04345,11.404,-1.957,0.0648,0.0741
59.0,11.207,-2.389,13.017,-1.725,12.898,-1.713,11.714,-2.677,0.04356,11.369,-2.354,0.0652,0.0741
59.5,11.186,-2.804,12.999,-2.17,12.881,-2.158,11.695,-3.122,0.04375,11.353,-2.792,0.065,0.0741
60.0,11.164,-3.178,12.98,-2.571,12.856,-2.559,11.69,-3.462,0.04381,11.349,-3.13,0.0653,0.0741
60.5,11.142,-3.593,12.961,-3.01,12.836,-2.997,11.666,-3.876,0.04396,11.329,-3.54,0.0654,0.0741
61.0,11.118,-4.009,12.939,-3.468,12.812,-3.455,11.648,-4.343,0.04418,11.314,-3.995,0.065,0.0741
61.5,11.097,-4.382,12.921,-3.874,12.795,-3.861,11.609,-4.629,0.04414,11.278,-4.292,0.0663,0.0741
62.0,11.074,-4.798,12.9,-4.325,12.765,-4.312,11.586,-5.073,0.04436,11.259,-4.726,0.0661,0.0741
62.5,11.055,-5.171,12.884,-4.728,12.741,-4.714,11.561,-5.444,0.04444,11.233,-5.095,0.0663,0.0741
63.0,11.04,-5.587,12.872,-5.18,12.725,-5.166,11.543,-5.91,0.04469,11.218,-5.549,0.0658,0.0741
63.5,11.021,-6.002,12.858,-5.621,12.704,-5.607,11.509,-6.296,0.04478,11.186,-5.942,0.0662,0.0741
64.0,11.004,-6.376,12.845,-6.027,12.686,-6.013,11.477,-6.645,0.04489,11.158,-6.291,0.0667,0.0741
64.5,10.99,-6.792,12.835,-6.478,12.674,-6.463,11.47,-7.045,0.04509,11.149,-6.702,0.0669,0.0741
65.0,10.973,-7.166,12.82,-6.878,12.654,-6.863,11.446,-7.45,0.04519,11.13,-7.099,0.0666,0.0741
65.5,10.956,-7.581,12.807,-7.329,12.636,-7.314,11.441,-7.871,0.04537,11.118,-7.531,0.0664,0.0741
66.0,10.939,-7.997,12.794,-7.771,12.62,-7.755,11.433,-8.256,0.04558,11.114,-7.912,0.0668,0.0741
66.5,10.919,-8.371,12.777,-8.169,12.598,-8.153,11.437,-8.563,0.04564,11.106,-8.248,0.0671,0.0741
67.0,10.891,-8.783,12.753,-8.614,12.568,-8.598,11.41,-8.98,0.04585,11.085,-8.657,0.0672,0.0741
67.5,10.874,-9.067,12.739,-8.902,12.55,-8.885,11.431,-9.207,0.04562,11.071,-8.934,0.0671,0.0741
68.0,10.874,-9.067,12.739,-8.901,12.55,-8.885,11.435,-9.199,0.04534,11.08,-8.943,0.067,0.0741
68.5,10.874,-9.067,12.739,-8.901,12.55,-8.884,11.397,-9.104,0.045,11.055,-8.936,0.067,0.0741
69.0,10.874,-9.067,12.739,-8.901,12.55,-8.884,11.415,-9.15,0.04491,11.068,-8.994,0.0666,0.0741
69.5,10.874,-9.067,12.739,-8.901,12.55,-8.884,11.416,-9.022,0.04457,11.063,-8.899,0.0671,0.0741
70.0,10.874,-9.067,12.739,-8.901,12.55,-8.884,11.412,-9.02,0.04434,11.066,-8.922,0.067,0.0741
70.5,10.874,-9.067,12.739,-8.901,12.55,-8.884,11.406,-9.13,0.04388,11.066,-9.066,0.0667,0.0741
71.0,10.874,-9.067,12.739,-8.9,12.55,-8.883,11.409,-9.126,0.0435,11.08,-9.087,0.0665,0.0741
71.5,10.874,-9.067,12.739,-8.9,12.55,-8.883,11.403,-9.082,0.04234,11.096,-9.062,0.0665,0.0741
72.0,10.874,-9.067,12.739,-8.9,12.55,-8.883,11.422,-9.107,0.04147,11.125,-9.12,0.0662,0.0741
72.5,10.874,-9.067,12.739,-8.9,12.55,-8.884,11.371,-9.089,0.04002,11.121,-9.103,0.0663,0.0741
73.0,10.874,-9.067,12.739,-8.9,12.55,-8.883,11.375,-9.067,0.04002,11.179,-9.098,0.066,0.0741
73.5,10.874,-9.067,12.739,-8.9,12.55,-8.883,11.381,-9.059,0.04002,11.195,-9.063,0.0659,0.0741
74.0,10.874,-9.067,12.739,-8.899,12.55,-8.883,11.375,-9.034,0.04003,11.195,-9.042,0.0659,0.0741
74.5,10.874,-9.067,12.739,-8.899,12.55,-8.882,11.313,-9.131,0.04002,11.161,-9.124,0.066,0.0741
75.0,10.874,-9.067,12.739,-8.899,12.55,-8.882,11.34,-9.138,0.04002,11.192,-9.11,0.0659,0.0741
75.5,10.874,-9.067,12.739,-8.898,12.55,-8.882,11.314,-9.067,0.04002,11.185,-9.031,0.0659,0.0741
76.0,10.874,-9.067,12.739,-8.899,12.55,-8.882,11.303,-9.067,0.04002,11.181,-9.032,0.0659,0.0741
76.5,10.874,-9.067,12.739,-8.899,12.55,-8.882,11.308,-9.138,0.04002,11.196,-9.103,0.0659,0.0741
77.0,10.874,-9.067,12.739,-8.9,12.55,-8.883,11.289,-9.112,0.04002,11.187,-9.08,0.0659,0.0741
77.5,10.874,-9.067,12.739,-8.9,12.55,-8.883,11.305,-9.089,0.04002,11.199,-9.055,0.0659,0.0741
78.0,10.874,-9.067,12.739,-8.901,12.55,-8.884,11.285,-9.098,0.04002,11.187,-9.069,0.0659,0.0741
78.5,10.866,-9.071,12.73,-8.906,12.541,-8.889,11.275,-9.14,0.04002,11.181,-9.113,0.0659,0.0741
79.0,10.626,-9.06,12.469,-8.89,12.281,-8.867,11.034,-9.173,0.04022,10.951,-9.146,0.0659,0.0741
79.5,10.315,-8.883,12.129,-8.705,11.947,-8.672,10.694,-8.971,0.0404,10.626,-8.966,0.0659,0.0741
80.0,9.992,-8.623,11.773,-8.435,11.601,-8.39,10.344,-8.637,0.04049,10.307,-8.654,0.0659,0.0741
80.5,9.682,-8.346,11.429,-8.149,11.267,-8.093,10.083,-8.351,0.04051,10.075,-8.38,0.0658,0.0741
81.0,9.405,-8.095,11.127,-7.894,10.973,-7.828,9.86,-8.082,0.04046,9.874,-8.12,0.0658,0.0741
81.5,9.096,-7.816,10.783,-7.606,10.64,-7.527,9.584,-7.782,0.04053,9.611,-7.83,0.0658,0.0741
82.0,8.817,-7.567,10.482,-7.355,10.347,-7.267,9.255,-7.484,0.04047,9.293,-7.543,0.0657,0.0741
82.5,8.509,-7.287,10.146,-7.07,10.02,-6.972,8.934,-7.207,0.04048,8.985,-7.274,0.0657,0.0741
83.0,8.2,-7.008,9.813,-6.79,9.697,-6.681,8.655,-6.925,0.04053,8.721,-7.004,0.0658,0.0741
83.5,7.922,-6.758,9.507,-6.533,9.4,-6.413,8.312,-6.606,0.04051,8.393,-6.697,0.0654,0.0741
84.0,7.613,-6.48,9.158,-6.24,9.06,-6.11,7.997,-6.295,0.0406,8.094,-6.4,0.0654,0.0741
84.5,7.335,-6.229,8.852,-5.983,8.765,-5.841,7.713,-6.046,0.04052,7.822,-6.16,0.0655,0.0741
85.0,7.023,-5.954,8.511,-5.703,8.433,-5.55,7.389,-5.755,0.04053,7.513,-5.882,0.0655,0.0741
85.5,6.711,-5.68,8.164,-5.42,8.098,-5.254,7.092,-5.507,0.04061,7.228,-5.644,0.066,0.0741
86.0,6.442,-5.501,7.865,-5.242,7.804,-5.067,6.805,-5.335,0.04046,6.954,-5.477,0.066,0.0741
86.5,6.229,-5.559,7.639,-5.319,7.577,-5.136,6.574,-5.382,0.04026,6.731,-5.514,0.0657,0.0741
87.0,5.858,-5.693,7.245,-5.463,7.179,-5.272,6.187,-5.573,0.04052,6.36,-5.689,0.0661,0.0741
87.5,5.505,-5.685,6.86,-5.455,6.795,-5.262,5.823,-5.571,0.04051,6.008,-5.681,0.0662,0.0741
88.0,5.11,-5.572,6.443,-5.341,6.38,-5.14,5.406,-5.459,0.04059,5.606,-5.574,0.0661,0.0741
88.5,4.761,-5.438,6.065,-5.204,6.005,-4.996,5.069,-5.3,0.04061,5.278,-5.423,0.0662,0.0741
89.0,4.374,-5.286,5.654,-5.052,5.597,-4.835,4.638,-5.145,0.04076,4.863,-5.277,0.066,0.0741
89.5,3.981,-5.153,5.224,-4.918,5.171,-4.691,4.247,-4.995,0.04091,4.484,-5.135,0.0661,0.0741
90.0,3.621,-5.051,4.829,-4.814,4.778,-4.58,3.854,-4.891,0.04097,4.104,-5.036,0.066,0.0741
90.5,3.234,-4.91,4.416,-4.668,4.366,-4.43,3.429,-4.732,0.04135,3.7,-4.883,0.0657,0.0741
91.0,2.91,-4.732,4.072,-4.483,4.025,-4.24,3.094,-4.546,0.04159,3.379,-4.705,0.0657,0.0741
91.5,2.585,-4.478,3.724,-4.216,3.682,-3.966,2.769,-4.284,0.04179,3.068,-4.455,0.0659,0.0741
92.0,2.289,-4.188,3.404,-3.911,3.365,-3.658,2.461,-3.985,0.04211,2.773,-4.17,0.066,0.0741
92.5,2.037,-3.911,3.13,-3.621,3.094,-3.366,2.183,-3.684,0.04249,2.508,-3.881,0.0657,0.0741
93.0,1.759,-3.602,2.826,-3.295,2.8,-3.03,1.92,-3.39,0.04264,2.258,-3.602,0.0665,0.0741
93.5,1.48,-3.293,2.519,-2.97,2.504,-2.695,1.64,-3.02,0.04297,1.992,-3.248,0.0662,0.0741
94.0,1.23,-3.015,2.24,-2.673,2.231,-2.394,1.377,-2.745,0.0432,1.743,-2.984,0.0665,0.0741
94.5,0.953,-2.705,1.94,-2.35,1.936,-2.066,1.08,-2.408,0.04366,1.461,-2.66,0.0662,0.0741
95.0,0.703,-2.426,1.661,-2.052,1.665,-1.761,0.788,-2.104,0.04383,1.176,-2.367,0.0656,0.0741
95.5,0.423,-2.119,1.356,-1.732,1.367,-1.434,0.491,-1.775,0.04427,0.895,-2.05,0.0655,0.0741
96.0,0.143,-1.811,1.048,-1.408,1.067,-1.103,0.192,-1.447,0.04472,0.612,-1.735,0.0654,0.0741
96.5,-0.105,-1.531,0.776,-1.114,0.8,-0.805,-0.07,-1.178,0.04493,0.366,-1.476,0.0657,0.0741
97.0,-0.378,-1.217,0.48,-0.791,0.511,-0.476,-0.354,-0.866,0.04527,0.097,-1.176,0.0659,0.0741
97.5,-0.628,-0.939,0.213,-0.507,0.253,-0.183,-0.546,-0.58,0.04473,-0.096,-0.9,0.0668,0.0741
98.0,-0.906,-0.63,-0.09,-0.185,-0.043,0.146,-0.8,-0.287,0.04433,-0.345,-0.619,0.0677,0.0741
98.5,-1.186,-0.322,-0.397,0.139,-0.343,0.476,-1.073,0.033,0.04401,-0.614,-0.31,0.0679,0.0741
99.0,-1.436,-0.043,-0.679,0.44,-0.62,0.781,-1.343,0.323,0.04391,-0.879,-0.03,0.0679,0.0741
99.5,-1.715,0.265,-0.99,0.768,-0.922,1.117,-1.6,0.622,0.04349,-1.129,0.257,0.069,0.0741
100.0,-1.996,0.572,-1.293,1.084,-1.213,1.444,-1.826,0.954,0.04324,-1.353,0.573,0.0697,0.0741
100.5,-2.253,0.844,-1.581,1.375,-1.495,1.74,-2.096,1.217,0.043,-1.616,0.827,0.0701,0.0741
101.0,-2.331,0.919,-1.663,1.448,-1.576,1.815,-2.173,1.284,0.04246,-1.7,0.899,0.0699,0.0741
101.5,-2.331,0.919,-1.664,1.447,-1.577,1.815,-2.191,1.21,0.04121,-1.726,0.837,0.0705,0.0741
102.0,-2.458,0.819,-1.807,1.342,-1.722,1.711,-2.35,1.119,0.04092,-1.889,0.76,0.0696,0.0741
102.5,-2.834,0.678,-2.219,1.193,-2.133,1.56,-2.706,0.944,0.04064,-2.241,0.602,0.0705,0.0741
103.0,-3.183,0.562,-2.584,1.066,-2.498,1.435,-2.982,0.811,0.04056,-2.523,0.48,0.0717,0.0741
103.5,-3.561,0.396,-2.981,0.892,-2.895,1.259,-3.354,0.657,0.04061,-2.891,0.34,0.0714,0.0741
104.0,-3.909,0.262,-3.363,0.743,-3.278,1.116,-3.716,0.504,0.04061,-3.25,0.203,0.0714,0.0741
104.5,-4.29,0.165,-3.771,0.644,-3.686,1.013,-4.129,0.384,0.04056,-3.656,0.095,0.0712,0.0741
105.0,-4.685,0.216,-4.187,0.698,-4.101,1.073,-4.494,0.415,0.04068,-4.023,0.122,0.0719,0.0741
105.5,-5.021,0.354,-4.548,0.846,-4.46,1.227,-4.8,0.565,0.04065,-4.335,0.261,0.0723,0.0741
106.0,-5.347,0.596,-4.891,1.098,-4.799,1.483,-5.113,0.816,0.04092,-4.642,0.497,0.0725,0.0741
106.5,-5.624,0.901,-5.192,1.421,-5.093,1.812,-5.381,1.136,0.04119,-4.907,0.8,0.0727,0.0741
107.0,-5.838,1.206,-5.423,1.739,-5.316,2.136,-5.597,1.457,0.04145,-5.119,1.105,0.0726,0.0741
107.5,-6.048,1.564,-5.651,2.11,-5.535,2.512,-5.807,1.825,0.04166,-5.325,1.46,0.0725,0.0741
108.0,-6.226,1.893,-5.848,2.453,-5.721,2.861,-5.98,2.158,0.04187,-5.494,1.778,0.0727,0.0741
108.5,-6.418,2.261,-6.066,2.85,-5.932,3.262,-6.175,2.526,0.04203,-5.68,2.133,0.0731,0.0741
109.0,-6.606,2.632,-6.278,3.243,-6.136,3.659,-6.379,2.923,0.04188,-5.832,2.415,0.0751,0.0741
109.5,-6.812,2.926,-6.513,3.549,-6.365,3.97,-6.604,3.218,0.042,-6.047,2.709,0.075,0.0741
