t,own_known,merged_known,total
228.0,39706,44422,45369
229.0,39714,44422,45369
230.0,39711,44422,45369
231.0,39710,44422,45369
232.0,39707,44422,45369
233.0,39698,44422,45369
234.0,39704,44422,45369
235.0,39709,44422,45369
236.0,39714,44422,45369
237.0,39714,44422,45369
238.0,39701,44422,45369
239.0,39697,44422,45369
240.0,39693,44422,45369
241.0,39699,44422,45369
242.0,39698,44422,45369
243.0,39700,44422,45369
244.0,39699,44422,45369
245.0,39695,44422,45369
246.0,39694,44422,45369
247.0,39695,44422,45369
248.0,39705,44422,45369
249.0,39714,44422,45369
250.0,39720,44422,45369
251.0,39716,44422,45369
252.0,39713,44422,45369
253.0,39710,44422,45369
254.0,39707,44422,45369
255.0,39703,44422,45369
256.0,39706,44422,45369
257.0,39707,44422,45369
258.0,39702,44422,45369
259.0,39697,44422,45369
260.0,39704,44422,45369
261.0,39707,44422,45369
262.0,39704,44422,45369
263.0,39702,44422,45369
264.0,39701,44422,45369
265.0,39702,44422,45369
266.0,39705,44422,45369
267.0,39709,44422,45369
268.0,39710,44422,45369
269.0,39709,44422,45369
270.0,39712,44422,45369
271.0,39720,44422,45369
272.0,39725,44422,45369
273.0,39728,44422,45369
274.0,39735,44422,45369
275.0,39739,44422,45369
276.0,39734,44422,45369
