t,own_known,merged_known,total
1.0,0,0,45369
2.0,2510,2510,45369
3.0,3746,4975,45369
4.0,5018,6469,45369
5.0,5775,7346,45369
6.0,6086,7880,45369
7.0,6481,8371,45369
8.0,6735,8746,45369
9.0,7116,9247,45369
10.0,7597,10125,45369
11.0,7952,11108,45369
12.0,8184,12008,45369
13.0,8467,12820,45369
14.0,8965,13345,45369
15.0,9771,14026,45369
16.0,10333,14734,45369
17.0,11171,15225,45369
18.0,11859,15986,45369
19.0,12531,16929,45369
20.0,13188,17890,45369
21.0,13836,18955,45369
22.0,14427,19954,45369
23.0,15074,20837,45369
24.0,15510,21625,45369
25.0,16104,22340,45369
26.0,16828,23074,45369
27.0,17478,23837,45369
28.0,18145,24638,45369
29.0,18821,25470,45369
30.0,19448,26290,45369
31.0,20024,27393,45369
32.0,20592,28348,45369
33.0,21052,29294,45369
34.0,21477,30278,45369
35.0,21852,30955,45369
36.0,22366,31677,45369
37.0,22901,32102,45369
38.0,23404,32438,45369
39.0,23771,32669,45369
40.0,24375,32848,45369
41.0,24999,33043,45369
42.0,25627,33229,45369
43.0,25925,33307,45369
44.0,26322,33408,45369
45.0,26624,33481,45369
46.0,26829,33503,45369
47.0,26925,33507,45369
48.0,26968,33515,45369
49.0,26991,33518,45369
50.0,27027,33523,45369
51.0,27055,33525,45369
52.0,27101,33538,45369
53.0,27171,33551,45369
54.0,27239,33616,45369
55.0,27303,33650,45369
56.0,27451,33758,45369
57.0,27617,33932,45369
58.0,27814,34168,45369
59.0,28027,34311,45369
60.0,28218,34575,45369
61.0,28308,34885,45369
62.0,28501,35209,45369
63.0,28684,35499,45369
64.0,28839,35838,45369
65.0,29067,36044,45369
66.0,29328,36371,45369
67.0,29501,36599,45369
68.0,29724,36709,45369
69.0,30052,36818,45369
70.0,30234,36873,45369
71.0,30503,36934,45369
72.0,30811,37129,45369
73.0,30995,37272,45369
74.0,31100,37417,45369
75.0,31174,37528,45369
76.0,31233,37582,45369
77.0,31299,37646,45369
78.0,31339,37686,45369
79.0,31395,37697,45369
80.0,31411,37703,45369
81.0,31439,37713,45369
82.0,31470,37714,45369
83.0,31525,37714,45369
84.0,31609,37714,45369
85.0,31652,37714,45369
86.0,31726,37714,45369
87.0,31799,37714,45369
88.0,31839,37714,45369
89.0,31877,37714,45369
90.0,31909,37716,45369
91.0,31954,37718,45369
92.0,31986,37718,45369
93.0,32012,37718,45369
94.0,32062,37719,45369
95.0,32109,37720,45369
96.0,32155,37722,45369
97.0,32188,37729,45369
98.0,32221,37736,45369
99.0,32275,37746,45369
100.0,32335,37757,45369
101.0,32391,37775,45369
102.0,32418,37783,45369
103.0,32448,37798,45369
104.0,32484,37829,45369
105.0,32518,37871,45369
106.0,32546,37990,45369
107.0,32575,38159,45369
108.0,32596,38439,45369
109.0,32613,38814,45369
110.0,32639,39071,45369
111.0,32678,39420,45369
112.0,32751,39771,45369
113.0,32877,40052,45369
114.0,33044,40423,45369
115.0,33197,40798,45369
116.0,33534,41183,45369
