t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
93.5,4.583,-0.715,3.415,-0.92,3.147,-1.506,4.257,-1.341,0.04193,4.202,-0.822,-0.0768,-0.0854
94.0,4.281,-0.494,3.157,-0.695,2.871,-1.305,3.96,-1.14,0.04237,3.884,-0.597,-0.0772,-0.0854
94.5,3.947,-0.246,2.875,-0.444,2.569,-1.078,3.633,-0.916,0.04291,3.534,-0.346,-0.0776,-0.0854
95.0,3.647,-0.022,2.617,-0.215,2.293,-0.872,3.353,-0.711,0.04317,3.237,-0.123,-0.0776,-0.0854
95.5,3.315,0.228,2.334,0.039,1.988,-0.646,3.038,-0.479,0.04337,2.9,0.13,-0.0778,-0.0854
96.0,2.983,0.479,2.052,0.294,1.682,-0.42,2.731,-0.253,0.04366,2.575,0.374,-0.0777,-0.0854
96.5,2.684,0.703,1.798,0.519,1.41,-0.216,2.46,-0.043,0.04364,2.288,0.599,-0.0776,-0.0854
97.0,2.349,0.95,1.505,0.777,1.096,0.017,2.142,0.189,0.04399,1.951,0.851,-0.0775,-0.0854
97.5,2.047,1.172,1.249,1.001,0.824,0.219,1.846,0.385,0.04442,1.637,1.072,-0.0779,-0.0854
98.0,1.712,1.418,0.966,1.25,0.518,0.44,1.52,0.6,0.04489,1.291,1.313,-0.0782,-0.0854
98.5,1.379,1.667,0.684,1.5,0.218,0.669,1.195,0.821,0.04472,0.946,1.544,-0.0782,-0.0854
99.0,1.078,1.89,0.421,1.732,-0.064,0.875,0.899,1.049,0.04496,0.626,1.793,-0.0789,-0.0854
99.5,0.747,2.142,0.147,1.982,-0.361,1.098,0.617,1.294,0.0448,0.331,2.042,-0.0786,-0.0854
100.0,0.416,2.393,-0.133,2.234,-0.661,1.326,0.296,1.526,0.04487,-0.009,2.288,-0.0788,-0.0854
100.5,0.114,2.615,-0.391,2.46,-0.938,1.528,0.023,1.741,0.04449,-0.294,2.502,-0.0784,-0.0854
101.0,-0.219,2.864,-0.678,2.716,-1.246,1.759,-0.305,1.974,0.04452,-0.637,2.744,-0.0784,-0.0854
101.5,-0.518,3.09,-0.938,2.949,-1.522,1.972,-0.599,2.18,0.04432,-0.938,2.951,-0.078,-0.0854
102.0,-0.848,3.342,-1.217,3.203,-1.823,2.199,-0.921,2.413,0.04437,-1.274,3.196,-0.0782,-0.0854
102.5,-1.18,3.593,-1.503,3.46,-2.129,2.431,-1.255,2.659,0.04463,-1.625,3.467,-0.0789,-0.0854
103.0,-1.478,3.819,-1.757,3.688,-2.403,2.636,-1.538,2.866,0.0444,-1.91,3.672,-0.0783,-0.0854
103.5,-1.809,4.072,-2.034,3.94,-2.7,2.863,-1.85,3.106,0.04419,-2.23,3.92,-0.0783,-0.0854
104.0,-2.106,4.299,-2.28,4.163,-2.963,3.065,-2.139,3.306,0.04412,-2.525,4.126,-0.0782,-0.0854
104.5,-2.434,4.554,-2.566,4.429,-3.27,3.307,-2.457,3.544,0.04408,-2.845,4.368,-0.0776,-0.0854
105.0,-2.748,4.826,-2.831,4.702,-3.557,3.557,-2.761,3.808,0.04416,-3.156,4.649,-0.0778,-0.0854
105.5,-3.027,5.076,-3.06,4.945,-3.808,3.777,-3.042,4.051,0.04393,-3.437,4.903,-0.0783,-0.0854
106.0,-3.344,5.344,-3.332,5.213,-4.1,4.023,-3.34,4.318,0.04398,-3.742,5.184,-0.0783,-0.0854
106.5,-3.674,5.597,-3.619,5.471,-4.405,4.259,-3.653,4.576,0.04409,-4.063,5.457,-0.0784,-0.0854
107.0,-3.977,5.817,-3.887,5.702,-4.694,4.464,-3.957,4.799,0.04418,-4.373,5.693,-0.0786,-0.0854
