t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
0.5,-10.108,-12.706,-10.107,-12.705,-10.107,-12.705,-10.107,-12.705,0.02021,-10.107,-12.705,0.0,-0.0447
1.04,-9.745,-12.306,-9.758,-12.319,-9.759,-12.319,-9.759,-12.319,0.02223,-9.759,-12.319,0.0,-0.0447
1.5,-9.583,-12.117,-9.602,-12.14,-9.603,-12.139,-9.575,-12.156,0.04126,-9.576,-12.155,-0.0009,-0.0447
2.0,-9.452,-11.968,-9.476,-11.996,-9.478,-11.994,-9.432,-12.027,0.04168,-9.433,-12.024,-0.0011,-0.0447
2.5,-9.459,-11.931,-9.483,-11.961,-9.486,-11.96,-9.44,-12.004,0.04049,-9.441,-12.002,0.0004,-0.0447
3.0,-9.551,-11.905,-9.572,-11.937,-9.576,-11.939,-9.579,-11.959,0.03977,-9.577,-11.962,0.0024,-0.0447
3.5,-9.827,-11.995,-9.835,-12.017,-9.833,-12.035,-9.802,-12.083,0.03883,-9.802,-12.083,0.0033,-0.0447
4.0,-9.97,-12.095,-9.97,-12.103,-9.964,-12.127,-9.924,-12.18,0.03946,-9.924,-12.18,0.0035,-0.0447
4.5,-10.046,-12.149,-10.046,-12.149,-10.037,-12.178,-9.989,-12.233,0.0398,-9.988,-12.232,0.0034,-0.0447
5.0,-10.046,-12.149,-10.046,-12.149,-10.036,-12.178,-9.987,-12.23,0.04002,-9.987,-12.229,0.0032,-0.0447
5.5,-10.046,-12.149,-10.046,-12.149,-10.036,-12.178,-9.989,-12.244,0.04002,-9.989,-12.244,0.0043,-0.0447
6.0,-10.046,-12.149,-10.046,-12.149,-10.037,-12.178,-9.98,-12.282,0.04002,-9.979,-12.282,0.0068,-0.0447
6.5,-10.065,-12.087,-10.059,-12.087,-10.053,-12.117,-10.029,-12.175,0.04021,-10.029,-12.175,0.0042,-0.0447
7.0,-9.955,-11.806,-9.942,-11.83,-9.942,-11.857,-9.986,-11.895,0.0413,-9.986,-11.896,0.0031,-0.0447
7.5,-9.674,-11.525,-9.669,-11.566,-9.67,-11.592,-9.669,-11.59,0.04246,-9.668,-11.588,-0.0022,-0.0447
8.0,-9.402,-11.279,-9.408,-11.332,-9.411,-11.358,-9.414,-11.31,0.04316,-9.409,-11.304,-0.0082,-0.0447
8.5,-9.192,-11.043,-9.214,-11.11,-9.218,-11.134,-9.24,-11.058,0.04402,-9.23,-11.051,-0.0109,-0.0447
9.0,-9.161,-10.689,-9.187,-10.762,-9.197,-10.786,-9.199,-10.719,0.04553,-9.19,-10.705,-0.0117,-0.0447
9.5,-9.209,-10.368,-9.227,-10.444,-9.242,-10.469,-9.233,-10.412,0.04635,-9.228,-10.396,-0.0101,-0.0447
10.0,-9.191,-10.186,-9.202,-10.274,-9.22,-10.298,-9.229,-10.278,0.04705,-9.231,-10.275,0.0013,-0.0447
10.5,-9.05,-10.064,-9.061,-10.164,-9.08,-10.186,-9.06,-10.147,0.04648,-9.058,-10.133,-0.006,-0.0447
11.0,-8.71,-9.989,-8.736,-10.101,-8.756,-10.12,-8.688,-10.079,0.04662,-8.683,-10.055,-0.0107,-0.0447
11.5,-8.33,-9.977,-8.371,-10.094,-8.391,-10.111,-8.332,-10.077,0.04726,-8.327,-10.058,-0.0073,-0.0447
12.0,-7.956,-9.973,-8.015,-10.091,-8.036,-10.105,-7.987,-10.045,0.04805,-7.971,-10.029,-0.0111,-0.0447
12.5,-7.543,-9.943,-7.62,-10.064,-7.64,-10.075,-7.59,-10.013,0.05038,-7.57,-9.998,-0.0115,-0.0447
13.0,-7.176,-9.879,-7.272,-10.004,-7.293,-10.012,-7.219,-9.96,0.05327,-7.188,-9.933,-0.0156,-0.0447
13.5,-6.776,-9.77,-6.888,-9.901,-6.911,-9.905,-6.831,-9.898,0.0578,-6.815,-9.866,-0.0091,-0.0447
14.0,-6.389,-9.624,-6.523,-9.765,-6.546,-9.767,-6.468,-9.805,0.06301,-6.477,-9.773,-0.0004,-0.0447
14.5,-6.055,-9.459,-6.205,-9.61,-6.229,-9.611,-6.176,-9.661,0.06694,-6.216,-9.648,0.0104,-0.0447
15.0,-5.699,-9.246,-5.867,-9.412,-5.895,-9.406,-5.814,-9.461,0.07002,-5.828,-9.428,0.001,-0.0447
15.5,-5.355,-9.013,-5.529,-9.19,-5.56,-9.18,-5.47,-9.251,0.07373,-5.481,-9.211,0.0002,-0.0447
