t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
0.5,-12.707,-10.108,-12.713,-10.115,-12.713,-10.114,-12.713,-10.114,0.02018,-12.713,-10.114,0.0,-0.0828
1.0,-12.225,-9.649,-12.269,-9.693,-12.267,-9.695,-12.226,-9.727,0.04156,-12.226,-9.727,-0.0001,-0.0828
1.5,-12.107,-9.532,-12.163,-9.586,-12.16,-9.588,-12.127,-9.614,0.04066,-12.127,-9.615,0.0001,-0.0828
2.0,-11.995,-9.422,-12.063,-9.491,-12.063,-9.492,-12.039,-9.496,0.04109,-12.037,-9.497,-0.0009,-0.0828
2.5,-11.995,-9.422,-12.064,-9.491,-12.063,-9.491,-12.064,-9.467,0.04002,-12.06,-9.47,-0.001,-0.0828
3.0,-11.959,-9.523,-12.041,-9.587,-12.033,-9.586,-12.038,-9.559,0.0398,-12.035,-9.562,-0.0007,-0.0828
3.5,-12.04,-9.805,-12.143,-9.836,-12.112,-9.843,-12.131,-9.814,0.03897,-12.128,-9.818,0.0009,-0.0828
4.0,-12.091,-9.901,-12.195,-9.916,-12.157,-9.928,-12.165,-9.898,0.03973,-12.162,-9.902,-0.0003,-0.0828
4.5,-12.091,-9.901,-12.195,-9.916,-12.157,-9.928,-12.183,-9.903,0.04002,-12.18,-9.906,0.0014,-0.0828
5.0,-12.091,-9.901,-12.195,-9.916,-12.157,-9.928,-12.119,-9.853,0.04002,-12.116,-9.857,-0.0054,-0.0828
5.5,-12.091,-9.901,-12.195,-9.916,-12.157,-9.928,-12.118,-9.869,0.04002,-12.115,-9.872,-0.005,-0.0828
6.0,-12.091,-9.901,-12.195,-9.917,-12.157,-9.928,-12.118,-9.883,0.04002,-12.116,-9.886,-0.0046,-0.0828
6.5,-12.004,-9.924,-12.107,-9.938,-12.069,-9.948,-12.013,-9.918,0.04033,-12.011,-9.921,-0.0053,-0.0828
7.0,-11.697,-9.792,-11.832,-9.816,-11.798,-9.818,-11.763,-9.79,0.04158,-11.76,-9.793,-0.0035,-0.0828
7.5,-11.391,-9.521,-11.55,-9.57,-11.522,-9.564,-11.51,-9.534,0.04306,-11.508,-9.537,-0.0008,-0.0828
8.0,-11.138,-9.247,-11.313,-9.319,-11.292,-9.307,-11.272,-9.285,0.04446,-11.27,-9.287,-0.0015,-0.0828
8.5,-10.88,-8.924,-11.071,-9.024,-11.051,-9.012,-11.029,-9.003,0.047,-11.028,-9.005,-0.0005,-0.0828
9.0,-10.652,-8.579,-10.859,-8.714,-10.842,-8.7,-10.79,-8.718,0.04979,-10.792,-8.716,-0.0023,-0.0828
9.5,-10.428,-8.279,-10.644,-8.441,-10.631,-8.423,-10.594,-8.43,0.05353,-10.594,-8.429,-0.0013,-0.0828
10.0,-10.158,-7.965,-10.384,-8.154,-10.376,-8.132,-10.368,-8.13,0.05858,-10.371,-8.14,0.0034,-0.0828
10.5,-9.889,-7.708,-10.136,-7.931,-10.133,-7.904,-10.129,-7.896,0.06444,-10.13,-7.906,0.0029,-0.0828
11.0,-9.553,-7.476,-9.817,-7.729,-9.822,-7.691,-9.787,-7.736,0.07111,-9.813,-7.755,0.0091,-0.0828
11.5,-9.178,-7.305,-9.476,-7.589,-9.484,-7.541,-9.459,-7.567,0.07895,-9.479,-7.584,0.0068,-0.0828
12.0,-8.824,-7.19,-9.146,-7.494,-9.157,-7.436,-9.088,-7.555,0.08565,-9.151,-7.584,0.0165,-0.0828
12.5,-8.521,-7.122,-8.863,-7.445,-8.876,-7.38,-8.812,-7.486,0.09221,-8.876,-7.517,0.0157,-0.0828
13.0,-8.34,-7.24,-8.706,-7.573,-8.711,-7.498,-8.66,-7.577,0.09394,-8.722,-7.61,0.015,-0.0828
13.5,-8.175,-7.583,-8.585,-7.904,-8.564,-7.818,-8.518,-7.889,0.09262,-8.584,-7.922,0.0159,-0.0828
14.0,-7.999,-7.939,-8.439,-8.242,-8.397,-8.147,-8.358,-8.212,0.09094,-8.435,-8.246,0.0187,-0.0828
14.5,-7.746,-8.193,-8.22,-8.485,-8.164,-8.377,-8.135,-8.426,0.08302,-8.22,-8.462,0.0207,-0.0828
15.0,-7.395,-8.387,-7.911,-8.673,-7.845,-8.547,-7.811,-8.597,0.08016,-7.884,-8.624,0.0166,-0.0828
15.5,-7.0,-8.502,-7.555,-8.793,-7.483,-8.648,-7.469,-8.7,0.07698,-7.569,-8.734,0.0235,-0.0828
16.0,-6.633,-8.547,-7.213,-8.849,-7.139,-8.687,-7.068,-8.716,0.06624,-7.067,-8.718,-0.0035,-0.0828
16.5,-6.25,-8.519,-6.866,-8.83,-6.792,-8.655,-6.667,-8.659,0.05925,-6.609,-8.647,-0.0207,-0.0828
17.0,-5.926,-8.358,-6.57,-8.691,-6.501,-8.506,-6.376,-8.505,0.05552,-6.323,-8.495,-0.019,-0.0828
17.5,-5.561,-8.159,-6.226,-8.517,-6.163,-8.32,-6.021,-8.319,0.05217,-5.96,-8.304,-0.0218,-0.0828
18.0,-5.212,-7.94,-5.898,-8.32,-5.842,-8.113,-5.626,-8.074,0.0483,-5.533,-8.045,-0.036,-0.0828
18.5,-4.94,-7.693,-5.647,-8.097,-5.595,-7.885,-5.405,-7.86,0.04669,-5.328,-7.834,-0.0288,-0.0828
19.0,-4.692,-7.365,-5.415,-7.796,-5.369,-7.58,-5.157,-7.527,0.04473,-5.077,-7.493,-0.0314,-0.0828
19.5,-4.506,-7.043,-5.249,-7.513,-5.206,-7.295,-4.936,-7.243,0.04179,-4.856,-7.19,-0.0388,-0.0828
20.0,-4.339,-6.664,-5.095,-7.166,-5.057,-6.945,-4.714,-6.889,0.04167,-4.637,-6.809,-0.0475,-0.0828
