t,own_known,merged_known,total
1.0,43,43,45369
2.0,2586,3838,45369
3.0,4310,5216,45369
4.0,5382,6387,45369
5.0,5924,7068,45369
6.0,6313,7481,45369
7.0,6581,7878,45369
8.0,6755,8205,45369
9.0,6944,8682,45369
10.0,7117,9136,45369
11.0,7429,9803,45369
12.0,7813,10588,45369
13.0,8105,11502,45369
14.0,8368,12351,45369
15.0,8643,12858,45369
16.0,8976,13553,45369
17.0,9539,14123,45369
18.0,10429,14721,45369
19.0,11193,15300,45369
20.0,11837,15901,45369
21.0,12380,16669,45369
22.0,12877,17498,45369
23.0,13353,18328,45369
24.0,13803,19128,45369
25.0,14235,19896,45369
26.0,14647,20582,45369
27.0,15046,21261,45369
28.0,15413,21808,45369
29.0,15943,22333,45369
30.0,16798,22808,45369
31.0,17648,23384,45369
32.0,18460,24066,45369
33.0,19222,24800,45369
34.0,19802,25383,45369
35.0,20334,26403,45369
36.0,20631,27428,45369
37.0,20958,28248,45369
38.0,21134,28713,45369
39.0,21298,29106,45369
40.0,21626,29380,45369
41.0,22113,29615,45369
42.0,22899,29877,45369
43.0,23337,30056,45369
44.0,23793,30235,45369
45.0,24113,30363,45369
46.0,24321,30449,45369
47.0,24568,30514,45369
48.0,24836,30590,45369
49.0,25050,30734,45369
50.0,25393,30890,45369
51.0,25637,31017,45369
52.0,25867,31160,45369
53.0,25986,31275,45369
54.0,26199,31437,45369
55.0,26367,31599,45369
56.0,26555,31774,45369
57.0,26768,32024,45369
58.0,26936,32262,45369
59.0,27165,32543,45369
60.0,27411,32801,45369
61.0,27756,32976,45369
62.0,27960,33242,45369
63.0,28283,33523,45369
64.0,28570,33727,45369
65.0,28766,34058,45369
66.0,29088,34424,45369
67.0,29278,34742,45369
68.0,29593,34991,45369
69.0,29957,35162,45369
70.0,30270,35288,45369
71.0,30458,35361,45369
72.0,30803,35492,45369
73.0,31169,35640,45369
74.0,31442,35782,45369
75.0,31605,35903,45369
76.0,31817,36026,45369
77.0,31958,36104,45369
78.0,32025,36143,45369
79.0,32077,36181,45369
