t,own_known,merged_known,total
1.6,2945,2945,45369
2.0,3683,3690,45369
3.0,4852,5202,45369
4.0,6008,6515,45369
5.0,6525,7173,45369
6.0,7124,7669,45369
7.0,7483,8043,45369
8.0,7928,8487,45369
9.0,8271,8891,45369
10.0,8745,9461,45369
11.0,9355,10123,45369
12.0,10350,11126,45369
13.0,11256,12112,45369
14.0,11775,12681,45369
15.0,12510,13445,45369
16.0,13145,14082,45369
17.0,13726,14662,45369
18.0,14296,15253,45369
19.0,14836,15833,45369
20.0,15441,16496,45369
21.0,16099,17300,45369
22.0,16731,18085,45369
23.0,17327,18829,45369
24.0,17873,19589,45369
25.0,18413,20342,45369
26.0,19022,21094,45369
27.0,19595,21741,45369
28.0,20150,22314,45369
29.0,20596,22741,45369
30.0,21106,23287,45369
31.0,21585,23811,45369
32.0,22077,24446,45369
33.0,22436,25020,45369
34.0,23123,25928,45369
35.0,23881,26962,45369
36.0,24580,27961,45369
37.0,25060,28552,45369
38.0,25485,28947,45369
39.0,25722,29233,45369
40.0,25879,29424,45369
41.0,25969,29592,45369
42.0,26031,29775,45369
43.0,26071,29994,45369
44.0,26120,30177,45369
45.0,26168,30344,45369
46.0,26207,30439,45369
47.0,26241,30502,45369
48.0,26312,30575,45369
49.0,26401,30705,45369
50.0,26471,30809,45369
51.0,26583,30998,45369
52.0,26739,31172,45369
53.0,26883,31335,45369
54.0,27069,31482,45369
55.0,27205,31658,45369
56.0,27463,31902,45369
57.0,27728,32186,45369
58.0,28015,32474,45369
59.0,28298,32751,45369
60.0,28496,32959,45369
61.0,28804,33245,45369
62.0,29099,33527,45369
63.0,29314,33737,45369
64.0,29664,34050,45369
65.0,30048,34418,45369
66.0,30421,34735,45369
67.0,30656,34967,45369
68.0,30843,35143,45369
69.0,30955,35262,45369
70.0,31014,35351,45369
71.0,31087,35414,45369
72.0,31128,35481,45369
73.0,31177,35617,45369
74.0,31194,35730,45369
75.0,31222,35873,45369
76.0,31235,35989,45369
77.0,31247,36090,45369
78.0,31256,36159,45369
79.0,31273,36202,45369
80.0,31289,36236,45369
81.0,31324,36267,45369
82.0,31371,36297,45369
83.0,31394,36320,45369
84.0,31468,36339,45369
85.0,31547,36379,45369
86.0,31571,36400,45369
87.0,31629,36437,45369
88.0,31657,36470,45369
89.0,31663,36506,45369
90.0,31667,36524,45369
91.0,31692,36543,45369
92.0,31711,36559,45369
93.0,31730,36565,45369
94.0,31732,36571,45369
95.0,31730,36577,45369
96.0,31739,36578,45369
97.0,31735,36585,45369
98.0,31743,36586,45369
99.0,31741,36587,45369
100.0,31760,36587,45369
101.0,31803,36587,45369
102.0,31827,36587,45369
103.0,31886,36587,45369
104.0,31955,36587,45369
105.0,32045,36591,45369
106.0,32125,36600,45369
107.0,32322,36654,45369
