t,tx,rx,relayed,dup_dropped
2.0,3,13,13,13
4.0,12,33,33,33
6.0,22,54,53,53
8.0,32,74,73,71
10.0,42,94,93,91
12.0,52,115,113,111
14.0,62,135,133,130
16.0,72,156,153,149
18.0,82,176,173,169
20.0,92,197,193,189
22.0,102,217,212,208
24.0,112,240,232,228
26.0,122,262,252,248
28.0,132,284,272,268
30.0,142,305,292,288
32.0,152,327,312,308
34.0,162,351,332,328
36.0,172,373,352,348
38.0,182,397,372,367
40.0,194,423,396,391
42.0,205,447,418,409
44.0,216,472,441,431
46.0,226,494,461,451
48.0,236,516,481,471
50.0,246,538,501,491
52.0,256,560,521,511
54.0,266,582,540,526
56.0,276,604,560,545
58.0,286,627,580,565
60.0,296,651,600,584
62.0,306,674,620,604
64.0,316,696,640,624
66.0,326,718,660,644
68.0,337,741,680,663
70.0,348,766,703,686
72.0,360,791,726,709
74.0,372,817,750,733
76.0,383,842,773,756
78.0,395,867,796,779
80.0,406,892,819,802
82.0,416,914,839,822
84.0,426,936,859,842
86.0,436,959,879,862
88.0,446,981,899,882
90.0,456,1003,919,902
92.0,466,1025,939,922
94.0,476,1047,959,942
96.0,486,1068,979,961
98.0,496,1090,999,980
100.0,506,1112,1019,999
102.0,516,1133,1038,1018
104.0,526,1153,1058,1035
106.0,536,1175,1078,1055
108.0,546,1195,1098,1075
110.0,556,1215,1118,1095
112.0,566,1237,1138,1115
114.0,576,1259,1158,1131
116.0,586,1283,1178,1150
118.0,598,1308,1202,1172
120.0,609,1332,1224,1193
122.0,621,1358,1248,1217
124.0,633,1385,1272,1241
126.0,644,1409,1294,1263
128.0,656,1435,1318,1287
130.0,668,1462,1342,1310
132.0,679,1487,1365,1333
134.0,691,1511,1386,1354
136.0,701,1534,1406,1374
138.0,711,1556,1426,1394
140.0,721,1578,1446,1414
142.0,731,1600,1466,1434
144.0,741,1622,1486,1454
146.0,751,1645,1506,1474
148.0,761,1667,1526,1494
150.0,771,1689,1546,1514
152.0,781,1711,1566,1534
154.0,791,1733,1586,1554
156.0,801,1754,1606,1574
158.0,811,1774,1626,1594
160.0,821,1795,1646,1614
162.0,831,1815,1666,1634
164.0,841,1835,1686,1654
166.0,851,1855,1706,1674
168.0,861,1876,1726,1694
170.0,871,1896,1746,1714
172.0,881,1916,1766,1734
174.0,891,1936,1786,1754
176.0,901,1956,1806,1774
178.0,911,1976,1826,1794
180.0,921,1997,1846,1814
182.0,931,2017,1866,1834
184.0,941,2037,1886,1854
186.0,951,2058,1906,1874
188.0,961,2081,1926,1894
190.0,971,2102,1946,1914
192.0,981,2123,1966,1934
194.0,991,2144,1986,1954
196.0,1001,2164,2006,1974
198.0,1011,2184,2026,1994
200.0,1021,2205,2046,2014
202.0,1031,2225,2066,2034
204.0,1041,2247,2086,2054
206.0,1051,2267,2106,2074
208.0,1061,2287,2126,2094
210.0,1071,2308,2146,2114
212.0,1081,2328,2166,2134
214.0,1091,2348,2186,2154
216.0,1101,2368,2206,2174
218.0,1111,2388,2226,2194
220.0,1121,2408,2246,2214
222.0,1131,2428,2266,2234
224.0,1141,2448,2286,2254
226.0,1151,2468,2306,2274
228.0,1161,2489,2326,2294
230.0,1171,2509,2346,2314
232.0,1181,2529,2366,2334
234.0,1191,2549,2386,2354
236.0,1201,2570,2406,2374
238.0,1211,2590,2426,2394
240.0,1221,2610,2446,2414
242.0,1231,2630,2466,2434
244.0,1241,2652,2486,2454
246.0,1251,2673,2506,2474
248.0,1261,2693,2526,2492
250.0,1271,2714,2546,2512
252.0,1281,2735,2566,2532
254.0,1291,2755,2586,2552
256.0,1301,2776,2606,2572
258.0,1311,2796,2626,2592
260.0,1321,2816,2646,2612
262.0,1331,2836,2666,2632
264.0,1341,2856,2686,2652
266.0,1351,2876,2706,2672
268.0,1361,2896,2726,2691
270.0,1371,2916,2746,2711
272.0,1381,2936,2766,2731
274.0,1391,2958,2786,2751
276.0,1401,2978,2806,2770
