t,own_known,merged_known,total
160.0,39068,42785,45369
161.0,39080,42787,45369
162.0,39092,42793,45369
163.0,39106,42796,45369
164.0,39111,42796,45369
165.0,39115,42799,45369
166.0,39127,42804,45369
167.0,39133,42804,45369
168.0,39135,42801,45369
169.0,39143,42807,45369
170.0,39146,42809,45369
171.0,39141,42812,45369
172.0,39146,42813,45369
173.0,39156,42816,45369
174.0,39163,42820,45369
175.0,39159,42821,45369
176.0,39167,42823,45369
177.0,39162,42825,45369
178.0,39171,42826,45369
179.0,39175,42827,45369
180.0,39175,42828,45369
181.0,39174,42828,45369
182.0,39179,42826,45369
183.0,39184,42827,45369
184.0,39187,42829,45369
185.0,39191,42829,45369
186.0,39188,42830,45369
187.0,39189,42832,45369
188.0,39186,42833,45369
189.0,39176,42831,45369
190.0,39182,42831,45369
191.0,39175,42832,45369
192.0,39179,42833,45369
193.0,39182,42836,45369
194.0,39158,42836,45369
195.0,39173,42835,45369
196.0,39180,42835,45369
197.0,39184,42836,45369
198.0,39182,42835,45369
199.0,39183,42835,45369
200.0,39182,42834,45369
201.0,39181,42834,45369
202.0,39180,42834,45369
203.0,39171,42835,45369
204.0,39169,42835,45369
205.0,39165,42834,45369
206.0,39176,42834,45369
207.0,39179,42834,45369
208.0,39176,42834,45369
209.0,39182,42834,45369
210.0,39180,42834,45369
211.0,39183,42834,45369
212.0,39187,42834,45369
213.0,39184,42835,45369
214.0,39189,42834,45369
215.0,39190,42833,45369
216.0,39187,42834,45369
217.0,39196,42835,45369
218.0,39204,42835,45369
219.0,39204,42836,45369
220.0,39206,42836,45369
221.0,39209,42836,45369
222.0,39209,42835,45369
223.0,39212,42835,45369
224.0,39215,42836,45369
225.0,39217,42837,45369
226.0,39223,42836,45369
227.0,39219,42836,45369
228.0,39220,42836,45369
229.0,39223,42836,45369
230.0,39224,42836,45369
231.0,39223,42835,45369
232.0,39225,42836,45369
233.0,39229,42838,45369
234.0,39226,42839,45369
235.0,39231,42840,45369
236.0,39234,42840,45369
237.0,39232,42839,45369
238.0,39238,42840,45369
239.0,39239,42840,45369
240.0,39237,42839,45369
241.0,39238,42840,45369
242.0,39242,42840,45369
243.0,39243,42840,45369
244.0,39239,42840,45369
245.0,39235,42839,45369
246.0,39235,42839,45369
247.0,39234,42839,45369
248.0,39233,42840,45369
249.0,39232,42841,45369
250.0,39231,42841,45369
251.0,39229,42840,45369
252.0,39236,42840,45369
253.0,39239,42840,45369
254.0,39242,42840,45369
255.0,39244,42841,45369
256.0,39241,42841,45369
257.0,39243,42841,45369
258.0,39234,42841,45369
259.0,39239,42841,45369
260.0,39239,42842,45369
261.0,39233,42841,45369
262.0,39236,42842,45369
263.0,39234,42841,45369
264.0,39234,42842,45369
265.0,39234,42841,45369
266.0,39235,42840,45369
267.0,39241,42840,45369
268.0,39238,42840,45369
269.0,39241,42841,45369
270.0,39239,42841,45369
271.0,39239,42841,45369
272.0,39236,42841,45369
273.0,39238,42841,45369
274.0,39235,42841,45369
275.0,39238,42841,45369
276.0,39238,42841,45369
