t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
0.5,-12.8,-10.2,-12.8,-10.2,-12.8,-10.2,-12.8,-10.2,0.02002,-12.8,-10.2,0.0,-0.05
1.0,-12.8,-10.2,-12.8,-10.2,-12.8,-10.2,-12.81,-10.192,0.04001,-12.81,-10.192,0.0,-0.05
1.5,-12.766,-10.166,-12.768,-10.169,-12.768,-10.169,-12.768,-10.168,0.04006,-12.768,-10.168,0.0,-0.05
2.0,-12.766,-10.166,-12.769,-10.169,-12.768,-10.169,-12.772,-10.17,0.04002,-12.772,-10.17,0.0,-0.05
2.5,-12.728,-10.236,-12.736,-10.238,-12.735,-10.238,-12.759,-10.243,0.04007,-12.759,-10.243,0.0002,-0.05
3.0,-12.731,-10.362,-12.741,-10.358,-12.739,-10.359,-12.76,-10.371,0.04017,-12.76,-10.371,0.0001,-0.05
3.5,-12.735,-10.411,-12.745,-10.403,-12.744,-10.404,-12.715,-10.424,0.0401,-12.715,-10.425,-0.0008,-0.05
4.0,-12.735,-10.411,-12.745,-10.403,-12.744,-10.404,-12.758,-10.424,0.04002,-12.758,-10.424,-0.0003,-0.05
4.5,-12.716,-10.421,-12.725,-10.413,-12.724,-10.413,-12.652,-10.431,0.04005,-12.652,-10.431,-0.0011,-0.05
5.0,-12.521,-10.378,-12.541,-10.366,-12.54,-10.367,-12.491,-10.369,0.04028,-12.491,-10.369,-0.0002,-0.05
5.5,-12.301,-10.224,-12.334,-10.216,-12.333,-10.216,-12.275,-10.248,0.04063,-12.275,-10.248,-0.0015,-0.05
6.0,-12.047,-9.964,-12.097,-9.97,-12.097,-9.969,-11.926,-10.089,0.04147,-11.923,-10.087,-0.0105,-0.05
6.5,-11.841,-9.701,-11.906,-9.722,-11.904,-9.723,-11.745,-9.868,0.04213,-11.741,-9.864,-0.0084,-0.05
7.0,-11.594,-9.382,-11.669,-9.417,-11.667,-9.418,-11.527,-9.565,0.0439,-11.523,-9.56,-0.0057,-0.05
7.5,-11.342,-9.111,-11.431,-9.163,-11.43,-9.163,-11.267,-9.247,0.04556,-11.248,-9.232,-0.0168,-0.05
8.0,-11.113,-8.852,-11.222,-8.92,-11.219,-8.922,-11.084,-9.014,0.04824,-11.068,-9.004,-0.0103,-0.05
8.5,-10.89,-8.505,-11.004,-8.576,-10.999,-8.58,-10.878,-8.666,0.05221,-10.861,-8.655,-0.0085,-0.05
9.0,-10.647,-8.169,-10.775,-8.259,-10.771,-8.261,-10.638,-8.341,0.05614,-10.615,-8.321,-0.0123,-0.05
9.5,-10.408,-7.883,-10.546,-7.984,-10.541,-7.988,-10.394,-8.079,0.05978,-10.372,-8.055,-0.0121,-0.05
10.0,-10.107,-7.607,-10.26,-7.726,-10.253,-7.732,-10.115,-7.815,0.06447,-10.088,-7.789,-0.0122,-0.05
10.5,-9.797,-7.407,-9.962,-7.533,-9.954,-7.54,-9.808,-7.715,0.0664,-9.848,-7.739,0.0143,-0.05
11.0,-9.424,-7.239,-9.606,-7.372,-9.597,-7.384,-9.471,-7.55,0.07081,-9.519,-7.586,0.0175,-0.05
11.5,-9.056,-7.132,-9.259,-7.27,-9.249,-7.283,-9.111,-7.503,0.07178,-9.196,-7.55,0.0269,-0.05
12.0,-8.719,-7.096,-8.935,-7.236,-8.926,-7.248,-8.794,-7.506,0.07274,-8.915,-7.566,0.0364,-0.05
12.5,-8.372,-7.132,-8.608,-7.272,-8.599,-7.285,-8.46,-7.57,0.07702,-8.604,-7.627,0.0393,-0.05
13.0,-8.121,-7.29,-8.367,-7.428,-8.361,-7.445,-8.227,-7.712,0.0794,-8.376,-7.768,0.0385,-0.05
13.5,-7.79,-7.52,-8.043,-7.643,-8.039,-7.663,-7.955,-7.919,0.08196,-8.193,-8.018,0.0601,-0.05
14.0,-7.408,-7.641,-7.674,-7.75,-7.671,-7.775,-7.624,-8.011,0.08127,-7.928,-8.137,0.0733,-0.05
14.5,-7.037,-7.687,-7.323,-7.79,-7.32,-7.817,-7.301,-8.071,0.07973,-7.654,-8.207,0.0824,-0.05
15.0,-6.627,-7.695,-6.936,-7.791,-6.934,-7.82,-6.928,-8.107,0.0763,-7.283,-8.228,0.0807,-0.05
15.5,-6.23,-7.615,-6.559,-7.708,-6.556,-7.742,-6.577,-8.038,0.07313,-6.959,-8.172,0.0848,-0.05
16.0,-5.89,-7.47,-6.246,-7.57,-6.244,-7.601,-6.274,-7.873,0.06898,-6.64,-8.017,0.0798,-0.05
16.5,-5.547,-7.246,-5.927,-7.358,-5.925,-7.39,-5.985,-7.675,0.06605,-6.369,-7.841,0.0836,-0.05
17.0,-5.273,-6.997,-5.672,-7.121,-5.668,-7.155,-5.728,-7.452,0.06103,-6.067,-7.607,0.0744,-0.05
17.5,-5.013,-6.677,-5.433,-6.823,-5.43,-6.855,-5.481,-7.142,0.05774,-5.777,-7.293,0.0647,-0.05
18.0,-4.79,-6.329,-5.23,-6.498,-5.226,-6.531,-5.229,-6.827,0.05469,-5.456,-6.937,0.0472,-0.05
18.5,-4.628,-5.993,-5.075,-6.171,-5.074,-6.203,-5.034,-6.477,0.05279,-5.211,-6.561,0.0333,-0.05
19.0,-4.47,-5.609,-4.927,-5.805,-4.925,-5.838,-4.818,-6.04,0.05082,-4.93,-6.089,0.0135,-0.05
19.5,-4.339,-5.259,-4.806,-5.476,-4.802,-5.51,-4.719,-5.696,0.0514,-4.828,-5.762,0.0155,-0.05
20.0,-4.183,-4.874,-4.654,-5.105,-4.651,-5.138,-4.591,-5.337,0.05287,-4.709,-5.42,0.0196,-0.05
20.5,-4.005,-4.498,-4.493,-4.763,-4.49,-4.796,-4.456,-5.018,0.0547,-4.59,-5.123,0.0253,-0.05
21.0,-3.83,-4.168,-4.325,-4.447,-4.325,-4.478,-4.284,-4.68,0.05463,-4.401,-4.779,0.0208,-0.05
21.5,-3.624,-3.807,-4.13,-4.102,-4.128,-4.135,-4.008,-4.335,0.05485,-4.104,-4.38,0.0086,-0.05
22.0,-3.414,-3.448,-3.93,-3.76,-3.926,-3.794,-3.817,-3.988,0.05616,-3.91,-4.04,0.009,-0.05
22.5,-3.212,-3.133,-3.736,-3.458,-3.732,-3.491,-3.604,-3.718,0.05737,-3.708,-3.762,0.0095,-0.05
23.0,-2.981,-2.788,-3.511,-3.122,-3.508,-3.156,-3.382,-3.377,0.05846,-3.48,-3.42,0.0084,-0.05
23.5,-2.764,-2.483,-3.305,-2.832,-3.304,-2.864,-3.169,-3.047,0.05819,-3.237,-3.07,0.0022,-0.05
24.0,-2.51,-2.154,-3.065,-2.523,-3.062,-2.557,-2.96,-2.736,0.06012,-3.029,-2.781,0.0054,-0.05
24.5,-2.25,-1.83,-2.816,-2.213,-2.816,-2.243,-2.725,-2.408,0.06095,-2.783,-2.453,0.0045,-0.05
25.0,-2.011,-1.541,-2.591,-1.942,-2.595,-1.97,-2.512,-2.107,0.06092,-2.549,-2.145,0.0015,-0.05
25.5,-1.748,-1.219,-2.338,-1.633,-2.345,-1.659,-2.274,-1.823,0.06277,-2.333,-1.881,0.0061,-0.05
26.0,-1.512,-0.929,-2.102,-1.342,-2.106,-1.37,-2.042,-1.532,0.06336,-2.098,-1.592,0.0062,-0.05
26.5,-1.242,-0.612,-1.843,-1.04,-1.849,-1.067,-1.729,-1.187,0.0614,-1.738,-1.183,-0.0056,-0.05
27.0,-0.971,-0.297,-1.581,-0.737,-1.587,-0.764,-1.464,-0.88,0.06162,-1.467,-0.869,-0.0065,-0.05
27.5,-0.731,-0.01,-1.353,-0.464,-1.362,-0.489,-1.255,-0.593,0.06183,-1.25,-0.587,-0.0062,-0.05
28.0,-0.466,0.311,-1.094,-0.152,-1.102,-0.177,-1.016,-0.267,0.06249,-1.001,-0.267,-0.0059,-0.05
28.5,-0.196,0.627,-0.826,0.16,-0.837,0.137,-0.765,0.06,0.06266,-0.742,0.057,-0.0059,-0.05
29.0,0.05,0.909,-0.586,0.434,-0.599,0.413,-0.563,0.334,0.06397,-0.548,0.303,-0.002,-0.05
29.5,0.326,1.221,-0.328,0.723,-0.339,0.7,-0.301,0.613,0.06343,-0.292,0.581,-0.0014,-0.05
30.0,0.577,1.498,-0.084,0.991,-0.094,0.968,-0.076,0.869,0.06391,-0.08,0.818,0.0018,-0.05
30.5,0.857,1.805,0.185,1.284,0.178,1.258,0.18,1.165,0.06379,0.177,1.106,0.0025,-0.05
31.0,1.133,2.116,0.452,1.583,0.441,1.56,0.415,1.478,0.06427,0.413,1.401,0.004,-0.05
31.5,1.385,2.394,0.693,1.847,0.683,1.822,0.642,1.727,0.06448,0.626,1.634,0.0066,-0.05
32.0,1.662,2.704,0.948,2.131,0.939,2.106,0.907,2.002,0.06383,0.886,1.915,0.0064,-0.05
32.5,1.914,2.98,1.191,2.396,1.177,2.375,1.141,2.252,0.06381,1.103,2.153,0.0084,-0.05
33.0,2.193,3.288,1.46,2.691,1.445,2.671,1.415,2.563,0.0628,1.392,2.478,0.0061,-0.05
33.5,2.463,3.605,1.711,2.985,1.696,2.965,1.681,2.816,0.06303,1.63,2.727,0.0084,-0.05
34.0,2.707,3.888,1.939,3.248,1.92,3.231,1.864,3.077,0.06384,1.798,2.951,0.0124,-0.05
34.5,2.983,4.199,2.198,3.537,2.179,3.52,2.147,3.385,0.06243,2.104,3.29,0.0081,-0.05
35.0,3.263,4.506,2.454,3.816,2.435,3.798,2.423,3.655,0.06151,2.38,3.575,0.0069,-0.05
35.5,3.511,4.787,2.687,4.08,2.664,4.066,2.666,3.904,0.06008,2.613,3.829,0.0072,-0.05
36.0,3.784,5.1,2.944,4.374,2.92,4.361,2.964,4.2,0.05885,2.919,4.157,0.0038,-0.05
36.5,4.029,5.384,3.181,4.647,3.154,4.636,3.177,4.502,0.05759,3.152,4.459,0.0027,-0.05
37.0,4.298,5.701,3.435,4.945,3.406,4.936,3.462,4.771,0.05746,3.419,4.739,0.0028,-0.05
37.5,4.564,6.02,3.687,5.246,3.658,5.237,3.69,5.06,0.05824,3.638,5.008,0.0052,-0.05
38.0,4.801,6.309,3.92,5.526,3.888,5.518,3.905,5.355,0.05789,3.861,5.298,0.005,-0.05
38.5,5.07,6.627,4.175,5.824,4.141,5.819,4.178,5.703,0.05582,4.173,5.682,-0.0002,-0.05
39.0,5.315,6.909,4.41,6.091,4.373,6.087,4.376,5.968,0.05656,4.367,5.925,0.0021,-0.05
