t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
31.0,5.581,4.841,4.187,3.703,4.264,3.598,4.411,3.609,0.05135,4.528,3.741,-0.0168,-0.0813
31.5,5.828,5.122,4.409,3.958,4.486,3.852,4.642,3.884,0.05081,4.78,4.031,-0.0192,-0.0813
32.0,6.104,5.433,4.659,4.242,4.736,4.136,4.869,4.167,0.04997,4.984,4.288,-0.0159,-0.0813
32.5,6.352,5.713,4.886,4.5,4.968,4.39,5.126,4.477,0.0496,5.305,4.646,-0.023,-0.0813
33.0,6.625,6.027,5.128,4.781,5.211,4.67,5.371,4.773,0.04961,5.562,4.949,-0.0239,-0.0813
33.5,6.896,6.342,5.375,5.072,5.46,4.959,5.635,5.091,0.04864,5.851,5.285,-0.0267,-0.0813
34.0,7.132,6.633,5.59,5.338,5.675,5.226,5.829,5.326,0.04737,5.993,5.479,-0.0208,-0.0813
34.5,7.393,6.957,5.827,5.635,5.911,5.523,6.083,5.638,0.04702,6.265,5.807,-0.0228,-0.0813
35.0,7.656,7.279,6.072,5.936,6.157,5.823,6.345,5.943,0.04728,6.538,6.125,-0.024,-0.0813
35.5,7.899,7.563,6.297,6.201,6.381,6.088,6.612,6.272,0.04591,6.864,6.497,-0.0309,-0.0813
36.0,8.174,7.875,6.552,6.491,6.636,6.378,6.862,6.566,0.04586,7.111,6.785,-0.0299,-0.0813
36.5,8.423,8.155,6.78,6.751,6.866,6.636,7.126,6.851,0.04379,7.386,7.079,-0.0322,-0.0813
37.0,8.699,8.466,7.029,7.033,7.116,6.918,7.38,7.153,0.0442,7.656,7.392,-0.0333,-0.0813
37.5,8.977,8.775,7.289,7.326,7.379,7.209,7.65,7.449,0.04447,7.933,7.694,-0.0335,-0.0813
38.0,9.226,9.054,7.519,7.585,7.607,7.469,7.897,7.713,0.04537,8.196,7.978,-0.0349,-0.0813
38.5,9.505,9.363,7.773,7.87,7.859,7.756,8.218,8.105,0.0427,8.564,8.396,-0.0422,-0.0813
39.0,9.754,9.642,8.005,8.132,8.091,8.017,8.462,8.369,0.04343,8.819,8.676,-0.0428,-0.0813
39.5,10.031,9.952,8.263,8.423,8.349,8.307,8.713,8.658,0.04398,9.064,8.966,-0.0417,-0.0813
40.0,10.271,10.215,8.474,8.657,8.559,8.542,8.922,8.893,0.04434,9.272,9.204,-0.0411,-0.0813
40.5,10.278,10.222,8.476,8.659,8.561,8.544,8.925,8.895,0.04002,9.492,9.445,-0.0553,-0.0813
41.0,10.278,10.222,8.476,8.658,8.561,8.544,8.94,8.896,0.04002,9.5,9.448,-0.0555,-0.0813
41.5,10.278,10.222,8.477,8.659,8.562,8.545,8.954,8.897,0.04002,9.615,9.586,-0.0615,-0.0813
42.0,10.278,10.222,8.477,8.659,8.562,8.545,8.953,8.898,0.04002,9.589,9.582,-0.0609,-0.0813
42.5,10.278,10.222,8.477,8.659,8.562,8.545,8.939,8.899,0.04002,9.59,9.63,-0.0619,-0.0813
43.0,10.278,10.222,8.477,8.659,8.562,8.545,8.939,8.91,0.04002,9.565,9.618,-0.0613,-0.0813
43.5,10.278,10.222,8.477,8.659,8.562,8.544,8.964,8.891,0.04002,9.626,9.603,-0.0621,-0.0813
44.0,10.376,10.165,8.569,8.604,8.652,8.487,9.071,8.844,0.04011,9.714,9.521,-0.0619,-0.0813
44.5,10.518,9.884,8.702,8.342,8.78,8.223,9.226,8.595,0.04031,9.861,9.255,-0.0621,-0.0813
45.0,10.584,9.478,8.773,7.971,8.837,7.849,9.302,8.275,0.04041,9.921,8.879,-0.0622,-0.0813
45.5,10.617,9.105,8.817,7.628,8.862,7.504,9.265,8.028,0.04038,9.729,8.698,-0.0614,-0.0813
46.0,10.649,8.691,8.861,7.253,8.894,7.127,9.308,7.641,0.04038,9.807,8.308,-0.0616,-0.0813
46.5,10.675,8.276,8.9,6.871,8.918,6.745,9.41,7.357,0.04044,9.885,7.91,-0.0618,-0.0813
47.0,10.649,7.955,8.877,6.573,8.884,6.448,9.357,7.125,0.04032,9.85,7.614,-0.0617,-0.0813
47.5,10.436,7.63,8.691,6.271,8.695,6.148,9.198,6.974,0.04037,9.661,7.342,-0.0616,-0.0813
48.0,10.326,7.264,8.605,5.93,8.595,5.811,9.095,6.65,0.04039,9.554,6.955,-0.0617,-0.0813
48.5,10.329,6.897,8.616,5.592,8.601,5.472,9.128,6.418,0.04045,9.57,6.637,-0.0616,-0.0813
49.0,10.428,6.516,8.722,5.23,8.702,5.108,9.227,6.086,0.04065,9.671,6.256,-0.0615,-0.0813
49.5,10.637,6.226,8.919,4.968,8.9,4.848,9.422,5.82,0.04074,9.876,5.95,-0.0616,-0.0813
50.0,10.913,5.919,9.177,4.681,9.162,4.565,9.679,5.545,0.04097,10.149,5.646,-0.0616,-0.0813
50.5,11.135,5.574,9.375,4.37,9.359,4.254,9.872,5.185,0.04112,10.356,5.26,-0.0619,-0.0813
51.0,11.28,5.234,9.507,4.058,9.49,3.942,10.011,4.908,0.04121,10.5,4.96,-0.0617,-0.0813
51.5,11.384,4.835,9.604,3.692,9.586,3.575,10.11,4.5,0.04136,10.606,4.53,-0.0619,-0.0813
52.0,11.439,4.466,9.657,3.354,9.637,3.237,10.173,4.167,0.04143,10.669,4.178,-0.0619,-0.0813
52.5,11.472,4.052,9.692,2.98,9.666,2.863,10.216,3.756,0.04157,10.714,3.747,-0.0622,-0.0813
53.0,11.488,3.636,9.712,2.601,9.679,2.484,10.238,3.371,0.04172,10.735,3.34,-0.0622,-0.0813
53.5,11.499,3.262,9.728,2.251,9.687,2.133,10.25,2.998,0.04182,10.747,2.95,-0.0624,-0.0813
54.0,11.507,2.846,9.741,1.865,9.695,1.747,10.271,2.615,0.04197,10.766,2.546,-0.0624,-0.0813
54.5,11.517,2.43,9.756,1.493,9.702,1.375,10.295,2.227,0.04211,10.79,2.136,-0.0625,-0.0813
55.0,11.53,2.056,9.773,1.16,9.708,1.041,10.301,1.896,0.04222,10.797,1.783,-0.0625,-0.0813
55.5,11.544,1.641,9.792,0.771,9.717,0.652,10.344,1.596,0.0424,10.834,1.462,-0.0617,-0.0813
56.0,11.55,1.266,9.803,0.428,9.721,0.309,10.344,1.244,0.04251,10.836,1.087,-0.0618,-0.0813
56.5,11.559,0.851,9.819,0.039,9.73,-0.079,10.366,0.812,0.0427,10.859,0.636,-0.0622,-0.0813
57.0,11.568,0.435,9.833,-0.333,9.738,-0.452,10.377,0.447,0.04283,10.87,0.247,-0.0621,-0.0813
57.5,11.574,0.06,9.843,-0.67,9.744,-0.789,10.378,0.076,0.04294,10.871,-0.145,-0.0625,-0.0813
58.0,11.578,-0.356,9.853,-1.052,9.746,-1.171,10.397,-0.283,0.04298,10.883,-0.514,-0.0621,-0.0813
58.5,11.587,-0.73,9.867,-1.4,9.753,-1.519,10.444,-0.603,0.04292,10.924,-0.84,-0.0616,-0.0813
59.0,11.596,-1.146,9.88,-1.781,9.762,-1.901,10.438,-0.997,0.04293,10.913,-1.245,-0.0615,-0.0813
59.5,11.603,-1.561,9.893,-2.178,9.764,-2.298,10.448,-1.426,0.04304,10.918,-1.684,-0.0618,-0.0813
60.0,11.61,-1.936,9.903,-2.521,9.77,-2.64,10.453,-1.8,0.04303,10.92,-2.07,-0.062,-0.0813
60.5,11.613,-2.352,9.911,-2.899,9.775,-3.018,10.467,-2.23,0.04311,10.928,-2.505,-0.0625,-0.0813
61.0,11.613,-2.768,9.916,-3.275,9.775,-3.394,10.466,-2.639,0.04317,10.924,-2.928,-0.0627,-0.0813
61.5,11.616,-3.142,9.924,-3.624,9.78,-3.743,10.477,-3.015,0.04324,10.929,-3.311,-0.0629,-0.0813
62.0,11.62,-3.558,9.933,-4.016,9.787,-4.135,10.494,-3.403,0.04332,10.942,-3.707,-0.0626,-0.0813
62.5,11.622,-3.932,9.94,-4.354,9.788,-4.474,10.509,-3.681,0.04318,10.95,-3.98,-0.0614,-0.0813
63.0,11.624,-4.348,9.946,-4.727,9.794,-4.846,10.512,-4.046,0.04328,10.946,-4.354,-0.061,-0.0813
63.5,11.622,-4.764,9.949,-5.115,9.795,-5.234,10.515,-4.439,0.04333,10.948,-4.753,-0.0608,-0.0813
64.0,11.625,-5.138,9.957,-5.455,9.797,-5.575,10.531,-4.808,0.0433,10.964,-5.131,-0.061,-0.0813
64.5,11.629,-5.554,9.965,-5.833,9.802,-5.953,10.541,-5.176,0.04326,10.958,-5.484,-0.0603,-0.0813
65.0,11.634,-5.928,9.975,-6.175,9.802,-6.295,10.548,-5.526,0.04318,10.961,-5.839,-0.0602,-0.0813
65.5,11.644,-6.344,9.989,-6.562,9.808,-6.682,10.56,-5.895,0.04315,10.969,-6.203,-0.0595,-0.0813
66.0,11.656,-6.76,10.003,-6.947,9.819,-7.067,10.578,-6.299,0.04319,10.984,-6.616,-0.0596,-0.0813
66.5,11.656,-7.134,10.007,-7.283,9.82,-7.403,10.599,-6.783,0.04315,10.99,-7.084,-0.0611,-0.0813
67.0,11.657,-7.55,10.013,-7.655,9.823,-7.775,10.6,-7.213,0.04328,10.992,-7.53,-0.0618,-0.0813
67.5,11.659,-7.966,10.02,-8.043,9.824,-8.162,10.59,-7.613,0.04339,10.993,-7.933,-0.0616,-0.0813
68.0,11.661,-8.34,10.026,-8.386,9.825,-8.506,10.604,-7.957,0.04328,11.002,-8.282,-0.0614,-0.0813
68.5,11.661,-8.735,10.031,-8.75,9.825,-8.869,10.638,-8.538,0.04332,11.001,-8.796,-0.063,-0.0813
69.0,11.661,-8.93,10.033,-8.92,9.824,-9.04,10.631,-8.729,0.04303,10.992,-8.986,-0.0631,-0.0813
69.5,11.661,-8.93,10.033,-8.92,9.824,-9.04,10.636,-8.698,0.04262,10.988,-8.863,-0.0618,-0.0813
70.0,11.661,-8.93,10.033,-8.921,9.824,-9.041,10.626,-8.734,0.04242,10.98,-8.889,-0.062,-0.0813
70.5,11.661,-8.93,10.033,-8.921,9.824,-9.04,10.619,-8.825,0.04222,10.977,-8.915,-0.0621,-0.0813
71.0,11.661,-8.93,10.033,-8.921,9.824,-9.04,10.613,-8.864,0.0419,10.975,-8.946,-0.0622,-0.0813
71.5,11.661,-8.93,10.033,-8.921,9.824,-9.04,10.587,-8.852,0.04154,10.982,-8.902,-0.062,-0.0813
72.0,11.661,-8.93,10.033,-8.921,9.824,-9.041,10.569,-8.844,0.0411,10.95,-8.887,-0.0618,-0.0813
72.5,11.661,-8.93,10.033,-8.922,9.824,-9.041,10.564,-8.867,0.04075,10.915,-8.877,-0.0617,-0.0813
73.0,11.661,-8.93,10.033,-8.922,9.824,-9.042,10.539,-8.902,0.04039,10.89,-8.916,-0.0617,-0.0813
73.5,11.661,-8.93,10.033,-8.922,9.824,-9.042,10.605,-8.929,0.04002,10.908,-8.927,-0.0618,-0.0813
74.0,11.661,-8.93,10.033,-8.923,9.824,-9.042,10.597,-8.941,0.04002,10.896,-8.949,-0.0618,-0.0813
74.5,11.661,-8.93,10.033,-8.923,9.824,-9.042,10.574,-8.908,0.04002,10.879,-8.904,-0.0617,-0.0813
75.0,11.661,-8.93,10.033,-8.922,9.824,-9.042,10.57,-8.913,0.04002,10.869,-8.919,-0.0617,-0.0813
75.5,11.661,-8.93,10.033,-8.923,9.824,-9.042,10.54,-8.829,0.04002,10.848,-8.827,-0.0616,-0.0813
76.0,11.661,-8.93,10.033,-8.923,9.824,-9.042,10.593,-8.786,0.04002,10.871,-8.78,-0.0616,-0.0813
76.5,11.661,-8.93,10.033,-8.922,9.824,-9.041,10.576,-8.873,0.04002,10.854,-8.841,-0.0616,-0.0813
77.0,11.661,-8.93,10.033,-8.922,9.824,-9.041,10.541,-8.906,0.04002,10.823,-8.861,-0.0615,-0.0813
77.5,11.661,-8.93,10.033,-8.922,9.824,-9.041,10.53,-8.917,0.04002,10.802,-8.865,-0.0615,-0.0813
78.0,11.661,-8.93,10.033,-8.922,9.824,-9.041,10.529,-8.932,0.04002,10.792,-8.881,-0.0615,-0.0813
78.5,11.661,-8.93,10.033,-8.922,9.824,-9.042,10.666,-8.846,0.04002,10.878,-8.82,-0.0617,-0.0813
79.0,11.661,-8.93,10.033,-8.923,9.824,-9.042,10.664,-8.805,0.04002,10.872,-8.781,-0.0616,-0.0813
79.5,11.661,-8.93,10.033,-8.922,9.824,-9.042,10.694,-8.764,0.04002,10.887,-8.748,-0.0617,-0.0813
80.0,11.661,-8.93,10.033,-8.922,9.825,-9.041,10.667,-8.808,0.04002,10.864,-8.792,-0.0616,-0.0813
80.5,11.598,-8.953,9.971,-8.944,9.762,-9.062,10.638,-8.88,0.04005,10.817,-8.869,-0.0617,-0.0813
81.0,11.319,-8.881,9.713,-8.889,9.508,-8.989,10.366,-8.798,0.04023,10.529,-8.778,-0.0616,-0.0813
81.5,10.986,-8.645,9.394,-8.696,9.207,-8.77,10.11,-8.625,0.04038,10.237,-8.58,-0.0617,-0.0813
82.0,10.701,-8.403,9.118,-8.497,8.949,-8.549,9.827,-8.371,0.04036,9.927,-8.305,-0.0617,-0.0813
82.5,10.393,-8.124,8.82,-8.27,8.673,-8.296,9.552,-8.183,0.0404,9.628,-8.104,-0.0616,-0.0813
83.0,10.086,-7.842,8.524,-8.041,8.395,-8.044,9.322,-7.939,0.04042,9.371,-7.851,-0.0615,-0.0813
83.5,9.811,-7.589,8.252,-7.831,8.143,-7.812,9.116,-7.718,0.04039,9.147,-7.623,-0.0614,-0.0813
84.0,9.504,-7.308,7.944,-7.594,7.854,-7.551,8.87,-7.458,0.04061,8.882,-7.35,-0.0613,-0.0813
84.5,9.228,-7.055,7.673,-7.386,7.602,-7.32,8.577,-7.213,0.04041,8.577,-7.089,-0.0614,-0.0813
85.0,8.92,-6.775,7.374,-7.158,7.324,-7.068,8.271,-6.954,0.04056,8.257,-6.812,-0.0616,-0.0813
85.5,8.615,-6.493,7.08,-6.93,7.051,-6.816,7.995,-6.687,0.04053,7.968,-6.531,-0.0616,-0.0813
86.0,8.341,-6.238,6.813,-6.721,6.803,-6.584,7.74,-6.442,0.04061,7.702,-6.273,-0.0617,-0.0813
86.5,8.033,-5.958,6.511,-6.49,6.521,-6.329,7.437,-6.183,0.04055,7.385,-6.0,-0.0618,-0.0813
87.0,7.727,-5.677,6.215,-6.261,6.246,-6.075,7.167,-5.938,0.04053,7.103,-5.743,-0.0616,-0.0813
87.5,7.452,-5.423,5.944,-6.05,5.996,-5.841,6.966,-5.693,0.04049,6.894,-5.492,-0.0612,-0.0813
88.0,7.146,-5.142,5.634,-5.81,5.706,-5.577,6.684,-5.445,0.04055,6.6,-5.233,-0.0609,-0.0813
88.5,6.88,-4.881,5.365,-5.585,5.453,-5.333,6.399,-5.183,0.04059,6.303,-4.955,-0.0613,-0.0813
89.0,6.796,-4.767,5.282,-5.486,5.381,-5.227,6.313,-5.065,0.04034,6.218,-4.832,-0.0615,-0.0813
89.5,6.928,-4.532,5.374,-5.257,5.501,-5.012,6.497,-4.856,0.04028,6.42,-4.625,-0.0606,-0.0813
90.0,7.043,-4.194,5.432,-4.936,5.597,-4.7,6.562,-4.563,0.04042,6.495,-4.317,-0.0605,-0.0813
90.5,7.13,-3.788,5.464,-4.555,5.676,-4.326,6.611,-4.193,0.04052,6.555,-3.932,-0.0606,-0.0813
91.0,7.192,-3.426,5.473,-4.213,5.731,-3.989,6.653,-3.822,0.04049,6.604,-3.544,-0.061,-0.0813
91.5,7.157,-3.027,5.389,-3.861,5.692,-3.628,6.612,-3.418,0.04058,6.561,-3.128,-0.0614,-0.0813
92.0,7.014,-2.647,5.21,-3.528,5.553,-3.277,6.473,-3.095,0.04073,6.414,-2.804,-0.0608,-0.0813
92.5,6.818,-2.335,4.989,-3.258,5.362,-2.985,6.282,-2.781,0.04082,6.208,-2.487,-0.0609,-0.0813
93.0,6.544,-2.028,4.698,-3.002,5.103,-2.698,6.022,-2.513,0.04096,5.932,-2.221,-0.0604,-0.0813
93.5,6.232,-1.754,4.376,-2.778,4.807,-2.44,5.71,-2.285,0.04107,5.603,-1.996,-0.0599,-0.0813
94.0,5.939,-1.522,4.081,-2.595,4.535,-2.225,5.427,-2.059,0.04138,5.305,-1.758,-0.0601,-0.0813
94.5,5.608,-1.27,3.767,-2.406,4.243,-2.002,5.128,-1.831,0.04168,4.991,-1.519,-0.0601,-0.0813
95.0,5.31,-1.044,3.468,-2.227,3.965,-1.793,4.843,-1.619,0.04194,4.694,-1.296,-0.0601,-0.0813
95.5,4.978,-0.793,3.142,-2.033,3.662,-1.564,4.538,-1.389,0.04223,4.376,-1.054,-0.0601,-0.0813
96.0,4.646,-0.543,2.806,-1.833,3.349,-1.33,4.218,-1.153,0.04257,4.041,-0.804,-0.0601,-0.0813
96.5,4.348,-0.316,2.516,-1.658,3.083,-1.121,3.943,-0.959,0.0424,3.761,-0.609,-0.0596,-0.0813
97.0,4.013,-0.07,2.173,-1.459,2.766,-0.883,3.621,-0.711,0.04247,3.428,-0.351,-0.0597,-0.0813
97.5,3.713,0.154,1.885,-1.288,2.497,-0.685,3.347,-0.513,0.04224,3.152,-0.152,-0.0593,-0.0813
98.0,3.381,0.404,1.563,-1.095,2.197,-0.458,3.049,-0.278,0.04225,2.846,0.093,-0.0592,-0.0813
98.5,3.049,0.655,1.239,-0.9,1.896,-0.229,2.734,-0.035,0.04239,2.521,0.349,-0.0595,-0.0813
99.0,2.75,0.879,0.946,-0.726,1.621,-0.028,2.447,0.172,0.0424,2.228,0.565,-0.0595,-0.0813
99.5,2.42,1.132,0.619,-0.527,1.315,0.202,2.122,0.398,0.04245,1.898,0.797,-0.0594,-0.0813
100.0,2.09,1.386,0.289,-0.324,1.007,0.437,1.777,0.641,0.04281,1.541,1.058,-0.0601,-0.0813
100.5,1.793,1.614,-0.01,-0.142,0.727,0.648,1.46,0.858,0.04273,1.216,1.287,-0.0606,-0.0813
101.0,1.462,1.865,-0.334,0.054,0.425,0.875,1.141,1.089,0.04288,0.889,1.528,-0.0607,-0.0813
101.5,1.164,2.092,-0.632,0.236,0.148,1.087,0.845,1.316,0.04305,0.585,1.769,-0.0611,-0.0813
102.0,0.832,2.342,-0.965,0.436,-0.16,1.325,0.518,1.559,0.04321,0.25,2.022,-0.0613,-0.0813
102.5,0.498,2.59,-1.298,0.633,-0.469,1.557,0.191,1.796,0.04348,-0.09,2.276,-0.0616,-0.0813
103.0,0.198,2.814,-1.597,0.812,-0.748,1.764,-0.074,2.007,0.04345,-0.356,2.485,-0.0608,-0.0813
103.5,-0.134,3.064,-1.926,1.01,-1.055,1.996,-0.39,2.257,0.0437,-0.681,2.749,-0.0611,-0.0813
104.0,-0.433,3.289,-2.222,1.188,-1.331,2.204,-0.658,2.486,0.04381,-0.953,2.984,-0.0609,-0.0813
104.5,-0.765,3.54,-2.543,1.382,-1.631,2.429,-0.954,2.728,0.04394,-1.254,3.232,-0.0608,-0.0813
105.0,-1.097,3.791,-2.873,1.582,-1.935,2.666,-1.246,2.986,0.04413,-1.551,3.495,-0.0605,-0.0813
105.5,-1.398,4.012,-3.166,1.753,-2.208,2.868,-1.521,3.198,0.04408,-1.83,3.709,-0.0602,-0.0813
106.0,-1.736,4.255,-3.501,1.946,-2.522,3.093,-1.856,3.423,0.04411,-2.172,3.939,-0.0602,-0.0813
106.5,-2.072,4.5,-3.829,2.136,-2.826,3.318,-2.17,3.667,0.04414,-2.494,4.194,-0.0604,-0.0813
