t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
59.5,9.757,2.28,9.107,2.313,9.04,1.708,9.333,2.414,0.04141,9.357,2.217,-0.0337,-0.0401
60.0,9.771,1.906,9.162,1.955,9.055,1.347,9.309,2.068,0.04145,9.331,1.862,-0.0333,-0.0401
60.5,9.785,1.49,9.222,1.565,9.07,0.952,9.291,1.679,0.0414,9.311,1.464,-0.0331,-0.0401
61.0,9.804,1.075,9.288,1.169,9.089,0.552,9.324,1.271,0.04135,9.343,1.048,-0.0332,-0.0401
61.5,9.823,0.701,9.348,0.817,9.1,0.194,9.305,0.927,0.04142,9.323,0.697,-0.0328,-0.0401
62.0,9.853,0.287,9.422,0.431,9.131,-0.197,9.324,0.535,0.04203,9.344,0.292,-0.0328,-0.0401
62.5,9.88,-0.087,9.491,0.072,9.154,-0.562,9.328,0.169,0.04184,9.345,-0.08,-0.0327,-0.0401
63.0,9.91,-0.501,9.566,-0.313,9.181,-0.953,9.309,-0.203,0.04208,9.326,-0.461,-0.0322,-0.0401
63.5,9.932,-0.916,9.63,-0.696,9.199,-1.341,9.332,-0.608,0.04187,9.347,-0.871,-0.0324,-0.0401
64.0,9.948,-1.29,9.689,-1.048,9.22,-1.697,9.329,-0.98,0.04171,9.342,-1.249,-0.0326,-0.0401
64.5,9.98,-1.698,9.767,-1.435,9.249,-2.091,9.341,-1.398,0.04162,9.353,-1.674,-0.0331,-0.0401
65.0,10.018,-2.07,9.845,-1.779,9.283,-2.442,9.332,-1.733,0.04177,9.341,-2.017,-0.0326,-0.0401
65.5,10.052,-2.471,9.922,-2.152,9.312,-2.821,9.364,-2.186,0.04112,9.374,-2.473,-0.0342,-0.0401
66.0,10.072,-2.884,9.987,-2.538,9.334,-3.212,9.383,-2.567,0.04145,9.389,-2.861,-0.0338,-0.0401
66.5,10.088,-3.23,10.04,-2.859,9.349,-3.537,9.425,-2.969,0.0408,9.431,-3.26,-0.0354,-0.0401
67.0,10.094,-3.64,10.093,-3.253,9.358,-3.934,9.444,-3.397,0.04103,9.448,-3.694,-0.036,-0.0401
67.5,10.097,-4.041,10.141,-3.628,9.361,-4.313,9.452,-3.808,0.04112,9.453,-4.107,-0.0365,-0.0401
68.0,10.099,-4.413,10.185,-3.976,9.36,-4.663,9.458,-4.182,0.04117,9.457,-4.485,-0.0369,-0.0401
68.5,10.16,-4.818,10.295,-4.358,9.425,-5.055,9.529,-4.59,0.04135,9.527,-4.895,-0.0369,-0.0401
69.0,10.25,-5.181,10.428,-4.703,9.516,-5.414,9.631,-4.987,0.04142,9.63,-5.296,-0.0377,-0.0401
69.5,10.361,-5.582,10.579,-5.069,9.625,-5.794,9.739,-5.361,0.04159,9.739,-5.671,-0.0372,-0.0401
70.0,10.475,-5.981,10.738,-5.438,9.735,-6.18,9.873,-5.806,0.04087,9.878,-6.114,-0.0383,-0.0401
70.5,10.618,-6.318,10.917,-5.733,9.873,-6.497,9.995,-6.143,0.04071,10.002,-6.443,-0.0383,-0.0401
71.0,10.86,-6.649,11.194,-6.011,10.107,-6.812,10.197,-6.461,0.04076,10.21,-6.761,-0.038,-0.0401
71.5,11.079,-6.948,11.437,-6.264,10.311,-7.097,10.454,-6.75,0.04066,10.471,-7.024,-0.0372,-0.0401
72.0,11.253,-7.316,11.648,-6.593,10.472,-7.453,10.613,-7.097,0.04069,10.631,-7.362,-0.0365,-0.0401
72.5,11.359,-7.715,11.8,-6.961,10.575,-7.837,10.676,-7.518,0.04074,10.7,-7.751,-0.0362,-0.0401
73.0,11.423,-8.083,11.906,-7.3,10.633,-8.188,10.721,-7.927,0.04062,10.752,-8.125,-0.0364,-0.0401
73.5,11.485,-8.495,12.019,-7.682,10.691,-8.582,10.761,-8.387,0.04061,10.793,-8.53,-0.0362,-0.0401
74.0,11.537,-8.86,12.115,-8.022,10.74,-8.931,10.792,-8.757,0.04053,10.832,-8.907,-0.0364,-0.0401
74.5,11.579,-9.136,12.187,-8.266,10.779,-9.183,10.834,-8.917,0.04033,10.871,-9.042,-0.035,-0.0401
75.0,11.612,-9.373,12.249,-8.486,10.811,-9.409,10.849,-9.169,0.04029,10.891,-9.299,-0.0351,-0.0401
75.5,11.639,-9.552,12.298,-8.651,10.838,-9.579,10.861,-9.292,0.04018,10.894,-9.373,-0.0341,-0.0401
76.0,11.666,-9.717,12.344,-8.802,10.864,-9.735,10.888,-9.445,0.04014,10.921,-9.507,-0.0339,-0.0401
76.5,11.684,-9.838,12.377,-8.911,10.881,-9.847,10.902,-9.589,0.0401,10.936,-9.638,-0.034,-0.0401
77.0,11.688,-9.86,12.382,-8.93,10.884,-9.867,10.913,-9.668,0.04003,10.948,-9.706,-0.0342,-0.0401
77.5,11.688,-9.86,12.382,-8.93,10.884,-9.867,10.908,-9.678,0.04002,10.942,-9.706,-0.0342,-0.0401
78.0,11.688,-9.86,12.382,-8.93,10.884,-9.867,10.908,-9.745,0.04002,10.941,-9.766,-0.0343,-0.0401
78.5,11.688,-9.86,12.382,-8.929,10.884,-9.866,10.895,-9.738,0.04002,10.927,-9.753,-0.0343,-0.0401
79.0,11.688,-9.86,12.382,-8.929,10.884,-9.866,10.878,-9.797,0.04002,10.91,-9.81,-0.0343,-0.0401
79.5,11.688,-9.86,12.382,-8.929,10.884,-9.866,10.872,-9.75,0.04002,10.903,-9.759,-0.0343,-0.0401
80.0,11.688,-9.86,12.382,-8.929,10.884,-9.866,10.866,-9.697,0.04002,10.896,-9.705,-0.0342,-0.0401
80.5,11.688,-9.86,12.383,-8.929,10.885,-9.866,10.872,-9.635,0.04002,10.902,-9.641,-0.0342,-0.0401
81.0,11.688,-9.86,12.383,-8.929,10.885,-9.866,10.887,-9.68,0.04002,10.918,-9.684,-0.0342,-0.0401
81.5,11.658,-9.799,12.354,-8.869,10.859,-9.805,10.86,-9.618,0.04005,10.889,-9.616,-0.0342,-0.0401
82.0,11.744,-9.583,12.447,-8.657,10.952,-9.593,10.985,-9.461,0.04022,11.015,-9.449,-0.0343,-0.0401
82.5,12.035,-9.345,12.735,-8.437,11.235,-9.367,11.283,-9.07,0.04039,11.334,-9.052,-0.0344,-0.0401
83.0,12.226,-9.174,12.918,-8.272,11.416,-9.199,11.432,-8.876,0.04024,11.478,-8.857,-0.0343,-0.0401
83.5,12.266,-9.008,12.95,-8.112,11.449,-9.04,11.435,-8.708,0.04013,11.472,-8.695,-0.0342,-0.0401
84.0,12.213,-8.809,12.893,-7.922,11.394,-8.849,11.395,-8.525,0.04016,11.429,-8.505,-0.0342,-0.0401
84.5,12.141,-8.627,12.818,-7.748,11.323,-8.673,11.348,-8.368,0.04016,11.377,-8.346,-0.0342,-0.0401
85.0,12.034,-8.411,12.709,-7.543,11.219,-8.466,11.265,-8.138,0.04018,11.29,-8.115,-0.0343,-0.0401
85.5,11.897,-8.187,12.571,-7.33,11.085,-8.252,11.157,-7.929,0.04023,11.175,-7.907,-0.0343,-0.0401
86.0,11.741,-7.929,12.418,-7.093,10.938,-8.01,11.008,-7.718,0.04029,11.019,-7.691,-0.0342,-0.0401
86.5,11.562,-7.653,12.238,-6.833,10.768,-7.743,10.844,-7.505,0.04033,10.849,-7.475,-0.0341,-0.0401
87.0,11.339,-7.369,12.014,-6.569,10.554,-7.471,10.646,-7.213,0.04038,10.643,-7.175,-0.0342,-0.0401
87.5,11.123,-7.114,11.794,-6.328,10.34,-7.225,10.476,-6.923,0.04037,10.465,-6.88,-0.0342,-0.0401
88.0,10.867,-6.831,11.54,-6.068,10.094,-6.957,10.216,-6.646,0.04043,10.196,-6.595,-0.0343,-0.0401
88.5,10.642,-6.605,11.313,-5.856,9.876,-6.736,10.025,-6.423,0.04037,9.999,-6.369,-0.0342,-0.0401
89.0,10.358,-6.344,11.033,-5.619,9.604,-6.489,9.767,-6.179,0.04046,9.731,-6.119,-0.0342,-0.0401
89.5,10.126,-6.167,10.8,-5.463,9.379,-6.322,9.49,-6.036,0.04033,9.448,-5.974,-0.0342,-0.0401
90.0,9.816,-6.165,10.501,-5.493,9.079,-6.329,9.195,-6.013,0.04035,9.145,-5.953,-0.0343,-0.0401
90.5,9.44,-6.288,10.157,-5.639,8.724,-6.447,8.81,-6.098,0.04043,8.752,-6.048,-0.0345,-0.0401
91.0,9.187,-6.369,9.921,-5.732,8.482,-6.522,8.547,-6.238,0.04027,8.485,-6.195,-0.0343,-0.0401
91.5,8.986,-6.375,9.731,-5.745,8.291,-6.525,8.384,-6.285,0.04018,8.319,-6.247,-0.034,-0.0401
92.0,8.848,-6.221,9.602,-5.601,8.168,-6.376,8.257,-6.117,0.04021,8.192,-6.074,-0.0341,-0.0401
92.5,8.809,-5.897,9.565,-5.289,8.135,-6.063,8.242,-5.774,0.04037,8.18,-5.723,-0.034,-0.0401
93.0,8.859,-5.488,9.61,-4.897,8.185,-5.672,8.311,-5.4,0.04048,8.254,-5.335,-0.0339,-0.0401
93.5,8.914,-5.076,9.655,-4.501,8.235,-5.276,8.366,-5.019,0.0405,8.314,-4.945,-0.0338,-0.0401
94.0,8.929,-4.706,9.66,-4.151,8.247,-4.927,8.392,-4.65,0.04045,8.343,-4.565,-0.0338,-0.0401
94.5,8.89,-4.294,9.612,-3.754,8.205,-4.529,8.384,-4.263,0.04055,8.337,-4.169,-0.0336,-0.0401
95.0,8.815,-3.93,9.531,-3.411,8.134,-4.184,8.314,-3.916,0.04049,8.266,-3.813,-0.0336,-0.0401
95.5,8.687,-3.536,9.398,-3.041,8.004,-3.813,8.216,-3.531,0.04057,8.164,-3.418,-0.0335,-0.0401
96.0,8.52,-3.158,9.226,-2.686,7.848,-3.451,8.053,-3.186,0.04058,7.996,-3.065,-0.0334,-0.0401
96.5,8.342,-2.829,9.042,-2.374,7.671,-3.135,7.912,-2.877,0.04055,7.849,-2.749,-0.0332,-0.0401
97.0,8.122,-2.479,8.818,-2.046,7.457,-2.8,7.672,-2.521,0.04061,7.602,-2.386,-0.0334,-0.0401
97.5,7.895,-2.182,8.59,-1.77,7.235,-2.519,7.493,-2.234,0.04056,7.412,-2.092,-0.0333,-0.0401
98.0,7.633,-1.86,8.327,-1.473,6.982,-2.214,7.197,-1.909,0.04057,7.11,-1.763,-0.0336,-0.0401
98.5,7.356,-1.55,8.044,-1.18,6.709,-1.911,6.965,-1.6,0.04067,6.865,-1.444,-0.0335,-0.0401
99.0,7.095,-1.281,7.782,-0.93,6.456,-1.652,6.671,-1.335,0.0406,6.567,-1.177,-0.0336,-0.0401
99.5,6.799,-0.989,7.491,-0.665,6.176,-1.376,6.318,-1.039,0.04065,6.21,-0.88,-0.0341,-0.0401
100.0,6.501,-0.7,7.194,-0.4,5.889,-1.101,6.02,-0.742,0.04067,5.903,-0.577,-0.0343,-0.0401
100.5,6.226,-0.446,6.915,-0.161,5.62,-0.851,5.656,-0.503,0.04063,5.541,-0.342,-0.0345,-0.0401
101.0,5.919,-0.166,6.614,0.091,5.329,-0.588,5.342,-0.228,0.04067,5.221,-0.064,-0.0347,-0.0401
101.5,5.636,0.079,6.335,0.313,5.058,-0.355,5.083,-0.008,0.04062,4.957,0.16,-0.0344,-0.0401
102.0,5.323,0.354,6.029,0.56,4.761,-0.096,4.767,0.238,0.04069,4.638,0.409,-0.0343,-0.0401
102.5,5.008,0.625,5.714,0.809,4.457,0.164,4.49,0.506,0.04072,4.35,0.682,-0.0342,-0.0401
103.0,4.721,0.864,5.427,1.029,4.182,0.398,4.217,0.754,0.04066,4.069,0.936,-0.0342,-0.0401
103.5,4.399,1.128,5.114,1.265,3.877,0.646,3.913,1.008,0.04072,3.758,1.193,-0.0342,-0.0401
104.0,4.106,1.362,4.827,1.475,3.6,0.868,3.651,1.223,0.04066,3.489,1.411,-0.0339,-0.0401
104.5,3.788,1.629,4.519,1.715,3.299,1.117,3.337,1.452,0.04066,3.173,1.643,-0.0337,-0.0401
105.0,3.47,1.897,4.204,1.958,2.995,1.373,3.032,1.726,0.04076,2.86,1.922,-0.0338,-0.0401
105.5,3.178,2.131,3.907,2.174,2.707,1.601,2.726,1.983,0.04071,2.548,2.183,-0.0342,-0.0401
106.0,2.848,2.384,3.58,2.404,2.391,1.847,2.433,2.233,0.04078,2.245,2.438,-0.034,-0.0401
106.5,2.523,2.644,3.259,2.64,2.082,2.096,2.159,2.482,0.04079,1.961,2.693,-0.0336,-0.0401
