t,tx,rx,relayed,dup_dropped
2.0,6,5,5,5
4.0,16,24,24,24
6.0,26,45,44,44
8.0,36,65,64,64
10.0,46,85,84,84
12.0,56,108,104,103
14.0,66,130,124,122
16.0,76,150,144,142
18.0,86,171,164,161
20.0,96,191,184,181
22.0,106,213,204,201
24.0,116,235,223,219
26.0,126,256,243,239
28.0,136,279,263,258
30.0,146,301,283,278
32.0,156,325,301,296
34.0,166,347,320,314
36.0,176,369,340,333
38.0,188,395,360,333
40.0,199,419,378,334
42.0,212,444,401,346
44.0,222,466,421,366
46.0,232,488,441,386
48.0,242,510,461,406
50.0,252,532,481,426
52.0,262,555,501,443
54.0,272,579,520,457
56.0,282,602,538,465
58.0,292,625,557,480
60.0,302,648,576,499
62.0,312,670,596,518
64.0,322,694,615,535
66.0,333,718,637,556
68.0,344,742,659,577
70.0,356,768,683,601
72.0,368,794,707,625
74.0,379,819,729,647
76.0,391,845,753,671
78.0,402,871,776,694
80.0,412,893,796,714
82.0,422,915,816,734
84.0,432,937,836,754
86.0,442,959,855,773
88.0,452,981,875,793
90.0,462,1002,895,813
92.0,472,1023,915,832
94.0,482,1044,932,838
96.0,492,1065,950,854
98.0,502,1087,970,873
100.0,512,1107,990,893
102.0,522,1128,1010,913
104.0,532,1148,1030,933
106.0,542,1169,1050,953
108.0,552,1192,1070,973
110.0,562,1216,1090,993
112.0,572,1238,1110,1013
114.0,582,1260,1130,1033
116.0,593,1284,1152,1055
118.0,605,1308,1174,1075
120.0,616,1334,1198,1098
122.0,628,1360,1222,1122
124.0,640,1384,1244,1144
126.0,651,1411,1268,1168
128.0,662,1434,1289,1189
130.0,672,1456,1309,1209
132.0,682,1478,1329,1229
134.0,692,1500,1348,1247
136.0,702,1522,1368,1266
138.0,712,1544,1388,1286
140.0,722,1566,1408,1306
142.0,732,1587,1428,1326
144.0,742,1607,1448,1344
146.0,752,1628,1468,1364
148.0,762,1649,1488,1384
150.0,772,1670,1508,1404
152.0,782,1690,1528,1424
154.0,792,1710,1547,1443
156.0,802,1731,1567,1463
158.0,812,1751,1587,1483
160.0,822,1771,1607,1503
162.0,832,1791,1627,1523
164.0,842,1811,1647,1543
166.0,852,1831,1667,1563
168.0,862,1851,1687,1583
170.0,872,1871,1707,1603
172.0,882,1891,1727,1623
174.0,892,1911,1747,1643
176.0,902,1931,1767,1663
178.0,912,1952,1787,1683
180.0,922,1972,1807,1703
182.0,932,1992,1827,1723
184.0,942,2013,1847,1743
186.0,952,2033,1867,1763
188.0,962,2053,1887,1783
190.0,972,2073,1907,1803
192.0,982,2093,1927,1823
194.0,992,2114,1947,1843
196.0,1002,2134,1967,1863
198.0,1012,2154,1987,1883
200.0,1022,2174,2007,1903
202.0,1032,2194,2027,1923
204.0,1042,2214,2047,1943
206.0,1052,2234,2067,1963
208.0,1062,2254,2087,1983
210.0,1072,2274,2107,2003
212.0,1082,2294,2127,2023
214.0,1092,2314,2147,2043
216.0,1102,2334,2167,2063
218.0,1112,2354,2187,2083
220.0,1122,2375,2207,2103
222.0,1132,2396,2227,2123
224.0,1142,2416,2247,2143
226.0,1152,2436,2267,2163
228.0,1162,2456,2287,2183
230.0,1172,2476,2307,2203
232.0,1182,2496,2327,2223
234.0,1192,2518,2347,2243
236.0,1202,2538,2367,2263
238.0,1212,2558,2387,2283
240.0,1222,2578,2407,2303
242.0,1232,2598,2427,2323
244.0,1242,2619,2447,2343
246.0,1252,2639,2467,2363
248.0,1262,2659,2487,2383
250.0,1272,2679,2507,2403
252.0,1282,2699,2527,2423
254.0,1292,2719,2547,2443
256.0,1302,2740,2567,2463
258.0,1312,2761,2587,2483
260.0,1322,2781,2607,2503
262.0,1332,2801,2627,2523
264.0,1342,2821,2647,2543
266.0,1352,2841,2667,2563
268.0,1362,2861,2687,2583
270.0,1372,2881,2707,2602
272.0,1382,2901,2727,2622
274.0,1392,2921,2747,2642
276.0,1402,2941,2767,2662
