t,own_known,merged_known,total
1.0,0,0,45369
2.0,2072,2072,45369
3.0,4606,4628,45369
4.0,6170,6689,45369
5.0,7023,7514,45369
6.0,7617,8050,45369
7.0,7889,8350,45369
8.0,8248,8724,45369
9.0,8770,9273,45369
10.0,9836,10421,45369
11.0,10451,11145,45369
12.0,11325,12095,45369
13.0,12061,12874,45369
14.0,12808,13653,45369
15.0,13501,14339,45369
16.0,13919,14776,45369
17.0,14516,15400,45369
18.0,15099,16047,45369
19.0,15744,16836,45369
20.0,16393,17740,45369
21.0,17010,18569,45369
22.0,17615,19501,45369
23.0,18243,20368,45369
24.0,18689,21038,45369
25.0,19299,21800,45369
26.0,19910,22536,45369
27.0,20477,23204,45369
28.0,20972,23797,45369
29.0,21450,24490,45369
30.0,22005,25313,45369
31.0,22527,26126,45369
32.0,23107,26963,45369
33.0,23772,27867,45369
34.0,24437,28753,45369
35.0,25116,29646,45369
36.0,25666,30275,45369
37.0,26051,30851,45369
38.0,26286,31241,45369
39.0,26422,31565,45369
40.0,26480,31813,45369
41.0,26531,32144,45369
42.0,26583,32476,45369
43.0,26605,32691,45369
44.0,26660,32893,45369
45.0,26712,33022,45369
46.0,26739,33101,45369
47.0,26810,33163,45369
48.0,26906,33205,45369
49.0,27026,33244,45369
50.0,27106,33263,45369
51.0,27277,33301,45369
52.0,27428,33344,45369
53.0,27656,33419,45369
54.0,27994,33561,45369
55.0,28140,33646,45369
56.0,28438,33818,45369
57.0,28776,34060,45369
58.0,28994,34209,45369
59.0,29343,34472,45369
60.0,29702,34755,45369
61.0,30045,35075,45369
62.0,30396,35378,45369
63.0,30603,35589,45369
64.0,31000,35963,45369
65.0,31255,36205,45369
66.0,31508,36400,45369
67.0,31636,36514,45369
68.0,31786,36634,45369
69.0,31898,36731,45369
70.0,31949,36770,45369
71.0,32012,36820,45369
72.0,32079,36916,45369
73.0,32102,37055,45369
74.0,32120,37169,45369
75.0,32128,37370,45369
76.0,32137,37498,45369
77.0,32165,37558,45369
78.0,32168,37609,45369
79.0,32187,37643,45369
80.0,32218,37658,45369
81.0,32252,37662,45369
82.0,32277,37669,45369
83.0,32311,37672,45369
84.0,32340,37674,45369
85.0,32355,37674,45369
86.0,32377,37676,45369
87.0,32387,37678,45369
88.0,32407,37678,45369
89.0,32435,37678,45369
90.0,32457,37679,45369
91.0,32481,37679,45369
92.0,32499,37682,45369
93.0,32508,37682,45369
94.0,32514,37684,45369
95.0,32517,37689,45369
96.0,32518,37694,45369
97.0,32521,37699,45369
98.0,32523,37702,45369
99.0,32554,37713,45369
100.0,32566,37722,45369
101.0,32604,37735,45369
102.0,32691,37764,45369
103.0,32732,37782,45369
104.0,32808,37828,45369
105.0,32934,37884,45369
106.0,33065,37942,45369
107.0,33395,38092,45369
108.0,34140,38481,45369
109.0,34716,38882,45369
110.0,35495,39477,45369
111.0,36243,40083,45369
112.0,36705,40468,45369
113.0,37423,41112,45369
114.0,38071,41695,45369
115.0,38473,42075,45369
116.0,38899,42466,45369
117.0,39103,42667,45369
118.0,39224,42792,45369
119.0,39354,42939,45369
120.0,39455,43117,45369
121.0,39503,43255,45369
122.0,39578,43400,45369
123.0,39591,43465,45369
124.0,39612,43506,45369
125.0,39638,43541,45369
126.0,39649,43546,45369
127.0,39660,43553,45369
128.0,39682,43563,45369
129.0,39719,43581,45369
130.0,39767,43594,45369
131.0,39802,43607,45369
132.0,39845,43613,45369
133.0,39881,43620,45369
134.0,39886,43620,45369
135.0,39902,43623,45369
136.0,39919,43627,45369
137.0,39948,43636,45369
138.0,39954,43653,45369
139.0,39964,43672,45369
140.0,39976,43697,45369
141.0,39989,43708,45369
142.0,39999,43720,45369
143.0,40001,43736,45369
144.0,40008,43758,45369
145.0,40010,43779,45369
146.0,40012,43797,45369
147.0,40025,43812,45369
148.0,40035,43820,45369
149.0,40048,43826,45369
150.0,40051,43826,45369
151.0,40044,43829,45369
152.0,40035,43834,45369
153.0,40038,43851,45369
154.0,40045,43916,45369
155.0,40053,44017,45369
156.0,40052,44083,45369
157.0,40053,44135,45369
158.0,40075,44149,45369
159.0,40076,44173,45369
160.0,40074,44184,45369
161.0,40075,44188,45369
162.0,40080,44195,45369
163.0,40096,44205,45369
164.0,40093,44212,45369
165.0,40100,44214,45369
166.0,40103,44221,45369
167.0,40109,44223,45369
168.0,40099,44224,45369
169.0,40105,44224,45369
170.0,40108,44227,45369
171.0,40103,44227,45369
172.0,40104,44228,45369
173.0,40109,44230,45369
174.0,40108,44232,45369
175.0,40108,44233,45369
176.0,40116,44233,45369
177.0,40121,44237,45369
178.0,40125,44239,45369
179.0,40124,44239,45369
180.0,40119,44247,45369
181.0,40119,44249,45369
182.0,40131,44249,45369
183.0,40128,44249,45369
184.0,40127,44249,45369
185.0,40132,44251,45369
186.0,40142,44253,45369
187.0,40136,44254,45369
188.0,40138,44256,45369
189.0,40143,44258,45369
190.0,40137,44259,45369
191.0,40144,44259,45369
192.0,40151,44260,45369
193.0,40154,44262,45369
194.0,40152,44263,45369
195.0,40154,44263,45369
196.0,40143,44266,45369
197.0,40152,44267,45369
198.0,40161,44267,45369
199.0,40155,44267,45369
200.0,40164,44267,45369
201.0,40169,44267,45369
202.0,40171,44267,45369
203.0,40169,44267,45369
204.0,40167,44267,45369
205.0,40168,44267,45369
206.0,40158,44269,45369
207.0,40158,44269,45369
208.0,40153,44269,45369
209.0,40158,44269,45369
210.0,40160,44269,45369
211.0,40158,44269,45369
212.0,40164,44269,45369
213.0,40168,44270,45369
214.0,40164,44277,45369
215.0,40171,44281,45369
216.0,40174,44289,45369
217.0,40178,44289,45369
218.0,40177,44292,45369
219.0,40178,44293,45369
220.0,40172,44293,45369
221.0,40169,44294,45369
222.0,40172,44300,45369
223.0,40174,44300,45369
224.0,40178,44300,45369
225.0,40181,44303,45369
226.0,40186,44303,45369
227.0,40184,44303,45369
228.0,40180,44303,45369
229.0,40181,44306,45369
230.0,40179,44309,45369
231.0,40174,44315,45369
232.0,40173,44315,45369
233.0,40175,44318,45369
234.0,40181,44318,45369
235.0,40183,44318,45369
236.0,40181,44318,45369
237.0,40181,44322,45369
238.0,40182,44324,45369
239.0,40180,44324,45369
240.0,40177,44326,45369
241.0,40179,44326,45369
