t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
2.0,-10.2,-12.8,-10.2,-12.8,-10.2,-12.8,-10.171,-12.872,0.04002,-10.171,-12.872,0.0,0.0855
2.5,-10.203,-12.758,-10.206,-12.753,-10.206,-12.753,-10.173,-12.861,0.04005,-10.173,-12.861,-0.0,0.0855
3.0,-10.242,-12.643,-10.252,-12.625,-10.249,-12.624,-10.239,-12.706,0.04021,-10.239,-12.706,-0.0002,0.0855
3.5,-10.258,-12.495,-10.268,-12.463,-10.263,-12.462,-10.272,-12.573,0.04041,-10.272,-12.573,0.0004,0.0855
4.0,-10.218,-12.317,-10.223,-12.272,-10.217,-12.271,-10.254,-12.384,0.0407,-10.254,-12.384,0.0001,0.0855
4.5,-10.114,-12.111,-10.11,-12.051,-10.1,-12.052,-10.118,-12.175,0.04106,-10.118,-12.176,0.0012,0.0855
5.0,-9.958,-11.889,-9.939,-11.814,-9.928,-11.817,-9.941,-11.892,0.04178,-9.94,-11.891,-0.0045,0.0855
5.5,-9.794,-11.717,-9.759,-11.629,-9.75,-11.63,-9.76,-11.688,0.04193,-9.756,-11.684,-0.0072,0.0855
6.0,-9.577,-11.522,-9.518,-11.416,-9.51,-11.415,-9.565,-11.455,0.04298,-9.56,-11.453,-0.0074,0.0855
6.5,-9.392,-11.354,-9.318,-11.236,-9.312,-11.234,-9.387,-11.311,0.04464,-9.387,-11.314,0.0016,0.0855
7.0,-9.214,-11.152,-9.125,-11.013,-9.121,-11.009,-9.291,-11.039,0.04618,-9.289,-11.055,0.0037,0.0855
7.5,-9.134,-10.885,-9.044,-10.719,-9.041,-10.714,-9.188,-10.759,0.04781,-9.188,-10.772,0.0036,0.0855
8.0,-9.18,-10.529,-9.099,-10.328,-9.099,-10.324,-9.258,-10.382,0.04979,-9.262,-10.403,0.0085,0.0855
8.5,-9.236,-10.248,-9.156,-10.021,-9.162,-10.018,-9.341,-10.074,0.0502,-9.343,-10.1,0.0097,0.0855
9.0,-9.126,-10.088,-9.02,-9.849,-9.032,-9.842,-9.232,-9.945,0.05149,-9.251,-10.0,0.0269,0.0855
9.5,-8.854,-9.976,-8.724,-9.746,-8.741,-9.725,-8.951,-9.841,0.05159,-8.981,-9.902,0.0307,0.0855
10.0,-8.448,-9.918,-8.275,-9.703,-8.294,-9.671,-8.509,-9.759,0.05188,-8.534,-9.807,0.0215,0.0855
10.5,-8.074,-9.897,-7.865,-9.696,-7.884,-9.647,-8.124,-9.772,0.0541,-8.182,-9.837,0.0351,0.0855
11.0,-7.66,-9.864,-7.419,-9.677,-7.439,-9.61,-7.686,-9.775,0.05684,-7.785,-9.85,0.0461,0.0855
11.5,-7.249,-9.807,-6.972,-9.63,-6.994,-9.547,-7.231,-9.729,0.05924,-7.35,-9.798,0.0461,0.0855
12.0,-6.885,-9.726,-6.569,-9.551,-6.595,-9.451,-6.833,-9.594,0.06116,-6.933,-9.656,0.0358,0.0855
12.5,-6.49,-9.602,-6.142,-9.429,-6.171,-9.321,-6.408,-9.505,0.06585,-6.55,-9.571,0.0434,0.0855
13.0,-6.147,-9.456,-5.77,-9.282,-5.802,-9.164,-6.066,-9.317,0.06903,-6.212,-9.4,0.0433,0.0855
13.5,-5.778,-9.266,-5.356,-9.083,-5.396,-8.952,-5.654,-9.11,0.07315,-5.808,-9.193,0.0413,0.0855
14.0,-5.421,-9.054,-4.964,-8.863,-5.009,-8.722,-5.294,-8.886,0.07804,-5.49,-8.998,0.0496,0.0855
14.5,-5.105,-8.854,-4.618,-8.656,-4.67,-8.504,-4.926,-8.694,0.0808,-5.118,-8.789,0.044,0.0855
15.0,-4.756,-8.627,-4.226,-8.416,-4.283,-8.255,-4.561,-8.431,0.08351,-4.764,-8.545,0.0454,0.0855
15.5,-4.414,-8.398,-3.852,-8.182,-3.918,-8.009,-4.19,-8.208,0.08675,-4.414,-8.328,0.0467,0.0855
16.0,-4.08,-8.236,-3.481,-8.019,-3.553,-7.834,-3.847,-8.036,0.08857,-4.103,-8.178,0.0518,0.0855
16.5,-3.699,-8.069,-3.064,-7.853,-3.141,-7.654,-3.457,-7.857,0.09113,-3.744,-8.02,0.0558,0.0855
17.0,-3.366,-7.9,-2.692,-7.677,-2.775,-7.468,-3.071,-7.684,0.09264,-3.344,-7.829,0.0498,0.0855
17.5,-3.008,-7.69,-2.297,-7.46,-2.385,-7.241,-2.736,-7.406,0.09172,-3.025,-7.594,0.0536,0.0855
18.0,-2.659,-7.464,-1.907,-7.224,-2.002,-6.994,-2.338,-7.155,0.09329,-2.597,-7.325,0.0457,0.0855
18.5,-2.349,-7.255,-1.557,-7.001,-1.662,-6.758,-2.004,-6.931,0.09596,-2.288,-7.113,0.0479,0.0855
19.0,-2.012,-7.011,-1.186,-6.75,-1.298,-6.495,-1.637,-6.675,0.09845,-1.924,-6.857,0.0461,0.0855
19.5,-1.715,-6.784,-0.855,-6.511,-0.976,-6.245,-1.333,-6.437,0.10077,-1.661,-6.646,0.0513,0.0855
20.0,-1.393,-6.521,-0.495,-6.233,-0.622,-5.96,-0.987,-6.178,0.10497,-1.37,-6.416,0.0571,0.0855
20.5,-1.075,-6.259,-0.139,-5.96,-0.275,-5.675,-0.637,-5.909,0.10679,-1.027,-6.148,0.0561,0.0855
21.0,-0.756,-6.071,0.215,-5.768,0.072,-5.469,-0.281,-5.719,0.10815,-0.677,-5.952,0.0545,0.0855
21.5,-0.386,-5.882,0.629,-5.573,0.482,-5.267,0.063,-5.491,0.10932,-0.408,-5.793,0.0646,0.0855
22.0,-0.024,-5.678,1.035,-5.359,0.883,-5.043,0.461,-5.301,0.11473,-0.088,-5.638,0.0711,0.0855
22.5,0.29,-5.476,1.39,-5.143,1.23,-4.816,0.823,-5.08,0.11989,0.292,-5.404,0.0663,0.0855
23.0,0.629,-5.234,1.761,-4.891,1.591,-4.55,1.154,-4.815,0.12251,0.562,-5.186,0.0722,0.0855
23.5,0.925,-5.006,2.085,-4.652,1.91,-4.304,1.468,-4.583,0.12423,0.844,-4.972,0.0738,0.0855
24.0,1.246,-4.742,2.446,-4.37,2.265,-4.014,1.817,-4.296,0.12596,1.18,-4.697,0.0733,0.0855
24.5,1.543,-4.472,2.77,-4.082,2.58,-3.718,2.117,-3.992,0.12646,1.473,-4.407,0.0728,0.0855
25.0,1.737,-4.163,2.985,-3.746,2.786,-3.376,2.307,-3.672,0.12938,1.592,-4.145,0.0795,0.0855
25.5,1.913,-3.787,3.182,-3.34,2.973,-2.965,2.461,-3.236,0.12714,1.761,-3.732,0.0783,0.0855
26.0,2.067,-3.446,3.359,-2.968,3.145,-2.591,2.63,-2.887,0.12835,1.886,-3.424,0.0819,0.0855
26.5,2.24,-3.068,3.557,-2.556,3.339,-2.177,2.813,-2.484,0.12843,2.045,-3.056,0.0836,0.0855
27.0,2.42,-2.693,3.762,-2.151,3.538,-1.769,2.99,-2.083,0.12825,2.198,-2.692,0.0856,0.0855
27.5,2.592,-2.361,3.956,-1.793,3.725,-1.408,3.161,-1.721,0.12542,2.383,-2.336,0.084,0.0855
28.0,2.792,-1.996,4.179,-1.405,3.941,-1.015,3.368,-1.335,0.12342,2.595,-1.959,0.0828,0.0855
28.5,2.999,-1.635,4.413,-1.014,4.169,-0.621,3.585,-0.97,0.12479,2.744,-1.655,0.0882,0.0855
29.0,3.182,-1.309,4.619,-0.665,4.371,-0.269,3.778,-0.613,0.11971,2.993,-1.268,0.0826,0.0855
29.5,3.412,-0.965,4.877,-0.298,4.62,0.103,4.015,-0.254,0.11783,3.22,-0.924,0.0827,0.0855
30.0,3.649,-0.678,5.145,0.011,4.881,0.418,4.277,0.053,0.11395,3.506,-0.598,0.0793,0.0855
30.5,3.934,-0.374,5.468,0.341,5.196,0.755,4.492,0.423,0.1128,3.732,-0.247,0.0803,0.0855
31.0,4.221,-0.074,5.786,0.661,5.506,1.083,4.773,0.738,0.11209,3.982,0.039,0.0824,0.0855
31.5,4.478,0.198,6.067,0.948,5.781,1.375,5.009,1.044,0.10764,4.261,0.369,0.0789,0.0855
32.0,4.767,0.498,6.381,1.262,6.092,1.693,5.294,1.339,0.10829,4.49,0.62,0.0829,0.0855
32.5,5.025,0.739,6.664,1.511,6.369,1.948,5.587,1.576,0.10234,4.817,0.897,0.0787,0.0855
33.0,5.392,0.889,7.062,1.657,6.763,2.103,5.97,1.708,0.10182,5.157,1.016,0.0805,0.0855
33.5,5.783,1.027,7.491,1.8,7.188,2.259,6.384,1.85,0.10043,5.546,1.16,0.0808,0.0855
34.0,6.121,1.185,7.859,1.966,7.552,2.431,6.753,2.003,0.09971,5.897,1.318,0.0803,0.0855
34.5,6.481,1.391,8.261,2.186,7.952,2.654,7.153,2.201,0.10045,6.254,1.503,0.0815,0.0855
35.0,6.83,1.617,8.645,2.426,8.335,2.897,7.534,2.428,0.10098,6.609,1.722,0.0817,0.0855
35.5,7.134,1.834,8.978,2.657,8.663,3.134,7.854,2.646,0.10184,6.888,1.919,0.0833,0.0855
36.0,7.459,2.093,9.331,2.93,9.012,3.413,8.199,2.901,0.10335,7.18,2.144,0.0854,0.0855
36.5,7.698,2.312,9.584,3.163,9.262,3.648,8.444,3.127,0.10593,7.4,2.348,0.0862,0.0855
37.0,7.78,2.662,9.659,3.546,9.341,4.031,8.507,3.519,0.10841,7.462,2.706,0.0864,0.0855
37.5,7.779,3.076,9.649,3.99,9.338,4.474,8.504,3.962,0.11102,7.459,3.114,0.0864,0.0855
38.0,7.766,3.45,9.629,4.397,9.323,4.882,8.49,4.37,0.11342,7.446,3.489,0.0864,0.0855
38.5,7.763,3.866,9.622,4.847,9.325,5.331,8.466,4.827,0.11556,7.413,3.895,0.0877,0.0855
39.0,7.78,4.239,9.639,5.259,9.344,5.743,8.476,5.243,0.11812,7.428,4.28,0.0876,0.0855
39.5,7.832,4.632,9.694,5.676,9.408,6.159,8.518,5.673,0.12095,7.481,4.684,0.087,0.0855
40.0,8.028,4.971,9.906,6.039,9.625,6.519,8.739,6.03,0.12457,7.682,5.009,0.0871,0.0855
40.5,8.274,5.25,10.172,6.345,9.893,6.824,8.992,6.296,0.12621,7.829,5.188,0.0934,0.0855
41.0,8.566,5.546,10.485,6.67,10.206,7.15,9.298,6.569,0.12574,8.011,5.369,0.1002,0.0855
41.5,8.863,5.837,10.796,6.983,10.519,7.459,9.609,6.818,0.12431,8.191,5.527,0.1072,0.0855
42.0,9.111,6.063,11.06,7.224,10.788,7.695,9.877,6.996,0.11681,8.4,5.689,0.1098,0.0855
42.5,9.355,6.116,11.331,7.283,11.06,7.753,10.117,6.989,0.09492,8.752,5.857,0.1032,0.0855
43.0,9.469,6.19,11.449,7.366,11.177,7.838,10.21,7.044,0.08918,8.847,5.944,0.1031,0.0855
43.5,9.439,6.413,11.401,7.608,11.144,8.082,10.173,7.24,0.07386,8.961,6.3,0.095,0.0855
44.0,9.351,6.817,11.286,8.052,11.048,8.531,10.071,7.629,0.06789,8.893,6.719,0.0942,0.0855
44.5,9.301,7.186,11.216,8.456,10.993,8.937,9.994,7.938,0.05223,9.029,7.257,0.084,0.0855
45.0,9.224,7.594,11.115,8.892,10.905,9.376,9.835,8.227,0.04821,8.896,7.62,0.0866,0.0855
