t,own_known,merged_known,total
215.0,40182,44275,45369
216.0,40185,44277,45369
217.0,40199,44280,45369
218.0,40214,44282,45369
219.0,40214,44281,45369
220.0,40224,44282,45369
221.0,40230,44287,45369
222.0,40231,44287,45369
223.0,40233,44288,45369
224.0,40235,44291,45369
225.0,40237,44290,45369
226.0,40233,44289,45369
227.0,40233,44288,45369
228.0,40232,44290,45369
229.0,40235,44295,45369
230.0,40256,44300,45369
231.0,40276,44300,45369
232.0,40287,44303,45369
233.0,40301,44304,45369
234.0,40301,44303,45369
235.0,40300,44303,45369
236.0,40308,44307,45369
237.0,40313,44306,45369
238.0,40319,44307,45369
239.0,40318,44309,45369
240.0,40322,44310,45369
241.0,40330,44311,45369
242.0,40332,44317,45369
243.0,40335,44317,45369
244.0,40333,44317,45369
245.0,40333,44314,45369
246.0,40332,44313,45369
247.0,40330,44314,45369
248.0,40335,44316,45369
249.0,40332,44316,45369
250.0,40337,44319,45369
251.0,40336,44322,45369
252.0,40336,44321,45369
253.0,40335,44321,45369
254.0,40333,44322,45369
255.0,40333,44322,45369
256.0,40336,44322,45369
257.0,40340,44320,45369
258.0,40345,44321,45369
259.0,40348,44322,45369
260.0,40353,44322,45369
261.0,40356,44323,45369
262.0,40359,44322,45369
263.0,40361,44322,45369
264.0,40357,44322,45369
265.0,40355,44322,45369
266.0,40363,44322,45369
267.0,40369,44323,45369
268.0,40372,44323,45369
269.0,40372,44323,45369
270.0,40375,44324,45369
271.0,40377,44325,45369
272.0,40374,44325,45369
273.0,40371,44325,45369
274.0,40370,44325,45369
275.0,40369,44324,45369
276.0,40370,44324,45369
