t,tx,rx,relayed,dup_dropped
2.0,3,8,8,8
4.0,13,28,28,28
6.0,23,48,48,48
8.0,33,68,68,68
10.0,43,88,88,88
12.0,53,108,108,108
14.0,63,129,128,127
16.0,73,149,148,147
18.0,83,169,168,166
20.0,93,191,188,185
22.0,103,211,208,205
24.0,113,232,228,225
26.0,123,253,248,245
28.0,133,274,268,265
30.0,143,296,288,285
32.0,153,318,308,305
34.0,163,341,328,325
36.0,173,363,348,344
38.0,184,387,370,362
40.0,195,411,391,374
42.0,207,427,405,377
44.0,218,453,428,400
46.0,228,475,448,420
48.0,238,498,468,440
50.0,248,520,488,460
52.0,258,542,508,480
54.0,268,564,528,494
56.0,278,586,548,512
58.0,288,609,567,529
60.0,298,633,587,549
62.0,308,655,607,569
64.0,318,678,627,589
66.0,328,700,647,609
68.0,339,725,669,630
70.0,351,751,693,654
72.0,362,776,716,677
74.0,375,801,739,700
76.0,386,827,763,724
78.0,397,852,786,747
80.0,408,876,808,769
82.0,418,899,828,789
84.0,428,922,848,809
86.0,438,944,868,829
88.0,448,966,888,849
90.0,458,988,908,869
92.0,468,1010,928,889
94.0,478,1032,948,908
96.0,488,1054,968,925
98.0,498,1076,988,945
100.0,508,1099,1008,964
102.0,518,1121,1028,984
104.0,528,1141,1048,1004
106.0,538,1163,1068,1024
108.0,548,1184,1088,1044
110.0,558,1204,1108,1061
112.0,568,1225,1128,1080
114.0,578,1246,1148,1099
116.0,588,1267,1168,1117
118.0,600,1293,1192,1139
120.0,611,1317,1214,1160
122.0,623,1343,1238,1184
124.0,635,1369,1262,1208
126.0,646,1393,1284,1230
128.0,658,1419,1308,1254
130.0,670,1446,1332,1278
132.0,681,1468,1352,1298
134.0,691,1491,1372,1318
136.0,701,1513,1392,1338
138.0,711,1535,1412,1358
140.0,721,1557,1432,1378
142.0,731,1579,1452,1398
144.0,741,1601,1472,1418
146.0,751,1623,1492,1438
148.0,761,1646,1511,1457
150.0,771,1668,1531,1477
152.0,781,1688,1551,1496
154.0,791,1708,1571,1516
156.0,801,1729,1591,1536
158.0,811,1751,1611,1556
160.0,821,1771,1631,1576
162.0,831,1792,1651,1596
164.0,841,1813,1671,1616
166.0,851,1833,1691,1636
168.0,861,1853,1711,1656
170.0,871,1873,1731,1676
172.0,881,1894,1751,1696
174.0,891,1915,1771,1716
176.0,901,1935,1791,1736
178.0,911,1955,1811,1756
180.0,921,1975,1831,1776
182.0,931,1996,1851,1796
184.0,942,2017,1871,1816
186.0,951,2037,1891,1836
188.0,961,2057,1911,1856
190.0,971,2077,1931,1876
192.0,981,2097,1951,1896
194.0,991,2117,1971,1916
196.0,1001,2137,1991,1936
198.0,1011,2158,2011,1956
200.0,1021,2178,2031,1976
202.0,1031,2198,2051,1996
204.0,1041,2218,2071,2016
206.0,1051,2239,2091,2035
208.0,1061,2259,2111,2055
210.0,1071,2280,2131,2075
212.0,1081,2300,2151,2095
214.0,1091,2321,2171,2115
216.0,1101,2341,2191,2135
218.0,1111,2362,2211,2155
220.0,1121,2382,2231,2175
222.0,1131,2403,2251,2195
224.0,1141,2424,2271,2215
226.0,1152,2445,2291,2234
228.0,1161,2465,2311,2254
230.0,1171,2485,2331,2274
232.0,1181,2506,2351,2294
234.0,1191,2527,2371,2314
236.0,1201,2547,2391,2334
238.0,1211,2568,2411,2354
240.0,1221,2588,2431,2374
242.0,1231,2608,2451,2394
244.0,1241,2628,2471,2414
246.0,1251,2648,2491,2434
248.0,1261,2668,2511,2454
250.0,1271,2688,2531,2474
252.0,1281,2709,2551,2494
254.0,1291,2730,2571,2514
256.0,1301,2750,2591,2534
258.0,1311,2771,2611,2554
260.0,1321,2793,2631,2574
262.0,1331,2813,2651,2594
264.0,1341,2833,2671,2614
266.0,1351,2855,2691,2634
268.0,1361,2875,2711,2654
270.0,1371,2895,2731,2674
272.0,1381,2914,2750,2693
274.0,1391,2935,2770,2713
276.0,1401,2955,2790,2733
