t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
1.5,-10.2,-12.8,-10.2,-12.8,-10.2,-12.8,-10.252,-12.697,0.04001,-10.252,-12.697,0.0,0.0842
2.0,-10.2,-12.8,-10.2,-12.801,-10.2,-12.801,-10.243,-12.713,0.04002,-10.243,-12.713,0.0,0.0842
2.5,-10.218,-12.784,-10.222,-12.783,-10.222,-12.783,-10.257,-12.659,0.04004,-10.257,-12.659,0.0,0.0842
3.0,-10.318,-12.76,-10.333,-12.763,-10.333,-12.759,-10.371,-12.665,0.04015,-10.371,-12.665,0.0001,0.0842
3.5,-10.326,-12.761,-10.34,-12.763,-10.339,-12.759,-10.377,-12.695,0.04003,-10.377,-12.695,0.0004,0.0842
4.0,-10.326,-12.761,-10.341,-12.763,-10.34,-12.759,-10.387,-12.724,0.04002,-10.387,-12.724,0.0005,0.0842
4.5,-10.354,-12.708,-10.371,-12.702,-10.371,-12.698,-10.406,-12.631,0.04012,-10.406,-12.631,0.0005,0.0842
5.0,-10.303,-12.486,-10.305,-12.459,-10.307,-12.455,-10.357,-12.423,0.04054,-10.357,-12.423,0.0008,0.0842
5.5,-10.158,-12.278,-10.141,-12.235,-10.147,-12.228,-10.219,-12.204,0.04094,-10.219,-12.204,0.0007,0.0842
6.0,-9.941,-12.051,-9.896,-11.987,-9.904,-11.979,-10.001,-11.912,0.04182,-10.0,-11.912,-0.0033,0.0842
6.5,-9.735,-11.867,-9.674,-11.792,-9.684,-11.78,-9.775,-11.726,0.0423,-9.774,-11.725,-0.002,0.0842
7.0,-9.481,-11.641,-9.391,-11.545,-9.403,-11.531,-9.527,-11.489,0.04414,-9.528,-11.492,0.0023,0.0842
7.5,-9.249,-11.423,-9.136,-11.308,-9.15,-11.292,-9.267,-11.279,0.04656,-9.274,-11.286,0.0069,0.0842
8.0,-9.079,-11.222,-8.954,-11.086,-8.97,-11.069,-9.106,-11.044,0.048,-9.113,-11.054,0.0071,0.0842
8.5,-8.991,-10.953,-8.868,-10.794,-8.881,-10.778,-9.023,-10.748,0.04948,-9.03,-10.761,0.007,0.0842
9.0,-9.049,-10.562,-8.937,-10.37,-8.949,-10.353,-9.124,-10.348,0.05239,-9.14,-10.383,0.0186,0.0842
9.5,-9.116,-10.308,-9.007,-10.1,-9.015,-10.083,-9.22,-10.116,0.0532,-9.249,-10.181,0.0336,0.0842
10.0,-9.036,-10.156,-8.911,-9.941,-8.921,-9.923,-9.139,-9.946,0.05143,-9.163,-10.007,0.0301,0.0842
10.5,-8.786,-10.037,-8.633,-9.819,-8.645,-9.797,-8.886,-9.845,0.05198,-8.927,-9.923,0.0393,0.0842
11.0,-8.384,-9.969,-8.199,-9.756,-8.212,-9.731,-8.427,-9.779,0.05229,-8.48,-9.844,0.0345,0.0842
11.5,-7.97,-9.947,-7.746,-9.738,-7.759,-9.706,-8.002,-9.759,0.05427,-8.074,-9.833,0.0396,0.0842
12.0,-7.597,-9.916,-7.335,-9.705,-7.349,-9.669,-7.606,-9.76,0.05677,-7.719,-9.845,0.0509,0.0842
12.5,-7.186,-9.861,-6.898,-9.649,-6.912,-9.607,-7.203,-9.696,0.06022,-7.347,-9.798,0.0577,0.0842
13.0,-6.822,-9.779,-6.497,-9.559,-6.512,-9.512,-6.821,-9.616,0.06347,-7.002,-9.729,0.0642,0.0842
13.5,-6.427,-9.655,-6.062,-9.422,-6.079,-9.372,-6.44,-9.456,0.0683,-6.664,-9.603,0.0735,0.0842
14.0,-6.045,-9.494,-5.649,-9.248,-5.668,-9.194,-6.021,-9.281,0.07136,-6.25,-9.424,0.0685,0.0842
