t,own_known,merged_known,total
81.0,32186,37207,45369
82.0,32238,37226,45369
83.0,32270,37229,45369
84.0,32337,37233,45369
85.0,32377,37236,45369
86.0,32404,37241,45369
87.0,32434,37242,45369
88.0,32458,37243,45369
89.0,32481,37243,45369
90.0,32494,37243,45369
91.0,32524,37245,45369
92.0,32552,37245,45369
93.0,32576,37245,45369
94.0,32582,37245,45369
95.0,32595,37245,45369
96.0,32608,37247,45369
97.0,32617,37255,45369
98.0,32643,37262,45369
99.0,32683,37270,45369
100.0,32707,37275,45369
101.0,32733,37277,45369
102.0,32800,37282,45369
103.0,32879,37284,45369
104.0,32920,37292,45369
105.0,32960,37296,45369
106.0,33054,37331,45369
107.0,33467,37576,45369
108.0,34128,38013,45369
109.0,34870,38547,45369
110.0,35287,38854,45369
111.0,35893,39374,45369
112.0,36409,39814,45369
113.0,36724,40109,45369
114.0,37344,40693,45369
115.0,37866,41180,45369
116.0,38319,41632,45369
117.0,38568,41921,45369
118.0,38937,42389,45369
119.0,39203,42700,45369
120.0,39317,42894,45369
121.0,39456,43153,45369
122.0,39518,43288,45369
123.0,39573,43388,45369
124.0,39607,43527,45369
125.0,39631,43636,45369
126.0,39653,43722,45369
127.0,39655,43765,45369
128.0,39663,43829,45369
129.0,39673,43873,45369
130.0,39696,43907,45369
131.0,39719,43935,45369
132.0,39725,43944,45369
133.0,39733,43949,45369
134.0,39745,43958,45369
135.0,39754,43964,45369
136.0,39764,43968,45369
137.0,39780,43979,45369
138.0,39782,43985,45369
139.0,39789,43988,45369
140.0,39790,43990,45369
141.0,39809,43993,45369
142.0,39814,43994,45369
143.0,39822,43995,45369
144.0,39830,43997,45369
145.0,39845,44002,45369
146.0,39861,44002,45369
147.0,39863,44004,45369
148.0,39875,44005,45369
149.0,39874,44006,45369
150.0,39884,44007,45369
151.0,39892,44008,45369
152.0,39898,44007,45369
153.0,39908,44009,45369
154.0,39919,44009,45369
155.0,39919,44010,45369
156.0,39935,44011,45369
157.0,39938,44018,45369
158.0,39941,44052,45369
159.0,39945,44144,45369
160.0,39952,44199,45369
161.0,39956,44220,45369
162.0,39955,44230,45369
163.0,39962,44241,45369
164.0,39964,44253,45369
165.0,39965,44259,45369
166.0,39970,44263,45369
167.0,39980,44263,45369
168.0,39967,44263,45369
169.0,39970,44264,45369
170.0,39974,44266,45369
171.0,39986,44267,45369
172.0,39985,44268,45369
173.0,39987,44270,45369
174.0,39982,44273,45369
175.0,39987,44279,45369
176.0,39986,44280,45369
177.0,39990,44281,45369
178.0,39989,44281,45369
179.0,39992,44281,45369
180.0,39999,44287,45369
181.0,39995,44290,45369
182.0,39997,44293,45369
183.0,39997,44294,45369
184.0,40002,44296,45369
185.0,40001,44297,45369
186.0,40003,44298,45369
187.0,40006,44299,45369
188.0,40010,44299,45369
189.0,40008,44299,45369
190.0,40011,44300,45369
191.0,40009,44300,45369
192.0,40011,44302,45369
193.0,40013,44304,45369
194.0,40019,44306,45369
195.0,40014,44308,45369
196.0,40019,44308,45369
197.0,40021,44309,45369
198.0,40026,44309,45369
199.0,40025,44310,45369
200.0,40029,44310,45369
201.0,40029,44313,45369
202.0,40029,44314,45369
203.0,40031,44314,45369
204.0,40032,44314,45369
205.0,40030,44314,45369
206.0,40028,44314,45369
207.0,40025,44314,45369
208.0,40023,44314,45369
209.0,40027,44314,45369
210.0,40029,44315,45369
211.0,40029,44316,45369
212.0,40026,44316,45369
213.0,40030,44316,45369
214.0,40036,44316,45369
215.0,40036,44316,45369
216.0,40037,44317,45369
217.0,40039,44317,45369
218.0,40040,44317,45369
219.0,40043,44317,45369
220.0,40044,44317,45369
221.0,40034,44317,45369
222.0,40045,44317,45369
223.0,40040,44318,45369
224.0,40046,44318,45369
225.0,40047,44319,45369
226.0,40050,44320,45369
227.0,40044,44320,45369
228.0,40047,44320,45369
229.0,40044,44321,45369
230.0,40044,44325,45369
231.0,40046,44325,45369
232.0,40046,44325,45369
233.0,40051,44326,45369
234.0,40054,44326,45369
235.0,40052,44327,45369
236.0,40049,44327,45369
237.0,40052,44327,45369
238.0,40051,44327,45369
239.0,40054,44328,45369
240.0,40060,44328,45369
241.0,40059,44328,45369
242.0,40061,44328,45369
243.0,40058,44328,45369
244.0,40058,44328,45369
245.0,40056,44328,45369
246.0,40056,44328,45369
247.0,40059,44328,45369
248.0,40057,44328,45369
249.0,40048,44328,45369
250.0,40040,44328,45369
251.0,40055,44328,45369
252.0,40060,44328,45369
253.0,40061,44328,45369
254.0,40057,44328,45369
255.0,40056,44328,45369
256.0,40056,44328,45369
257.0,40055,44328,45369
258.0,40054,44327,45369
259.0,40059,44327,45369
260.0,40065,44327,45369
261.0,40063,44327,45369
262.0,40060,44327,45369
263.0,40062,44327,45369
264.0,40062,44327,45369
265.0,40060,44327,45369
266.0,40059,44327,45369
267.0,40061,44327,45369
268.0,40062,44327,45369
269.0,40064,44327,45369
270.0,40065,44327,45369
271.0,40064,44328,45369
272.0,40067,44328,45369
273.0,40063,44328,45369
274.0,40060,44328,45369
275.0,40062,44328,45369
276.0,40064,44328,45369
