t,own_known,merged_known,total
236.0,40666,43772,45369
237.0,40670,43772,45369
238.0,40670,43773,45369
239.0,40668,43774,45369
240.0,40677,43777,45369
241.0,40676,43774,45369
242.0,40674,43775,45369
243.0,40680,43779,45369
244.0,40680,43781,45369
245.0,40675,43781,45369
246.0,40679,43784,45369
247.0,40687,43783,45369
248.0,40689,43783,45369
249.0,40682,43780,45369
250.0,40683,43783,45369
251.0,40689,43786,45369
252.0,40696,43795,45369
253.0,40696,43795,45369
254.0,40697,43794,45369
255.0,40696,43797,45369
256.0,40694,43796,45369
257.0,40696,43797,45369
258.0,40694,43797,45369
259.0,40685,43794,45369
260.0,40682,43791,45369
261.0,40680,43792,45369
262.0,40680,43798,45369
263.0,40682,43808,45369
264.0,40691,43823,45369
265.0,40692,43823,45369
266.0,40690,43824,45369
267.0,40694,43830,45369
268.0,40692,43830,45369
269.0,40691,43831,45369
270.0,40691,43834,45369
271.0,40691,43834,45369
272.0,40684,43831,45369
273.0,40692,43834,45369
274.0,40685,43832,45369
275.0,40684,43827,45369
276.0,40687,43828,45369
