t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
1.5,-12.713,-10.115,-12.723,-10.126,-12.724,-10.125,-12.744,-10.115,0.04015,-12.744,-10.115,0.0,-0.0884
2.0,-12.568,-9.981,-12.593,-10.006,-12.594,-10.006,-12.615,-10.0,0.04043,-12.615,-10.0,0.0001,-0.0884
2.5,-12.566,-9.982,-12.591,-10.007,-12.592,-10.006,-12.502,-10.072,0.04002,-12.502,-10.071,-0.0011,-0.0884
3.0,-12.539,-10.047,-12.568,-10.067,-12.57,-10.067,-12.445,-10.158,0.04001,-12.445,-10.158,-0.0012,-0.0884
3.5,-12.548,-10.126,-12.576,-10.139,-12.579,-10.139,-12.452,-10.228,0.04,-12.452,-10.227,-0.0014,-0.0884
4.0,-12.548,-10.129,-12.576,-10.142,-12.578,-10.141,-12.459,-10.238,0.04002,-12.459,-10.238,-0.0011,-0.0884
4.5,-12.508,-10.171,-12.535,-10.178,-12.54,-10.18,-12.427,-10.262,0.04008,-12.427,-10.262,-0.001,-0.0884
5.0,-12.321,-10.158,-12.36,-10.154,-12.363,-10.162,-12.247,-10.241,0.04049,-12.247,-10.24,-0.0011,-0.0884
5.5,-12.105,-10.029,-12.164,-10.024,-12.164,-10.038,-12.041,-10.13,0.04092,-12.041,-10.13,-0.0016,-0.0884
6.0,-11.854,-9.806,-11.946,-9.816,-11.941,-9.836,-11.842,-9.951,0.04166,-11.843,-9.951,0.0009,-0.0884
6.5,-11.642,-9.588,-11.755,-9.609,-11.745,-9.634,-11.676,-9.756,0.04236,-11.68,-9.759,0.005,-0.0884
7.0,-11.373,-9.315,-11.518,-9.356,-11.502,-9.386,-11.394,-9.522,0.04328,-11.398,-9.522,0.0003,-0.0884
7.5,-11.123,-9.052,-11.298,-9.11,-11.275,-9.147,-11.077,-9.244,0.04413,-11.067,-9.225,-0.019,-0.0884
8.0,-10.897,-8.782,-11.096,-8.852,-11.067,-8.894,-10.866,-8.974,0.04641,-10.848,-8.949,-0.0218,-0.0884
8.5,-10.673,-8.434,-10.903,-8.531,-10.863,-8.579,-10.646,-8.652,0.04951,-10.62,-8.614,-0.0262,-0.0884
9.0,-10.438,-8.092,-10.698,-8.219,-10.648,-8.275,-10.457,-8.335,0.05407,-10.425,-8.297,-0.0231,-0.0884
9.5,-10.204,-7.802,-10.489,-7.949,-10.43,-8.011,-10.25,-8.043,0.05836,-10.199,-7.992,-0.0279,-0.0884
10.0,-9.904,-7.524,-10.218,-7.689,-10.15,-7.761,-9.946,-7.764,0.06295,-9.864,-7.679,-0.0412,-0.0884
10.5,-9.597,-7.318,-9.939,-7.494,-9.864,-7.576,-9.661,-7.612,0.06618,-9.599,-7.547,-0.0294,-0.0884
11.0,-9.24,-7.166,-9.615,-7.349,-9.535,-7.444,-9.339,-7.459,0.07261,-9.252,-7.385,-0.0334,-0.0884
11.5,-8.902,-7.093,-9.309,-7.277,-9.228,-7.382,-9.037,-7.381,0.07831,-8.927,-7.3,-0.0364,-0.0884
12.0,-8.579,-7.076,-9.008,-7.254,-8.926,-7.367,-8.742,-7.346,0.08418,-8.605,-7.26,-0.0398,-0.0884
12.5,-8.33,-7.107,-8.783,-7.28,-8.702,-7.401,-8.515,-7.387,0.08782,-8.374,-7.305,-0.0387,-0.0884
13.0,-8.31,-7.134,-8.757,-7.309,-8.678,-7.431,-8.505,-7.391,0.08769,-8.351,-7.311,-0.0403,-0.0884
13.5,-8.057,-7.433,-8.512,-7.566,-8.45,-7.703,-8.278,-7.661,0.08934,-8.116,-7.593,-0.0401,-0.0884
14.0,-7.809,-7.722,-8.266,-7.806,-8.218,-7.958,-8.07,-7.895,0.09176,-7.923,-7.855,-0.0323,-0.0884
14.5,-7.526,-7.935,-7.999,-7.984,-7.961,-8.149,-7.74,-8.119,0.08884,-7.48,-8.026,-0.0621,-0.0884
15.0,-7.216,-8.083,-7.706,-8.095,-7.675,-8.277,-7.474,-8.243,0.09034,-7.251,-8.176,-0.0496,-0.0884
15.5,-6.81,-8.166,-7.327,-8.149,-7.3,-8.35,-7.115,-8.322,0.08597,-6.949,-8.28,-0.0348,-0.0884
16.0,-6.447,-8.184,-6.993,-8.141,-6.966,-8.361,-6.767,-8.346,0.07702,-6.604,-8.304,-0.0348,-0.0884
16.5,-6.048,-8.107,-6.64,-8.045,-6.607,-8.292,-6.383,-8.265,0.07022,-6.209,-8.222,-0.0381,-0.0884
17.0,-5.7,-7.978,-6.333,-7.907,-6.292,-8.173,-6.058,-8.153,0.0636,-5.9,-8.113,-0.0355,-0.0884
17.5,-5.346,-7.772,-6.024,-7.695,-5.972,-7.977,-5.724,-7.942,0.05843,-5.573,-7.902,-0.0349,-0.0884
18.0,-5.035,-7.504,-5.748,-7.423,-5.678,-7.725,-5.434,-7.697,0.05442,-5.307,-7.66,-0.0298,-0.0884
18.5,-4.798,-7.221,-5.552,-7.153,-5.468,-7.465,-5.132,-7.404,0.04762,-4.98,-7.342,-0.0444,-0.0884
19.0,-4.575,-6.873,-5.367,-6.819,-5.266,-7.142,-4.932,-7.083,0.04544,-4.795,-7.016,-0.041,-0.0884
19.5,-4.405,-6.541,-5.235,-6.512,-5.113,-6.845,-4.767,-6.788,0.04429,-4.638,-6.711,-0.0404,-0.0884
20.0,-4.242,-6.159,-5.108,-6.157,-4.965,-6.499,-4.531,-6.433,0.04297,-4.41,-6.321,-0.0498,-0.0884
20.5,-4.095,-5.77,-4.993,-5.79,-4.833,-6.137,-4.399,-6.079,0.04372,-4.287,-5.956,-0.0477,-0.0884
21.0,-3.953,-5.424,-4.881,-5.465,-4.705,-5.818,-4.196,-5.739,0.04406,-4.086,-5.58,-0.0552,-0.0884
21.5,-3.79,-5.041,-4.753,-5.11,-4.556,-5.472,-4.081,-5.405,0.04518,-3.974,-5.242,-0.0504,-0.0884
22.0,-3.616,-4.664,-4.611,-4.748,-4.391,-5.12,-3.889,-5.058,0.04625,-3.785,-4.874,-0.0515,-0.0884
22.5,-3.449,-4.329,-4.478,-4.438,-4.243,-4.817,-3.712,-4.753,0.0469,-3.61,-4.548,-0.0532,-0.0884
23.0,-3.253,-3.962,-4.319,-4.093,-4.063,-4.482,-3.488,-4.429,0.04817,-3.39,-4.199,-0.055,-0.0884
23.5,-3.074,-3.634,-4.172,-3.781,-3.899,-4.178,-3.311,-4.124,0.04901,-3.211,-3.877,-0.0553,-0.0884
24.0,-2.869,-3.272,-4.001,-3.433,-3.709,-3.841,-3.119,-3.791,0.05033,-3.017,-3.531,-0.0544,-0.0884
24.5,-2.657,-2.914,-3.825,-3.094,-3.516,-3.512,-2.922,-3.464,0.0515,-2.818,-3.191,-0.0537,-0.0884
25.0,-2.463,-2.594,-3.667,-2.795,-3.341,-3.222,-2.643,-3.149,0.0519,-2.531,-2.817,-0.0625,-0.0884
25.5,-2.243,-2.241,-3.483,-2.459,-3.137,-2.898,-2.481,-2.825,0.05332,-2.36,-2.492,-0.0592,-0.0884
26.0,-2.035,-1.93,-3.314,-2.171,-2.951,-2.621,-2.3,-2.527,0.05389,-2.164,-2.172,-0.0605,-0.0884
26.5,-1.795,-1.591,-3.116,-1.854,-2.735,-2.316,-2.077,-2.22,0.05503,-1.936,-1.851,-0.0602,-0.0884
27.0,-1.554,-1.252,-2.913,-1.53,-2.515,-2.004,-1.824,-1.901,0.05615,-1.678,-1.503,-0.0621,-0.0884
27.5,-1.335,-0.949,-2.727,-1.238,-2.313,-1.723,-1.596,-1.626,0.05716,-1.451,-1.214,-0.062,-0.0884
28.0,-1.085,-0.616,-2.52,-0.927,-2.089,-1.423,-1.362,-1.317,0.05818,-1.208,-0.882,-0.0629,-0.0884
28.5,-0.831,-0.286,-2.305,-0.609,-1.853,-1.121,-1.147,-1.018,0.05952,-0.986,-0.583,-0.0604,-0.0884
29.0,-0.602,0.01,-2.115,-0.331,-1.651,-0.851,-0.933,-0.757,0.06045,-0.777,-0.319,-0.059,-0.0884
29.5,-0.346,0.337,-1.9,-0.021,-1.419,-0.555,-0.709,-0.443,0.06129,-0.537,0.017,-0.0598,-0.0884
30.0,-0.111,0.628,-1.698,0.262,-1.202,-0.282,-0.446,-0.172,0.06205,-0.277,0.312,-0.0612,-0.0884
30.5,0.152,0.951,-1.477,0.57,-0.965,0.013,-0.134,0.147,0.06253,0.047,0.692,-0.0671,-0.0884
31.0,0.413,1.275,-1.261,0.873,-0.733,0.304,0.122,0.482,0.06258,0.335,1.092,-0.0729,-0.0884
31.5,0.65,1.565,-1.067,1.141,-0.524,0.561,0.336,0.74,0.06323,0.551,1.358,-0.072,-0.0884
32.0,0.914,1.885,-0.845,1.445,-0.287,0.852,0.563,1.029,0.06448,0.783,1.65,-0.0702,-0.0884
32.5,1.155,2.172,-0.641,1.72,-0.063,1.112,0.802,1.297,0.06471,1.027,1.935,-0.0705,-0.0884
33.0,1.422,2.491,-0.414,2.027,0.181,1.405,1.056,1.594,0.06563,1.286,2.247,-0.0702,-0.0884
33.5,1.687,2.811,-0.191,2.329,0.419,1.696,1.279,1.889,0.06657,1.52,2.551,-0.0691,-0.0884
34.0,1.934,3.092,0.022,2.602,0.647,1.956,1.568,2.152,0.06712,1.804,2.844,-0.071,-0.0884
34.5,2.211,3.403,0.26,2.904,0.903,2.243,1.894,2.439,0.06799,2.126,3.164,-0.073,-0.0884
35.0,2.485,3.716,0.491,3.201,1.149,2.527,2.163,2.714,0.06911,2.39,3.443,-0.0718,-0.0884
35.5,2.732,3.997,0.705,3.474,1.379,2.787,2.456,2.993,0.06875,2.688,3.768,-0.0753,-0.0884
36.0,3.0,4.315,0.93,3.775,1.622,3.073,2.754,3.271,0.06979,2.977,4.06,-0.0753,-0.0884
36.5,3.24,4.602,1.135,4.051,1.843,3.337,2.977,3.507,0.07087,3.187,4.274,-0.0714,-0.0884
37.0,3.509,4.919,1.364,4.354,2.087,3.628,3.21,3.796,0.07179,3.425,4.561,-0.0696,-0.0884
37.5,3.787,5.228,1.597,4.643,2.335,3.904,3.482,4.072,0.07156,3.691,4.838,-0.0688,-0.0884
38.0,4.038,5.506,1.811,4.909,2.564,4.157,3.7,4.322,0.07209,3.91,5.08,-0.0668,-0.0884
38.5,4.312,5.819,2.046,5.211,2.813,4.447,4.026,4.653,0.0707,4.254,5.492,-0.073,-0.0884
39.0,4.559,6.1,2.255,5.479,3.039,4.702,4.285,4.91,0.07087,4.514,5.762,-0.0733,-0.0884
39.5,4.839,6.407,2.497,5.778,3.296,4.987,4.517,5.206,0.07121,4.772,6.077,-0.0731,-0.0884
40.0,5.116,6.718,2.737,6.083,3.552,5.279,4.778,5.52,0.07077,5.06,6.433,-0.0749,-0.0884
40.5,5.358,7.004,2.94,6.355,3.769,5.539,4.967,5.811,0.06856,5.285,6.775,-0.0769,-0.0884
41.0,5.624,7.323,3.16,6.654,4.007,5.825,5.227,6.132,0.06698,5.574,7.166,-0.0808,-0.0884
41.5,5.889,7.644,3.384,6.96,4.25,6.116,5.446,6.439,0.06466,5.81,7.502,-0.0808,-0.0884
42.0,6.129,7.931,3.582,7.229,4.464,6.372,5.702,6.725,0.06221,6.071,7.827,-0.0832,-0.0884
42.5,6.393,8.252,3.806,7.535,4.703,6.666,5.92,7.038,0.05984,6.3,8.16,-0.083,-0.0884
43.0,6.621,8.517,4.003,7.793,4.915,6.911,6.246,7.337,0.05674,6.612,8.496,-0.0871,-0.0884
43.5,6.814,8.734,4.164,7.998,5.09,7.105,6.458,7.591,0.05309,6.825,8.772,-0.0899,-0.0884
44.0,6.96,8.899,4.29,8.158,5.223,7.26,6.636,7.743,0.05212,6.963,8.896,-0.0881,-0.0884
44.5,7.105,9.078,4.409,8.328,5.352,7.423,6.775,7.911,0.05062,7.055,9.02,-0.0852,-0.0884
45.0,7.298,9.436,4.565,8.664,5.528,7.748,6.965,8.257,0.05049,7.248,9.374,-0.0852,-0.0884
45.5,7.493,9.741,4.727,8.943,5.707,8.017,7.203,8.615,0.04887,7.489,9.755,-0.0891,-0.0884
46.0,7.798,9.992,4.997,9.18,5.991,8.237,7.419,8.859,0.04868,7.767,9.999,-0.0889,-0.0884
46.5,8.17,10.16,5.327,9.346,6.329,8.385,7.88,9.112,0.04699,8.259,10.247,-0.0935,-0.0884
47.0,8.53,10.253,5.653,9.447,6.659,8.47,8.1,9.262,0.04453,8.622,10.368,-0.0945,-0.0884
47.5,8.937,10.309,6.023,9.517,7.033,8.518,8.276,9.403,0.04186,8.975,10.501,-0.0969,-0.0884
48.0,9.341,10.282,6.392,9.509,7.402,8.488,8.638,9.377,0.04076,9.395,10.47,-0.0972,-0.0884
48.5,9.7,10.188,6.717,9.444,7.721,8.4,8.932,9.301,0.04051,9.711,10.184,-0.0912,-0.0884
49.0,10.08,10.032,7.078,9.316,8.073,8.249,9.414,9.22,0.04051,10.105,10.033,-0.0916,-0.0884
49.5,10.397,9.845,7.375,9.162,8.361,8.08,9.74,9.097,0.04038,10.307,9.8,-0.0893,-0.0884
50.0,10.623,9.621,7.584,8.97,8.56,7.878,10.018,8.943,0.04023,10.548,9.621,-0.0902,-0.0884
50.5,10.691,9.347,7.656,8.73,8.619,7.634,10.131,8.886,0.04008,10.636,9.34,-0.0903,-0.0884
51.0,10.755,9.048,7.739,8.457,8.68,7.355,10.252,8.646,0.04014,10.726,9.05,-0.0907,-0.0884
51.5,10.934,8.726,7.925,8.18,8.847,7.067,10.452,8.441,0.04028,10.892,8.718,-0.0905,-0.0884
52.0,11.17,8.439,8.16,7.934,9.064,6.805,10.697,8.157,0.04036,11.105,8.375,-0.0899,-0.0884
