t,own_known,merged_known,total
1.1,0,0,45369
2.0,1729,1729,45369
3.0,4324,4789,45369
4.0,5512,6222,45369
5.0,6608,7262,45369
6.0,7309,7943,45369
7.0,7656,8375,45369
8.0,8021,8827,45369
9.0,8392,9331,45369
10.0,9045,10089,45369
11.0,9933,10922,45369
12.0,10762,11786,45369
13.0,11568,12608,45369
14.0,12260,13323,45369
15.0,12908,13968,45369
16.0,13451,14509,45369
17.0,13823,14887,45369
18.0,14377,15436,45369
19.0,14972,16051,45369
20.0,15615,16778,45369
21.0,16257,17560,45369
22.0,16881,18331,45369
23.0,17498,19102,45369
24.0,18108,19880,45369
25.0,18695,20609,45369
26.0,19274,21312,45369
27.0,19817,21903,45369
28.0,20339,22454,45369
29.0,20795,22931,45369
30.0,21318,23485,45369
31.0,21809,24079,45369
32.0,22420,24881,45369
33.0,22809,25563,45369
34.0,23530,26654,45369
35.0,24313,27799,45369
36.0,24796,28521,45369
37.0,25398,29200,45369
38.0,25846,29650,45369
39.0,26067,29851,45369
40.0,26255,30033,45369
41.0,26321,30089,45369
42.0,26379,30175,45369
43.0,26433,30325,45369
44.0,26472,30483,45369
45.0,26481,30664,45369
46.0,26534,30781,45369
47.0,26609,30900,45369
48.0,26673,30976,45369
49.0,26742,31039,45369
50.0,26809,31090,45369
51.0,26934,31161,45369
52.0,27082,31249,45369
53.0,27221,31344,45369
54.0,27409,31471,45369
55.0,27618,31613,45369
56.0,27888,31815,45369
57.0,28077,31985,45369
58.0,28381,32250,45369
59.0,28678,32500,45369
60.0,29025,32805,45369
61.0,29229,32984,45369
62.0,29554,33287,45369
63.0,29956,33648,45369
64.0,30212,33896,45369
65.0,30619,34264,45369
66.0,31020,34631,45369
67.0,31292,34879,45369
68.0,31622,35157,45369
69.0,31854,35351,45369
70.0,32007,35456,45369
71.0,32061,35502,45369
72.0,32105,35537,45369
73.0,32164,35628,45369
74.0,32214,35684,45369
75.0,32220,35781,45369
76.0,32226,35911,45369
77.0,32256,35959,45369
78.0,32273,35990,45369
79.0,32284,36023,45369
80.0,32304,36044,45369
81.0,32313,36074,45369
82.0,32330,36104,45369
83.0,32358,36110,45369
