t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
1.5,-10.115,-12.713,-10.109,-12.706,-10.108,-12.707,-10.125,-12.72,0.04021,-10.125,-12.72,0.0,0.05
2.0,-9.979,-12.569,-9.971,-12.558,-9.969,-12.559,-9.968,-12.617,0.04057,-9.968,-12.617,0.0004,0.05
2.5,-9.979,-12.569,-9.971,-12.558,-9.969,-12.559,-9.98,-12.56,0.04002,-9.98,-12.56,-0.0013,0.05
3.0,-10.052,-12.538,-10.05,-12.528,-10.049,-12.53,-10.054,-12.561,0.04,-10.054,-12.561,-0.0005,0.05
3.5,-10.136,-12.544,-10.135,-12.534,-10.134,-12.536,-10.13,-12.609,0.03999,-10.13,-12.608,0.0009,0.05
4.0,-10.136,-12.544,-10.135,-12.534,-10.134,-12.536,-10.095,-12.573,0.04002,-10.095,-12.573,-0.0008,0.05
4.5,-10.144,-12.528,-10.143,-12.515,-10.142,-12.518,-10.103,-12.608,0.04005,-10.104,-12.607,0.001,0.05
5.0,-10.117,-12.34,-10.099,-12.318,-10.106,-12.319,-10.09,-12.426,0.04061,-10.091,-12.427,0.0018,0.05
5.5,-9.989,-12.15,-9.953,-12.123,-9.968,-12.119,-9.909,-12.13,0.04104,-9.908,-12.127,-0.0052,0.05
6.0,-9.789,-11.946,-9.737,-11.917,-9.758,-11.907,-9.686,-11.906,0.04173,-9.683,-11.901,-0.0068,0.05
6.5,-9.602,-11.767,-9.534,-11.736,-9.561,-11.72,-9.509,-11.742,0.0423,-9.508,-11.739,-0.0026,0.05
7.0,-9.331,-11.52,-9.247,-11.492,-9.28,-11.469,-9.238,-11.493,0.04413,-9.236,-11.491,-0.0013,0.05
7.5,-9.08,-11.293,-8.975,-11.261,-9.018,-11.228,-8.966,-11.219,0.04592,-8.957,-11.211,-0.0082,0.05
8.0,-8.887,-11.075,-8.773,-11.039,-8.822,-10.999,-8.791,-11.021,0.04874,-8.791,-11.021,0.0012,0.05
8.5,-8.795,-10.764,-8.676,-10.713,-8.735,-10.67,-8.703,-10.729,0.05158,-8.714,-10.738,0.0092,0.05
9.0,-8.846,-10.366,-8.716,-10.301,-8.792,-10.261,-8.801,-10.311,0.05361,-8.814,-10.337,0.0144,0.05
9.5,-8.9,-10.092,-8.759,-10.015,-8.843,-9.976,-8.911,-9.964,0.05262,-8.9,-9.982,0.0033,0.05
10.0,-8.817,-9.947,-8.665,-9.873,-8.754,-9.831,-8.842,-9.842,0.05185,-8.84,-9.874,0.0123,0.05
10.5,-8.574,-9.855,-8.405,-9.788,-8.496,-9.739,-8.557,-9.746,0.05059,-8.556,-9.766,0.007,0.05
11.0,-8.179,-9.836,-7.992,-9.777,-8.084,-9.726,-8.154,-9.722,0.05072,-8.149,-9.74,0.0048,0.05
11.5,-7.771,-9.846,-7.565,-9.793,-7.656,-9.738,-7.737,-9.759,0.0524,-7.751,-9.786,0.0133,0.05
12.0,-7.398,-9.836,-7.175,-9.785,-7.267,-9.724,-7.337,-9.766,0.05382,-7.362,-9.787,0.0147,0.05
12.5,-6.986,-9.789,-6.739,-9.739,-6.831,-9.675,-6.914,-9.741,0.05758,-6.967,-9.771,0.023,0.05
13.0,-6.624,-9.707,-6.366,-9.657,-6.459,-9.587,-6.552,-9.682,0.06128,-6.636,-9.719,0.031,0.05
