t,tx,rx,relayed,dup_dropped
2.0,3,7,7,7
4.0,13,27,27,27
6.0,23,47,47,47
8.0,33,68,67,67
10.0,43,88,87,87
12.0,53,108,107,106
14.0,63,128,126,121
16.0,73,149,146,139
18.0,83,170,166,159
20.0,93,191,185,177
22.0,103,213,205,196
24.0,113,234,225,216
26.0,123,255,245,235
28.0,133,276,265,255
30.0,143,297,285,274
32.0,153,319,305,293
34.0,163,341,325,313
36.0,173,363,345,332
38.0,184,388,366,353
40.0,195,413,389,374
42.0,207,439,412,397
44.0,218,464,435,420
46.0,228,486,455,439
48.0,238,508,475,459
50.0,248,531,495,479
52.0,258,553,515,499
54.0,268,575,535,519
56.0,278,597,555,539
58.0,288,619,575,559
60.0,298,642,595,579
62.0,308,666,615,598
64.0,318,688,635,618
66.0,328,709,655,638
68.0,339,734,677,660
70.0,350,760,700,683
72.0,362,786,723,706
74.0,374,812,747,730
76.0,385,837,770,753
78.0,397,862,793,776
80.0,409,890,817,800
82.0,419,913,838,821
84.0,429,936,858,841
86.0,439,958,878,861
88.0,449,980,898,880
90.0,459,1002,918,900
92.0,469,1024,938,920
94.0,479,1046,958,940
96.0,489,1068,978,960
98.0,499,1090,998,980
100.0,509,1112,1018,1000
102.0,519,1133,1038,1020
104.0,529,1154,1058,1040
106.0,539,1176,1078,1060
108.0,549,1196,1098,1080
110.0,559,1218,1118,1100
112.0,569,1241,1138,1120
114.0,579,1264,1158,1140
116.0,589,1287,1178,1158
118.0,601,1313,1202,1182
120.0,612,1337,1224,1203
122.0,624,1363,1248,1227
124.0,636,1389,1272,1251
126.0,647,1413,1294,1273
128.0,659,1439,1318,1297
130.0,671,1464,1340,1319
132.0,681,1486,1360,1339
134.0,691,1508,1380,1359
136.0,701,1530,1400,1379
138.0,711,1552,1420,1399
140.0,721,1574,1440,1419
142.0,731,1596,1460,1439
144.0,741,1617,1480,1459
146.0,751,1639,1500,1479
148.0,761,1660,1520,1499
150.0,771,1682,1540,1518
152.0,781,1703,1560,1538
154.0,791,1723,1580,1558
156.0,801,1743,1600,1578
158.0,811,1763,1620,1598
160.0,821,1783,1640,1618
162.0,831,1803,1660,1638
164.0,841,1824,1680,1658
166.0,851,1845,1700,1678
168.0,861,1865,1720,1698
170.0,871,1886,1740,1718
172.0,881,1906,1760,1738
174.0,891,1926,1780,1758
176.0,901,1947,1800,1778
178.0,911,1967,1820,1798
180.0,921,1987,1840,1818
182.0,931,2007,1860,1838
184.0,941,2028,1880,1857
186.0,951,2048,1900,1877
188.0,961,2069,1920,1897
190.0,971,2089,1940,1917
192.0,981,2109,1960,1937
194.0,991,2129,1980,1957
196.0,1001,2149,2000,1977
198.0,1011,2169,2020,1997
200.0,1021,2190,2040,2017
202.0,1031,2210,2060,2037
204.0,1041,2230,2080,2057
206.0,1051,2250,2100,2077
208.0,1061,2270,2120,2097
210.0,1071,2291,2140,2117
212.0,1081,2311,2160,2137
214.0,1091,2331,2180,2157
216.0,1101,2351,2200,2177
218.0,1111,2372,2220,2197
220.0,1121,2392,2240,2217
222.0,1131,2412,2260,2237
224.0,1141,2432,2280,2257
226.0,1151,2452,2300,2277
228.0,1161,2473,2320,2297
230.0,1171,2494,2340,2317
232.0,1182,2515,2360,2337
234.0,1191,2535,2380,2357
236.0,1201,2556,2400,2377
238.0,1211,2577,2420,2397
240.0,1221,2597,2440,2417
242.0,1231,2619,2460,2437
244.0,1241,2640,2480,2457
246.0,1251,2660,2500,2476
248.0,1261,2681,2520,2496
250.0,1271,2701,2540,2516
252.0,1281,2722,2560,2536
254.0,1291,2743,2580,2556
256.0,1301,2763,2600,2576
258.0,1311,2784,2620,2596
260.0,1321,2805,2640,2616
262.0,1331,2827,2660,2636
264.0,1341,2847,2680,2656
266.0,1351,2868,2700,2676
268.0,1361,2890,2720,2696
270.0,1371,2911,2740,2716
272.0,1381,2933,2760,2736
274.0,1391,2953,2780,2756
276.0,1401,2973,2800,2776
