t,own_known,merged_known,total
1.2,3131,3131,45369
2.0,4255,4255,45369
3.0,5559,5628,45369
4.0,6199,6693,45369
5.0,6846,7351,45369
6.0,7402,7925,45369
7.0,7665,8267,45369
8.0,8093,8711,45369
9.0,8449,9111,45369
10.0,9082,9851,45369
11.0,9935,10677,45369
12.0,10885,11678,45369
13.0,11409,12277,45369
14.0,12167,13046,45369
15.0,12826,13746,45369
16.0,13496,14396,45369
17.0,14030,14936,45369
18.0,14591,15497,45369
19.0,15159,16101,45369
20.0,15712,16778,45369
21.0,16355,17571,45369
22.0,17054,18408,45369
23.0,17650,19105,45369
24.0,18268,19833,45369
25.0,18837,20510,45369
26.0,19408,21149,45369
27.0,19937,21717,45369
28.0,20471,22285,45369
29.0,21016,22877,45369
30.0,21552,23460,45369
31.0,22047,24054,45369
32.0,22609,24795,45369
33.0,23027,25463,45369
34.0,23701,26376,45369
35.0,24413,27253,45369
36.0,25089,28074,45369
37.0,25575,28661,45369
38.0,25819,29008,45369
39.0,26028,29275,45369
40.0,26182,29476,45369
41.0,26295,29676,45369
42.0,26362,29935,45369
43.0,26398,30107,45369
44.0,26436,30292,45369
45.0,26487,30445,45369
46.0,26520,30530,45369
47.0,26551,30581,45369
48.0,26619,30625,45369
49.0,26670,30667,45369
50.0,26799,30733,45369
51.0,26934,30795,45369
52.0,27087,30883,45369
53.0,27260,30994,45369
54.0,27486,31146,45369
55.0,27617,31235,45369
56.0,27917,31468,45369
57.0,28258,31734,45369
58.0,28448,31893,45369
59.0,28744,32135,45369
60.0,29064,32420,45369
61.0,29348,32659,45369
62.0,29617,32889,45369
63.0,29991,33224,45369
64.0,30404,33601,45369
65.0,30777,33942,45369
66.0,31159,34269,45369
67.0,31357,34448,45369
68.0,31635,34673,45369
69.0,31737,34745,45369
70.0,31833,34806,45369
71.0,31933,34884,45369
72.0,31983,34928,45369
73.0,32025,34979,45369
74.0,32032,34995,45369
75.0,32049,35042,45369
76.0,32054,35135,45369
77.0,32061,35164,45369
78.0,32067,35214,45369
79.0,32063,35235,45369
80.0,32071,35257,45369
81.0,32089,35301,45369
82.0,32098,35321,45369
83.0,32106,35333,45369
84.0,32123,35342,45369
85.0,32152,35346,45369
86.0,32178,35367,45369
87.0,32192,35388,45369
88.0,32217,35408,45369
89.0,32233,35428,45369
90.0,32241,35448,45369
91.0,32241,35477,45369
92.0,32244,35505,45369
93.0,32244,35528,45369
94.0,32245,35548,45369
95.0,32249,35561,45369
96.0,32245,35567,45369
97.0,32248,35567,45369
98.0,32259,35569,45369
99.0,32270,35572,45369
100.0,32280,35574,45369
101.0,32292,35575,45369
102.0,32331,35582,45369
103.0,32392,35587,45369
104.0,32464,35605,45369
105.0,32668,35666,45369
106.0,32957,35786,45369
107.0,33235,35930,45369
108.0,33781,36321,45369
109.0,34319,36768,45369
110.0,34775,37149,45369
111.0,35416,37735,45369
112.0,36083,38348,45369
113.0,36491,38729,45369
114.0,37037,39241,45369
115.0,37573,39770,45369
116.0,38062,40249,45369
117.0,38310,40490,45369
118.0,38593,40767,45369
119.0,38709,40906,45369
120.0,38803,41035,45369
121.0,38904,41155,45369
122.0,38973,41271,45369
123.0,38991,41327,45369
124.0,39009,41354,45369
125.0,39010,41412,45369
126.0,39020,41436,45369
127.0,39059,41472,45369
128.0,39070,41481,45369
129.0,39075,41499,45369
130.0,39086,41525,45369
131.0,39107,41536,45369
132.0,39142,41560,45369
133.0,39173,41581,45369
134.0,39235,41605,45369
135.0,39290,41624,45369
136.0,39338,41655,45369
137.0,39378,41673,45369
138.0,39405,41689,45369
139.0,39408,41697,45369
140.0,39418,41699,45369
141.0,39427,41707,45369
142.0,39440,41714,45369
143.0,39449,41735,45369
144.0,39442,41762,45369
145.0,39441,41796,45369
146.0,39443,41832,45369
147.0,39446,41872,45369
148.0,39448,41908,45369
149.0,39449,41938,45369
150.0,39458,41970,45369
151.0,39502,42015,45369
152.0,39558,42052,45369
153.0,39625,42096,45369
154.0,39640,42121,45369
155.0,39671,42144,45369
156.0,39701,42151,45369
157.0,39717,42166,45369
158.0,39731,42181,45369
159.0,39731,42199,45369
160.0,39737,42219,45369
161.0,39739,42243,45369
162.0,39749,42257,45369
163.0,39753,42270,45369
164.0,39730,42278,45369
165.0,39721,42279,45369
166.0,39730,42279,45369
167.0,39732,42282,45369
168.0,39724,42289,45369
169.0,39735,42295,45369
170.0,39738,42298,45369
171.0,39742,42298,45369
172.0,39745,42298,45369
173.0,39753,42298,45369
174.0,39758,42298,45369
175.0,39760,42299,45369
176.0,39763,42300,45369
177.0,39764,42301,45369
178.0,39766,42300,45369
179.0,39768,42300,45369
180.0,39766,42300,45369
