t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
0.5,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,0.02002,-11.0,-11.0,0.0,0.0539
1.04,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,0.02004,-11.0,-11.0,0.0,0.0539
1.5,-10.841,-10.843,-10.824,-10.827,-10.827,-10.824,-10.829,-10.817,0.04049,-10.829,-10.817,0.0,0.0539
2.0,-10.543,-10.552,-10.512,-10.521,-10.517,-10.516,-10.505,-10.519,0.04195,-10.505,-10.519,-0.0001,0.0539
2.5,-10.248,-10.259,-10.203,-10.214,-10.21,-10.207,-10.183,-10.216,0.04408,-10.182,-10.216,-0.0009,0.0539
3.0,-9.983,-9.995,-9.92,-9.932,-9.929,-9.924,-9.927,-9.931,0.04652,-9.928,-9.933,0.002,0.0539
3.5,-9.69,-9.7,-9.613,-9.622,-9.617,-9.619,-9.579,-9.62,0.05042,-9.575,-9.614,-0.0045,0.0539
4.0,-9.428,-9.433,-9.339,-9.342,-9.342,-9.341,-9.287,-9.337,0.05419,-9.279,-9.323,-0.0085,0.0539
4.5,-9.138,-9.135,-9.03,-9.024,-9.032,-9.023,-9.007,-9.116,0.05356,-9.04,-9.151,0.0204,0.0539
5.0,-8.846,-8.838,-8.716,-8.705,-8.72,-8.702,-8.719,-8.84,0.05425,-8.779,-8.904,0.0351,0.0539
5.5,-8.582,-8.573,-8.435,-8.42,-8.439,-8.417,-8.459,-8.597,0.05439,-8.546,-8.69,0.0485,0.0539
6.0,-8.288,-8.278,-8.121,-8.103,-8.125,-8.101,-8.135,-8.275,0.05714,-8.221,-8.364,0.042,0.0539
6.5,-8.026,-8.012,-7.844,-7.82,-7.843,-7.822,-7.862,-7.994,0.05839,-7.952,-8.089,0.0412,0.0539
7.0,-7.731,-7.719,-7.53,-7.509,-7.531,-7.509,-7.532,-7.689,0.06097,-7.622,-7.777,0.0358,0.0539
7.5,-7.475,-7.543,-7.266,-7.333,-7.265,-7.337,-7.291,-7.534,0.05943,-7.403,-7.643,0.0446,0.0539
8.0,-7.273,-7.611,-7.051,-7.41,-7.05,-7.414,-7.072,-7.607,0.05635,-7.176,-7.696,0.0394,0.0539
8.5,-6.907,-7.749,-6.668,-7.545,-6.666,-7.546,-6.764,-7.768,0.05254,-6.924,-7.893,0.0625,0.0539
9.0,-6.506,-7.747,-6.241,-7.54,-6.239,-7.539,-6.319,-7.76,0.05321,-6.478,-7.864,0.0544,0.0539
9.5,-6.143,-7.672,-5.861,-7.462,-5.86,-7.459,-5.977,-7.687,0.05236,-6.16,-7.805,0.0614,0.0539
10.0,-5.754,-7.535,-5.448,-7.318,-5.448,-7.31,-5.548,-7.539,0.05389,-5.725,-7.645,0.0536,0.0539
10.5,-5.423,-7.366,-5.101,-7.144,-5.105,-7.13,-5.166,-7.355,0.05597,-5.317,-7.438,0.0402,0.0539
11.0,-5.082,-7.134,-4.736,-6.902,-4.744,-6.882,-4.791,-7.108,0.05775,-4.931,-7.183,0.0341,0.0539
11.5,-4.768,-6.863,-4.396,-6.615,-4.408,-6.59,-4.492,-6.826,0.05764,-4.664,-6.933,0.0434,0.0539
12.0,-4.504,-6.599,-4.114,-6.34,-4.129,-6.313,-4.217,-6.554,0.05954,-4.398,-6.669,0.0436,0.0539
12.5,-4.226,-6.29,-3.817,-6.019,-3.838,-5.986,-3.946,-6.248,0.06094,-4.162,-6.391,0.0508,0.0539
13.0,-3.981,-6.007,-3.556,-5.725,-3.578,-5.691,-3.724,-6.0,0.06064,-4.012,-6.195,0.0671,0.0539
13.5,-3.709,-5.692,-3.259,-5.395,-3.288,-5.356,-3.433,-5.664,0.06322,-3.725,-5.867,0.0646,0.0539
14.0,-3.437,-5.378,-2.963,-5.065,-2.999,-5.02,-3.147,-5.333,0.06552,-3.451,-5.549,0.0643,0.0539
14.5,-3.191,-5.095,-2.692,-4.763,-2.732,-4.715,-2.88,-5.05,0.06664,-3.208,-5.283,0.0663,0.0539
15.0,-2.921,-4.779,-2.406,-4.439,-2.454,-4.384,-2.611,-4.744,0.06607,-2.963,-4.996,0.0692,0.0539
15.5,-2.651,-4.463,-2.124,-4.119,-2.174,-4.061,-2.333,-4.385,0.0676,-2.641,-4.617,0.059,0.0539
