t,own_known,merged_known,total
105.0,33563,35636,45369
106.0,33572,35675,45369
107.0,33593,35797,45369
108.0,33625,35943,45369
109.0,33643,36326,45369
110.0,33717,36770,45369
111.0,33842,37160,45369
112.0,34063,37743,45369
113.0,34297,38353,45369
114.0,34719,38752,45369
115.0,35065,39280,45369
116.0,35619,39825,45369
117.0,36004,40288,45369
118.0,36662,40547,45369
119.0,37255,40875,45369
120.0,37600,41038,45369
121.0,38014,41196,45369
122.0,38296,41305,45369
123.0,38405,41354,45369
124.0,38577,41419,45369
125.0,38673,41444,45369
126.0,38716,41460,45369
127.0,38755,41479,45369
128.0,38783,41510,45369
129.0,38817,41532,45369
130.0,38840,41542,45369
131.0,38855,41551,45369
132.0,38873,41561,45369
133.0,38880,41586,45369
134.0,38897,41609,45369
135.0,38911,41631,45369
136.0,38923,41653,45369
137.0,38940,41688,45369
138.0,38952,41704,45369
139.0,38955,41718,45369
140.0,38963,41722,45369
141.0,38974,41727,45369
142.0,39007,41750,45369
143.0,39059,41782,45369
144.0,39117,41819,45369
145.0,39175,41854,45369
146.0,39223,41890,45369
147.0,39286,41928,45369
148.0,39325,41960,45369
149.0,39366,41985,45369
150.0,39424,42011,45369
151.0,39444,42025,45369
152.0,39478,42062,45369
153.0,39496,42095,45369
154.0,39508,42132,45369
155.0,39511,42149,45369
156.0,39517,42175,45369
157.0,39544,42196,45369
158.0,39586,42212,45369
159.0,39644,42234,45369
160.0,39687,42259,45369
161.0,39710,42273,45369
162.0,39730,42284,45369
163.0,39749,42291,45369
164.0,39757,42296,45369
165.0,39764,42300,45369
166.0,39768,42303,45369
167.0,39779,42311,45369
168.0,39796,42315,45369
169.0,39803,42321,45369
170.0,39806,42321,45369
171.0,39805,42318,45369
172.0,39809,42321,45369
173.0,39819,42325,45369
174.0,39824,42323,45369
175.0,39819,42323,45369
176.0,39821,42324,45369
177.0,39831,42328,45369
178.0,39828,42326,45369
179.0,39832,42327,45369
180.0,39837,42329,45369
181.0,39836,42327,45369
182.0,39835,42329,45369
183.0,39835,42329,45369
184.0,39839,42331,45369
185.0,39843,42330,45369
186.0,39843,42329,45369
187.0,39843,42329,45369
188.0,39853,42333,45369
189.0,39864,42335,45369
190.0,39864,42335,45369
191.0,39868,42337,45369
192.0,39875,42337,45369
193.0,39876,42339,45369
194.0,39875,42338,45369
195.0,39864,42330,45369
196.0,39866,42325,45369
197.0,39861,42326,45369
198.0,39865,42328,45369
199.0,39875,42329,45369
200.0,39869,42329,45369
201.0,39876,42332,45369
202.0,39879,42333,45369
203.0,39879,42333,45369
204.0,39885,42334,45369
205.0,39880,42329,45369
206.0,39879,42331,45369
207.0,39880,42329,45369
208.0,39882,42328,45369
209.0,39886,42331,45369
210.0,39887,42335,45369
211.0,39887,42336,45369
212.0,39884,42335,45369
213.0,39878,42333,45369
214.0,39877,42332,45369
215.0,39883,42330,45369
216.0,39884,42330,45369
217.0,39886,42331,45369
218.0,39886,42332,45369
219.0,39882,42332,45369
220.0,39875,42331,45369
221.0,39877,42330,45369
222.0,39871,42327,45369
223.0,39871,42326,45369
224.0,39866,42325,45369
225.0,39877,42325,45369
226.0,39877,42326,45369
227.0,39877,42328,45369
228.0,39879,42330,45369
229.0,39880,42330,45369
230.0,39877,42328,45369
231.0,39877,42330,45369
232.0,39885,42328,45369
233.0,39887,42331,45369
234.0,39893,42331,45369
235.0,39894,42331,45369
236.0,39890,42333,45369
237.0,39893,42333,45369
238.0,39887,42330,45369
239.0,39882,42325,45369
240.0,39884,42325,45369
241.0,39888,42324,45369
242.0,39889,42324,45369
243.0,39890,42321,45369
244.0,39885,42320,45369
245.0,39884,42319,45369
246.0,39890,42322,45369
247.0,39888,42322,45369
248.0,39890,42326,45369
249.0,39891,42325,45369
250.0,39894,42326,45369
251.0,39895,42328,45369
252.0,39895,42328,45369
253.0,39897,42330,45369
254.0,39900,42332,45369
255.0,39897,42331,45369
256.0,39894,42331,45369
257.0,39901,42332,45369
258.0,39901,42329,45369
259.0,39895,42329,45369
260.0,39896,42330,45369
261.0,39894,42330,45369
262.0,39889,42331,45369
263.0,39892,42330,45369
264.0,39895,42329,45369
265.0,39892,42328,45369
266.0,39895,42330,45369
267.0,39893,42331,45369
268.0,39896,42331,45369
269.0,39892,42332,45369
270.0,39899,42331,45369
271.0,39898,42332,45369
272.0,39896,42333,45369
273.0,39893,42333,45369
274.0,39908,42333,45369
275.0,39903,42335,45369
276.0,39908,42335,45369
