t,tx,rx,relayed,dup_dropped
2.0,4,10,10,10
4.0,14,30,29,28
6.0,24,51,49,48
8.0,34,71,69,68
10.0,44,91,89,88
12.0,54,111,109,107
14.0,64,131,129,127
16.0,74,152,149,147
18.0,84,173,169,166
20.0,94,194,189,186
22.0,104,214,209,205
24.0,114,235,229,224
26.0,124,257,248,242
28.0,134,279,268,261
30.0,144,299,288,280
32.0,154,321,308,299
34.0,164,342,328,319
36.0,174,363,348,336
38.0,185,386,366,337
40.0,197,410,386,344
42.0,208,432,407,361
44.0,218,454,427,381
46.0,228,476,447,401
48.0,238,498,467,421
50.0,248,520,487,441
52.0,258,542,507,460
54.0,268,565,527,480
56.0,278,587,547,500
58.0,288,609,567,520
60.0,298,632,587,540
62.0,308,654,607,560
64.0,318,677,627,580
66.0,328,699,647,600
68.0,339,724,669,622
70.0,351,751,693,646
72.0,362,777,716,669
74.0,374,803,739,692
76.0,386,830,763,716
78.0,398,855,785,738
80.0,408,877,805,758
82.0,418,899,825,778
84.0,428,921,845,798
86.0,438,943,865,818
88.0,448,966,885,838
90.0,458,989,905,858
92.0,468,1010,925,877
94.0,478,1032,945,897
96.0,488,1054,965,917
98.0,498,1076,985,937
100.0,508,1097,1005,957
102.0,518,1118,1025,977
104.0,528,1139,1045,997
106.0,538,1160,1064,1016
108.0,548,1183,1084,1036
110.0,558,1205,1104,1056
112.0,568,1227,1124,1076
114.0,580,1253,1148,1100
116.0,591,1277,1169,1121
118.0,603,1303,1193,1145
120.0,615,1330,1217,1169
122.0,626,1354,1239,1191
124.0,638,1380,1263,1215
126.0,648,1403,1284,1236
128.0,658,1425,1304,1256
130.0,668,1447,1324,1276
132.0,678,1469,1344,1296
134.0,688,1492,1364,1315
136.0,698,1514,1383,1334
138.0,708,1536,1403,1354
140.0,718,1558,1423,1374
142.0,728,1580,1443,1394
144.0,738,1602,1463,1414
146.0,748,1624,1483,1434
148.0,758,1646,1503,1454
150.0,768,1667,1523,1474
152.0,778,1687,1543,1494
154.0,788,1707,1563,1514
156.0,798,1727,1583,1534
158.0,808,1748,1603,1554
160.0,818,1768,1623,1574
162.0,828,1788,1643,1594
164.0,838,1808,1663,1614
166.0,848,1829,1683,1634
168.0,858,1849,1703,1654
170.0,868,1869,1723,1674
172.0,878,1891,1743,1694
174.0,888,1911,1763,1714
176.0,898,1931,1783,1734
178.0,908,1952,1803,1754
180.0,918,1973,1823,1774
182.0,928,1994,1843,1794
184.0,938,2015,1863,1814
186.0,948,2035,1883,1834
188.0,958,2056,1903,1854
190.0,968,2076,1923,1874
192.0,978,2096,1943,1894
194.0,988,2118,1963,1914
196.0,998,2138,1983,1934
198.0,1008,2158,2003,1954
200.0,1018,2179,2023,1974
202.0,1028,2199,2043,1994
204.0,1038,2219,2063,2014
206.0,1048,2239,2083,2034
208.0,1058,2259,2103,2054
210.0,1068,2279,2123,2074
212.0,1078,2299,2143,2094
214.0,1088,2320,2163,2114
216.0,1098,2340,2183,2134
218.0,1108,2360,2203,2154
220.0,1118,2380,2223,2174
222.0,1128,2400,2243,2194
224.0,1138,2421,2263,2214
226.0,1148,2442,2283,2234
228.0,1158,2462,2303,2254
230.0,1168,2482,2323,2274
232.0,1178,2502,2343,2294
234.0,1188,2522,2363,2314
236.0,1198,2543,2383,2334
238.0,1208,2563,2403,2354
240.0,1218,2584,2423,2374
242.0,1228,2606,2443,2394
244.0,1238,2626,2463,2414
246.0,1248,2646,2483,2434
248.0,1258,2666,2502,2453
250.0,1268,2686,2522,2473
252.0,1278,2707,2542,2493
254.0,1288,2728,2562,2513
256.0,1298,2748,2582,2533
258.0,1308,2767,2601,2552
260.0,1318,2787,2621,2572
262.0,1328,2807,2641,2592
264.0,1338,2827,2661,2612
266.0,1348,2847,2681,2632
268.0,1358,2867,2701,2652
270.0,1368,2888,2721,2672
272.0,1378,2908,2741,2692
274.0,1388,2929,2761,2712
276.0,1398,2950,2781,2732
