t,own_known,merged_known,total
1.2,0,0,45369
2.0,31,31,45369
3.0,3085,3104,45369
4.0,4770,5823,45369
5.0,5455,7034,45369
6.0,5953,7552,45369
7.0,6409,8178,45369
8.0,6816,8715,45369
9.0,7104,9150,45369
10.0,7565,9722,45369
11.0,7960,10775,45369
12.0,8265,11500,45369
13.0,8618,12363,45369
14.0,9175,13186,45369
15.0,10150,13867,45369
16.0,10672,14360,45369
17.0,11418,15057,45369
18.0,12055,15796,45369
19.0,12653,16584,45369
20.0,13240,17445,45369
21.0,13851,18340,45369
22.0,14221,19125,45369
23.0,14829,19954,45369
24.0,15521,20863,45369
25.0,16126,21635,45369
26.0,16727,22324,45369
27.0,17456,23030,45369
28.0,18119,23762,45369
29.0,18688,24546,45369
30.0,19265,25406,45369
31.0,19840,26267,45369
32.0,20355,27123,45369
33.0,20890,27973,45369
34.0,21243,28741,45369
35.0,21726,29580,45369
36.0,22263,30392,45369
37.0,22776,31055,45369
38.0,23334,31548,45369
39.0,23800,31834,45369
40.0,24471,32315,45369
41.0,25092,32718,45369
42.0,25458,32971,45369
43.0,25621,33095,45369
44.0,25713,33188,45369
45.0,25809,33269,45369
46.0,25850,33320,45369
47.0,25898,33409,45369
48.0,25919,33494,45369
49.0,26053,33526,45369
50.0,26327,33563,45369
51.0,26527,33600,45369
52.0,26851,33626,45369
53.0,27064,33679,45369
54.0,27338,33745,45369
55.0,27584,33854,45369
56.0,27826,33973,45369
57.0,27994,34127,45369
58.0,28248,34273,45369
59.0,28480,34475,45369
60.0,28768,34650,45369
61.0,29037,34886,45369
62.0,29231,35169,45369
63.0,29602,35382,45369
64.0,29935,35701,45369
65.0,30280,36031,45369
66.0,30634,36258,45369
67.0,30837,36542,45369
68.0,31175,36719,45369
69.0,31475,36838,45369
70.0,31626,36965,45369
71.0,31895,37040,45369
72.0,32133,37181,45369
73.0,32261,37302,45369
74.0,32466,37492,45369
75.0,32576,37621,45369
76.0,32644,37747,45369
77.0,32661,37807,45369
78.0,32717,37844,45369
79.0,32746,37868,45369
80.0,32770,37889,45369
81.0,32793,37900,45369
82.0,32837,37902,45369
83.0,32927,37911,45369
84.0,33075,37917,45369
85.0,33200,37921,45369
86.0,33326,37926,45369
87.0,33415,37930,45369
88.0,33515,37938,45369
89.0,33599,37940,45369
90.0,33686,37946,45369
91.0,33751,37946,45369
92.0,33770,37946,45369
93.0,33821,37946,45369
94.0,33863,37946,45369
95.0,33877,37946,45369
96.0,33908,37946,45369
97.0,33928,37946,45369
98.0,33934,37947,45369
99.0,33950,37946,45369
100.0,33957,37950,45369
101.0,33961,37955,45369
102.0,33982,37963,45369
103.0,34042,37995,45369
104.0,34109,38119,45369
105.0,34184,38328,45369
106.0,34238,38635,45369
107.0,34355,38877,45369
108.0,34499,39302,45369
109.0,34745,39807,45369
110.0,34978,40209,45369
111.0,35381,40857,45369
112.0,35850,41457,45369
113.0,36115,41782,45369
114.0,36546,42202,45369
115.0,36856,42517,45369
116.0,37082,42748,45369
117.0,37278,42902,45369
118.0,37383,43037,45369
119.0,37427,43136,45369
120.0,37463,43192,45369
121.0,37506,43235,45369
122.0,37531,43275,45369
123.0,37541,43294,45369
124.0,37555,43308,45369
125.0,37553,43322,45369
126.0,37572,43352,45369
127.0,37577,43365,45369
128.0,37582,43381,45369
129.0,37597,43403,45369
130.0,37615,43414,45369
131.0,37623,43416,45369
132.0,37628,43420,45369
133.0,37636,43427,45369
134.0,37650,43439,45369
135.0,37664,43447,45369
136.0,37684,43461,45369
137.0,37703,43469,45369
138.0,37715,43478,45369
139.0,37731,43485,45369
140.0,37752,43499,45369
141.0,37755,43501,45369
142.0,37757,43501,45369
143.0,37756,43503,45369
144.0,37761,43504,45369
145.0,37752,43504,45369
146.0,37755,43504,45369
147.0,37751,43503,45369
148.0,37758,43504,45369
149.0,37743,43505,45369
150.0,37746,43507,45369
151.0,37787,43521,45369
152.0,37832,43540,45369
153.0,37885,43600,45369
