t,own_known,merged_known,total
235.0,38561,43739,45369
236.0,38552,43739,45369
237.0,38559,43738,45369
238.0,38566,43739,45369
239.0,38563,43739,45369
240.0,38560,43739,45369
241.0,38559,43739,45369
242.0,38558,43739,45369
243.0,38556,43739,45369
244.0,38553,43739,45369
245.0,38555,43739,45369
246.0,38566,43739,45369
247.0,38568,43739,45369
248.0,38573,43739,45369
249.0,38570,43739,45369
250.0,38574,43739,45369
251.0,38573,43739,45369
252.0,38574,43739,45369
253.0,38559,43739,45369
254.0,38559,43739,45369
255.0,38566,43739,45369
256.0,38571,43740,45369
257.0,38577,43740,45369
258.0,38576,43740,45369
259.0,38578,43740,45369
260.0,38577,43740,45369
261.0,38579,43740,45369
262.0,38574,43740,45369
263.0,38577,43740,45369
264.0,38578,43740,45369
265.0,38579,43740,45369
266.0,38572,43740,45369
267.0,38577,43740,45369
268.0,38577,43740,45369
269.0,38578,43740,45369
270.0,38579,43740,45369
271.0,38579,43740,45369
272.0,38580,43740,45369
273.0,38584,43740,45369
274.0,38581,43740,45369
275.0,38578,43740,45369
276.0,38578,43740,45369
