t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
0.5,-10.907,-10.907,-10.902,-10.902,-10.903,-10.902,-10.903,-10.902,0.02023,-10.903,-10.902,0.0,0.0539
1.0,-10.614,-10.612,-10.592,-10.59,-10.594,-10.588,-10.594,-10.588,0.02186,-10.594,-10.588,0.0,0.0539
1.5,-10.35,-10.346,-10.313,-10.308,-10.319,-10.303,-10.4,-10.365,0.04087,-10.407,-10.372,0.017,0.0539
2.0,-10.055,-10.054,-10.003,-10.001,-10.011,-9.994,-10.063,-10.044,0.04351,-10.073,-10.053,0.0128,0.0539
2.5,-9.759,-9.762,-9.694,-9.695,-9.704,-9.685,-9.848,-9.746,0.04428,-9.871,-9.773,0.0271,0.0539
3.0,-9.493,-9.498,-9.41,-9.413,-9.422,-9.402,-9.537,-9.428,0.04681,-9.555,-9.449,0.0156,0.0539
3.5,-9.2,-9.204,-9.102,-9.104,-9.109,-9.098,-9.209,-9.125,0.04969,-9.226,-9.144,0.0119,0.0539
4.0,-8.937,-8.937,-8.828,-8.825,-8.833,-8.821,-8.932,-8.835,0.05221,-8.947,-8.852,0.0085,0.0539
4.5,-8.645,-8.64,-8.517,-8.508,-8.522,-8.504,-8.624,-8.525,0.05513,-8.644,-8.547,0.0105,0.0539
5.0,-8.352,-8.346,-8.202,-8.19,-8.208,-8.185,-8.308,-8.202,0.05845,-8.325,-8.221,0.0078,0.0539
5.5,-8.087,-8.082,-7.919,-7.907,-7.925,-7.902,-7.993,-7.889,0.06285,-7.972,-7.87,-0.011,0.0539
6.0,-7.789,-7.792,-7.601,-7.595,-7.606,-7.591,-7.68,-7.584,0.06528,-7.666,-7.572,-0.0068,0.0539
6.5,-7.512,-7.565,-7.306,-7.359,-7.309,-7.358,-7.366,-7.331,0.06794,-7.32,-7.288,-0.0188,0.0539
7.0,-7.326,-7.562,-7.106,-7.363,-7.109,-7.362,-7.205,-7.396,0.06111,-7.247,-7.432,0.0147,0.0539
