t,gt_x,gt_y,dr_x,dr_y,cdr_x,cdr_y,fused_x,fused_y,P_trace,fb_x,fb_y,b_hat,b_true
1.5,-12.8,-10.2,-12.8,-10.2,-12.8,-10.2,-12.727,-10.249,0.04002,-12.727,-10.249,0.0,-0.0865
2.0,-12.8,-10.2,-12.801,-10.2,-12.801,-10.2,-12.713,-10.259,0.04002,-12.713,-10.259,0.0,-0.0865
2.5,-12.798,-10.201,-12.8,-10.201,-12.8,-10.201,-12.662,-10.229,0.04002,-12.662,-10.229,0.0,-0.0865
3.0,-12.767,-10.215,-12.771,-10.212,-12.771,-10.212,-12.625,-10.242,0.04004,-12.625,-10.242,0.0,-0.0865
3.5,-12.662,-10.204,-12.678,-10.2,-12.678,-10.2,-12.53,-10.214,0.04012,-12.53,-10.214,0.0,-0.0865
4.0,-12.465,-10.099,-12.493,-10.1,-12.493,-10.101,-12.369,-10.111,0.04049,-12.369,-10.112,0.0005,-0.0865
4.5,-12.23,-9.908,-12.281,-9.927,-12.282,-9.926,-12.203,-9.945,0.04108,-12.203,-9.946,0.003,-0.0865
5.0,-11.956,-9.653,-12.031,-9.695,-12.034,-9.692,-12.013,-9.701,0.04231,-12.017,-9.705,0.0075,-0.0865
5.5,-11.708,-9.42,-11.801,-9.482,-11.808,-9.476,-11.808,-9.484,0.04338,-11.815,-9.491,0.01,-0.0865
6.0,-11.406,-9.14,-11.52,-9.224,-11.527,-9.217,-11.57,-9.211,0.04618,-11.582,-9.226,0.0149,-0.0865
6.5,-11.131,-8.889,-11.27,-9.0,-11.279,-8.991,-11.316,-8.967,0.04828,-11.327,-8.982,0.0112,-0.0865
7.0,-10.833,-8.604,-11.001,-8.741,-11.01,-8.732,-11.051,-8.722,0.05168,-11.069,-8.742,0.0142,-0.0865
7.5,-10.572,-8.282,-10.762,-8.446,-10.773,-8.435,-10.813,-8.428,0.05528,-10.834,-8.453,0.0145,-0.0865
8.0,-10.344,-7.986,-10.554,-8.18,-10.569,-8.166,-10.541,-8.13,0.05729,-10.529,-8.113,-0.0103,-0.0865
8.5,-10.072,-7.673,-10.302,-7.897,-10.319,-7.881,-10.284,-7.867,0.06225,-10.281,-7.854,-0.0061,-0.0865
9.0,-9.771,-7.392,-10.016,-7.64,-10.036,-7.621,-10.027,-7.573,0.06809,-10.009,-7.555,-0.0089,-0.0865
9.5,-9.466,-7.183,-9.734,-7.454,-9.756,-7.433,-9.664,-7.349,0.07002,-9.573,-7.242,-0.0445,-0.0865
10.0,-9.096,-7.022,-9.395,-7.316,-9.419,-7.289,-9.351,-7.194,0.07521,-9.252,-7.096,-0.0396,-0.0865
10.5,-8.792,-6.967,-9.122,-7.274,-9.147,-7.243,-9.049,-7.118,0.07516,-8.894,-6.978,-0.0571,-0.0865
11.0,-8.462,-7.025,-8.824,-7.341,-8.847,-7.3,-8.792,-7.164,0.07771,-8.645,-7.06,-0.0453,-0.0865
11.5,-8.156,-7.201,-8.553,-7.503,-8.576,-7.462,-8.555,-7.34,0.07888,-8.449,-7.281,-0.0282,-0.0865
12.0,-7.832,-7.329,-8.249,-7.621,-8.271,-7.576,-8.29,-7.448,0.0805,-8.225,-7.429,-0.0124,-0.0865
12.5,-7.487,-7.365,-7.927,-7.65,-7.949,-7.605,-7.918,-7.449,0.07705,-7.774,-7.386,-0.0351,-0.0865
13.0,-7.175,-7.226,-7.637,-7.521,-7.659,-7.474,-7.609,-7.347,0.07814,-7.467,-7.275,-0.0351,-0.0865
13.5,-6.804,-7.135,-7.296,-7.452,-7.321,-7.395,-7.241,-7.319,0.07943,-7.099,-7.231,-0.0363,-0.0865
14.0,-6.405,-7.115,-6.938,-7.436,-6.963,-7.374,-6.904,-7.29,0.08018,-6.785,-7.224,-0.0277,-0.0865
14.5,-6.082,-6.977,-6.64,-7.306,-6.667,-7.239,-6.57,-7.155,0.07741,-6.411,-7.062,-0.038,-0.0865
15.0,-5.778,-6.712,-6.362,-7.065,-6.391,-6.995,-6.242,-6.911,0.07557,-6.034,-6.777,-0.0509,-0.0865
15.5,-5.52,-6.39,-6.125,-6.773,-6.159,-6.699,-5.982,-6.625,0.07517,-5.763,-6.467,-0.0543,-0.0865
16.0,-5.313,-6.079,-5.935,-6.492,-5.973,-6.415,-5.743,-6.29,0.07109,-5.454,-6.084,-0.0708,-0.0865
16.5,-5.113,-5.716,-5.747,-6.159,-5.79,-6.08,-5.555,-6.0,0.0738,-5.309,-5.79,-0.0623,-0.0865
17.0,-4.948,-5.383,-5.598,-5.868,-5.643,-5.788,-5.375,-5.681,0.07067,-5.1,-5.44,-0.0695,-0.0865
17.5,-4.773,-5.006,-5.429,-5.515,-5.48,-5.432,-5.207,-5.292,0.06978,-4.912,-5.03,-0.0721,-0.0865
18.0,-4.589,-4.634,-5.249,-5.169,-5.309,-5.082,-4.999,-4.942,0.06899,-4.702,-4.65,-0.0748,-0.0865
18.5,-4.399,-4.313,-5.072,-4.882,-5.136,-4.792,-4.847,-4.649,0.06993,-4.564,-4.366,-0.0688,-0.0865
